Customer_ID,Income_Band,Digital_Engagement,Balance_Band,Tenure_Band,Recent_Activity
C04442,Medium,37,Medium,Established,Medium
C04443,High,55,Low,New,Medium
C04444,High,36,Low,Loyal,Medium
C04445,Low,32,Low,Loyal,Low
C04446,Medium,62,Medium,Loyal,High
C04447,Medium,84,Low,Loyal,High
C04448,Medium,30,Medium,Established,Medium
C04449,Medium,61,Medium,New,Medium
C04450,Low,73,Medium,New,High
C04451,High,77,High,Loyal,Low
C04452,High,28,Medium,Loyal,Medium
C04453,Medium,79,Low,Loyal,High
C04454,Medium,22,High,Loyal,Low
C04455,Medium,39,High,Established,Low
C04456,Medium,45,Medium,New,Medium
C04457,Low,89,Medium,New,Medium
C04458,Medium,35,Low,Established,Medium
C04459,Low,83,Medium,Established,Low
C04460,High,100,Low,New,Medium
C04461,Medium,97,Medium,Loyal,Low
C04462,Medium,44,Low,Established,High
C04463,Medium,27,Medium,Established,Low
C04464,High,37,Low,Loyal,Low
C04465,Low,82,Low,Established,Medium
C04466,Low,35,Low,Established,Low
C04467,Low,72,Medium,Established,Medium
C04468,Medium,50,Low,Established,Low
C04469,High,82,Medium,New,Medium
C04470,Low,69,Low,Established,Low
C04471,High,67,Medium,Established,Medium
C04472,Low,83,Low,Loyal,Low
C04473,Medium,97,High,Loyal,Medium
C04474,Low,49,Low,New,Low
C04475,Medium,62,Low,Loyal,High
C04476,Medium,70,Low,New,Medium
C04477,Medium,86,Low,New,Low
C04478,Low,59,Medium,Established,Low
C04479,High,50,Low,Loyal,Low
C04480,High,88,High,Loyal,Low
C04481,Medium,97,Medium,Loyal,Medium
C04482,Medium,66,Low,New,Medium
C04483,Medium,28,Medium,New,High
C04484,Low,43,Low,New,High
C04485,High,57,Low,Established,Low
C04486,Low,76,Low,Established,Low
C04487,Medium,74,Low,New,Low
C04488,Low,86,Low,Established,Low
C04489,Low,22,High,Established,Medium
C04490,Medium,57,Medium,Established,Low
C04491,Medium,76,High,Established,Low
C04492,High,99,Low,Established,Low
C04493,High,31,High,Established,Medium
C04494,Low,91,Medium,Established,Low
C04495,Low,20,Low,New,High
C04496,Medium,35,High,New,Medium
C04497,Medium,88,Low,Loyal,Medium
C04498,Medium,83,Medium,Established,Medium
C04499,High,98,High,New,Medium
C04500,Medium,68,Medium,Established,Medium
C04501,Low,69,Medium,Established,Medium
C04502,Medium,63,Medium,New,Medium
C04503,Medium,61,Low,New,Medium
C04504,Medium,61,High,Loyal,Low
C04505,Low,43,Low,Established,Medium
C04506,Medium,89,Low,New,Medium
C04507,Medium,48,Low,Established,Medium
C04508,Low,69,High,Established,High
C04509,Medium,74,Medium,Established,Medium
C04510,Medium,63,Medium,New,High
C04511,Medium,69,High,New,Medium
C04512,Medium,23,Low,New,Medium
C04513,High,45,High,Loyal,Medium
C04514,Low,56,Low,Established,Low
C04515,Low,51,Medium,Loyal,Low
C04516,Medium,93,Low,New,Medium
C04517,Medium,92,High,Established,Low
C04518,Low,77,High,Established,Low
C04519,Medium,48,Medium,Established,High
C04520,Low,24,Low,Established,Medium
C04521,Low,81,Low,Established,Low
C04522,Medium,91,Medium,New,Low
C04523,Medium,59,Low,New,High
C04524,High,86,Low,Established,High
C04525,Medium,95,Medium,New,Medium
C04526,Medium,64,Medium,New,Low
C04527,Medium,36,High,Loyal,Medium
C04528,Medium,21,Medium,New,Medium
C04529,Low,81,Low,Established,High
C04530,Medium,65,Medium,Loyal,Medium
C04531,Medium,32,Low,Established,High
C04532,Medium,24,Medium,New,Medium
C04533,Medium,98,Medium,Established,High
C04534,Medium,45,Low,Established,Medium
C04535,Medium,46,Low,Established,Medium
C04536,Low,70,High,Established,Medium
C04537,Medium,49,Medium,Loyal,Medium
C04538,High,93,Medium,New,High
C04539,Low,75,Medium,New,Medium
C04540,Medium,48,Medium,Established,High
C04541,Low,41,Low,Established,Medium
C04542,Low,89,High,Established,Medium
C04543,High,67,High,New,Low
C04544,Medium,94,Low,New,Low
C04545,Medium,47,Low,Established,High
C04546,Low,21,Medium,Loyal,Low
C04547,High,92,Medium,New,Medium
C04548,Low,39,Medium,Loyal,Low
C04549,Medium,88,Medium,Established,Medium
C04550,Low,77,Medium,New,High
C04551,Low,38,Medium,Established,High
C04552,Medium,81,Low,New,Medium
C04553,Low,26,Low,Established,Medium
C04554,Medium,51,Medium,New,Low
C04555,Low,48,High,Established,High
C04556,Medium,73,Medium,New,Low
C04557,Medium,63,Medium,Loyal,High
C04558,Medium,69,High,Loyal,High
C04559,Low,58,Medium,Established,Medium
C04560,Medium,79,Medium,Established,High
C04561,High,32,Low,Loyal,Medium
C04562,Low,78,Medium,New,Low
C04563,Low,24,Medium,Loyal,Medium
C04564,High,26,Medium,Established,Low
C04565,Low,78,Low,Loyal,Medium
C04566,Medium,32,Medium,New,Medium
C04567,Medium,82,Low,New,High
C04568,Low,30,High,Established,High
C04569,Medium,31,Low,New,Low
C04570,Medium,95,Medium,New,Low
C04571,Medium,34,Medium,Loyal,Medium
C04572,High,93,Low,New,Low
C04573,Low,48,Medium,New,Medium
C04574,Medium,84,Low,New,Medium
C04575,High,96,Medium,Established,Medium
C04576,Low,29,High,Established,Medium
C04577,High,46,Medium,New,High
C04578,Low,66,High,Established,Medium
C04579,Medium,90,Low,Loyal,High
C04580,Low,35,Medium,New,High
C04581,Medium,35,High,Established,Medium
C04582,Medium,49,High,Established,Low
C04583,High,36,Low,Established,High
C04584,High,41,Medium,Loyal,Medium
C04585,Medium,30,High,Loyal,Medium
C04586,Medium,87,Medium,Established,Medium
C04587,Medium,84,Medium,Established,Medium
C04588,High,31,Low,New,Low
C04589,Medium,63,Low,Established,Low
C04590,High,72,Medium,Established,High
C04591,Low,70,Medium,New,Medium
C04592,Medium,99,Low,Loyal,High
C04593,Medium,71,Low,Established,High
C04594,Low,75,Medium,New,Medium
C04595,Low,22,Medium,Loyal,High
C04596,High,26,Medium,Established,Medium
C04597,Medium,70,Medium,Established,Low
C04598,Low,93,Low,Established,High
C04599,Medium,52,High,Loyal,High
C04600,Medium,72,Medium,Loyal,Low
C04601,Medium,37,Low,New,High
C04602,High,56,Medium,Established,Low
C04603,High,80,Medium,Loyal,High
C04604,Medium,73,Medium,Loyal,Medium
C04605,Medium,29,Medium,New,Low
C04606,Medium,91,Medium,Established,High
C04607,High,95,Medium,Loyal,Medium
C04608,Low,58,Low,New,Low
C04609,Low,47,Low,Established,High
C04610,High,63,Low,Established,High
C04611,High,84,Medium,Established,Medium
C04612,Medium,56,Medium,Established,Medium
C04613,Medium,22,Medium,New,Low
C04614,Medium,25,Low,Established,Medium
C04615,Medium,85,Medium,New,Medium
C04616,Low,83,Low,Loyal,Low
C04617,Low,82,Medium,Established,Medium
C04618,Medium,30,Medium,New,High
C04619,Medium,33,Low,Loyal,High
C04620,Medium,51,Low,Established,Medium
C04621,Low,38,Medium,Established,Medium
C04622,High,51,Medium,New,High
C04623,Medium,65,Low,Established,High
C04624,High,42,High,Loyal,Low
C04625,Low,30,High,New,Medium
C04626,Medium,52,High,Loyal,Low
C04627,High,78,Low,Established,Low
C04628,Medium,70,Medium,Established,Low
C04629,Low,46,Low,Established,Medium
C04630,Low,45,High,New,High
C04631,Low,67,Medium,Loyal,High
C04632,Medium,33,Low,New,Medium
C04633,Medium,87,Low,Loyal,Medium
C04634,Low,90,High,New,Low
C04635,Medium,22,High,New,Low
C04636,Low,98,Medium,Loyal,Low
C04637,Medium,21,Medium,Established,High
C04638,Medium,57,Medium,New,Low
C04639,Low,74,High,Established,High
C04640,Low,46,Medium,New,Medium
C04641,Low,36,Medium,Loyal,Medium
C04642,Low,23,Medium,New,High
C04643,Medium,78,High,Established,High
C04644,Low,22,Low,New,Low
C04645,Low,59,Medium,Established,High
C04646,High,51,Low,Loyal,Low
C04647,High,98,Medium,Loyal,High
C04648,Low,95,Medium,Established,Low
C04649,Medium,86,Low,New,Medium
C04650,Medium,79,Medium,New,Medium
C04651,High,63,Low,Loyal,High
C04652,High,48,High,New,High
C04653,Low,33,High,Established,Low
C04654,Low,98,Medium,Established,High
C04655,Medium,51,Medium,Loyal,Medium
C04656,High,54,Low,Established,Low
C04657,High,31,High,Established,Low
C04658,Low,42,Medium,Loyal,Low
C04659,Medium,71,Low,Loyal,Low
C04660,Low,54,High,Established,Medium
C04661,Medium,67,Low,Established,Low
C04662,High,37,Medium,Established,Medium
C04663,Medium,26,Low,Established,Low
C04664,Low,91,Medium,New,Medium
C04665,Medium,54,Low,Established,Low
C04666,Medium,49,Low,Established,Medium
C04667,High,43,Medium,New,Medium
C04668,Medium,73,High,New,High
C04669,High,65,Low,Established,High
C04670,Low,51,Medium,New,Medium
C04671,Low,95,Medium,Established,High
C04672,Medium,93,High,Established,Medium
C04673,Low,36,Low,Established,High
C04674,Low,72,Medium,New,Low
C04675,Medium,98,High,Established,Low
C04676,Low,59,Low,Established,Low
C04677,Low,22,Medium,Established,High
C04678,Low,30,High,Established,Low
C04679,Low,74,Low,Loyal,Low
C04680,High,93,Medium,New,Medium
C04681,High,30,Low,Established,High
C04682,Low,64,High,Established,Medium
C04683,Medium,60,High,Loyal,Medium
C04684,Medium,43,Medium,New,Low
C04685,High,71,Medium,Established,High
C04686,Medium,91,Medium,Established,Low
C04687,Low,39,Low,Established,Low
C04688,Medium,24,Low,Loyal,Medium
C04689,High,49,Low,New,Low
C04690,Medium,45,Low,New,Medium
C04691,Medium,78,Medium,Established,Medium
C04692,Low,63,Low,Established,Low
C04693,Medium,21,Low,New,Low
C04694,High,47,Medium,Established,Low
C04695,Medium,79,Low,New,Low
C04696,Medium,58,Low,Loyal,High
C04697,Medium,65,Low,Established,Medium
C04698,Medium,41,Low,New,Low
C04699,Medium,45,Medium,Established,Low
C04700,Medium,30,Medium,Loyal,High
C04701,High,26,High,Loyal,High
C04702,Medium,22,Medium,New,High
C04703,Medium,70,Medium,Established,Low
C04704,Medium,32,High,New,Medium
C04705,Low,66,Medium,New,Low
C04706,Low,97,Medium,Loyal,High
C04707,Low,76,Medium,Loyal,Medium
C04708,Medium,66,Low,New,Medium
C04709,Low,29,Low,Loyal,Low
C04710,Medium,59,Low,Established,High
C04711,Medium,92,Medium,Established,Low
C04712,Low,51,Low,Established,High
C04713,Medium,86,Medium,Established,Low
C04714,High,77,High,Loyal,High
C04715,Medium,41,Medium,New,Low
C04716,Low,31,Low,Established,Medium
C04717,Medium,21,Medium,Established,High
C04718,Medium,42,Low,Loyal,Medium
C04719,Medium,46,High,New,Low
C04720,Low,73,Medium,Established,Medium
C04721,Medium,66,Medium,Established,Low
C04722,Medium,58,Medium,Established,Medium
C04723,Low,78,Medium,New,Low
C04724,Medium,82,Medium,New,Low
C04725,Low,77,Low,Established,Low
C04726,Medium,92,Low,New,Low
C04727,High,49,Low,Established,Low
C04728,Low,86,Medium,Established,Medium
C04729,Medium,54,High,Loyal,Low
C04730,Medium,34,Medium,Established,High
C04731,Medium,31,Medium,New,High
C04732,High,27,High,Loyal,Medium
C04733,Medium,97,Low,Loyal,High
C04734,Low,33,Low,Established,Medium
C04735,High,87,High,Established,Medium
C04736,Medium,83,High,New,Medium
C04737,Medium,55,Medium,Established,Medium
C04738,Low,94,Low,Established,Low
C04739,Low,93,High,Established,Medium
C04740,Medium,94,Medium,New,Low
C04741,Low,60,Medium,New,Medium
C04742,Low,44,Low,Established,Medium
C04743,Medium,23,Medium,New,Low
C04744,Low,88,High,Established,Low
C04745,Low,90,High,Loyal,High
C04746,Low,63,Medium,Established,Low
C04747,Medium,25,Medium,New,Low
C04748,Medium,86,Medium,New,Medium
C04749,High,44,Medium,Established,High
C04750,Low,64,Medium,Loyal,Medium
C04751,Low,73,Low,Established,Medium
C04752,Medium,31,Low,Loyal,High
C04753,Medium,25,Medium,Loyal,Medium
C04754,Medium,26,Low,New,High
C04755,High,97,Low,Established,Medium
C04756,Medium,97,High,Established,High
C04757,Medium,54,Medium,Established,Medium
C04758,High,54,Low,Established,Low
C04759,Low,52,Low,Established,Low
C04760,High,48,Medium,Established,Low
C04761,Medium,64,Medium,Established,Medium
C04762,Medium,48,Medium,Established,High
C04763,High,69,Medium,New,High
C04764,Medium,50,Low,Established,High
C04765,Medium,71,Medium,Established,Medium
C04766,Low,96,Low,Established,High
C04767,Medium,36,Medium,New,Medium
C04768,Medium,25,Low,New,Low
C04769,Low,62,Low,Established,Medium
C04770,Medium,29,Low,Established,Medium
C04771,Medium,38,High,New,Low
C04772,Medium,83,Low,Established,Low
C04773,Low,53,Low,Established,Low
C04774,Medium,64,Low,Established,Low
C04775,Low,82,Medium,New,Low
C04776,Low,30,Medium,Established,High
C04777,Medium,58,High,Loyal,Medium
C04778,Low,22,Medium,Established,High
C04779,Low,60,Medium,Established,Low
C04780,Medium,38,Medium,New,High
C04781,Medium,93,Low,New,High
C04782,High,41,High,Loyal,High
C04783,High,36,High,Loyal,Medium
C04784,Medium,21,Low,New,Medium
C04785,High,30,Medium,Loyal,Medium
C04786,High,37,Low,New,Medium
C04787,Medium,38,Medium,Established,High
C04788,Medium,79,Medium,Established,Low
C04789,Low,91,High,Established,Low
C04790,Medium,89,Low,Established,High
C04791,Medium,97,Medium,Established,Low
C04792,Low,92,Medium,New,Medium
C04793,Low,56,Low,Loyal,Low
C04794,High,51,Medium,New,Medium
C04795,Medium,72,Medium,New,Low
C04796,Low,45,Medium,Loyal,Medium
C04797,Low,68,High,Established,High
C04798,Medium,100,Low,Established,High
C04799,High,36,Low,New,Low
C04800,Medium,82,Low,New,Medium
C04801,Medium,95,Low,New,High
C04802,Low,63,Medium,Established,Low
C04803,Low,48,High,Established,Low
C04804,Medium,40,Medium,Established,Medium
C04805,High,33,Medium,Loyal,High
C04806,Medium,46,Medium,Loyal,Medium
C04807,Medium,80,Low,Established,Low
C04808,Medium,61,High,Loyal,High
C04809,Medium,37,Medium,Loyal,High
C04810,Medium,63,Medium,Loyal,Medium
C04811,Medium,85,High,Established,Medium
C04812,Medium,21,Medium,New,High
C04813,Medium,21,Low,New,Medium
C04814,High,97,Medium,Loyal,High
C04815,Medium,80,Medium,Established,Medium
C04816,Low,66,Medium,Loyal,Low
C04817,Low,93,High,Established,High
C04818,Medium,67,Medium,New,Medium
C04819,Medium,62,Medium,Established,Low
C04820,Medium,37,High,Loyal,Medium
C04821,Medium,85,Medium,New,High
C04822,Low,81,Medium,Established,Low
C04823,Medium,43,Low,Loyal,High
C04824,Medium,79,Medium,New,Low
C04825,Medium,78,Medium,New,Medium
C04826,Medium,27,Low,Established,High
C04827,Low,32,Medium,Loyal,High
C04828,Medium,68,Low,Established,High
C04829,Medium,70,Low,New,Medium
C04830,High,73,Medium,New,Medium
C04831,Medium,50,Low,Established,Medium
C04832,Low,87,Medium,Established,Medium
C04833,Medium,56,Medium,New,Medium
C04834,Medium,36,Low,Loyal,Medium
C04835,Medium,29,Low,New,Medium
C04836,High,91,Medium,Loyal,Medium
C04837,Low,77,Low,Loyal,Medium
C04838,Low,57,Medium,Established,Medium
C04839,Low,36,Medium,Established,Low
C04840,Low,27,Medium,New,Medium
C04841,High,32,Medium,Established,Low
C04842,Medium,28,High,Established,High
C04843,Low,62,Low,New,Low
C04844,Medium,36,High,Established,High
C04845,Medium,30,High,New,Low
C04846,Medium,42,Medium,New,High
C04847,Low,76,Low,Established,Medium
C04848,Medium,60,Low,Established,High
C04849,Low,32,High,New,High
C04850,Medium,80,Low,New,Medium
C04851,Low,59,High,New,Low
C04852,Medium,35,Medium,Established,Medium
C04853,High,75,Medium,Established,Medium
C04854,Low,100,Medium,New,High
C04855,Low,63,Low,Established,High
C04856,High,33,Medium,Loyal,Medium
C04857,Medium,45,High,Established,Medium
C04858,Medium,68,Low,Established,Medium
C04859,Low,100,High,Established,Medium
C04860,Low,95,High,Loyal,Medium
C04861,Medium,95,Low,Loyal,Medium
C04862,High,87,Medium,New,High
C04863,Low,66,Low,New,Low
C04864,Medium,72,Medium,New,High
C04865,Medium,79,High,Established,Medium
C04866,Low,77,High,New,Low
C04867,Low,71,High,Loyal,Medium
C04868,Low,30,Low,New,Low
C04869,Medium,91,Medium,Established,Medium
C04870,Medium,20,Low,New,High
C04871,Medium,54,High,Established,Low
C04872,Low,55,Low,Established,Low
C04873,Medium,100,Low,Established,Medium
C04874,Medium,27,Low,Established,Low
C04875,Medium,58,Low,Established,Low
C04876,Medium,48,Low,Established,Medium
C04877,Low,27,Low,Loyal,Medium
C04878,Medium,38,High,Established,High
C04879,Medium,54,Medium,Established,Medium
C04880,Medium,94,Low,Established,Medium
C04881,Low,51,Medium,Loyal,Medium
C04882,Medium,91,Medium,Established,Low
C04883,Medium,79,Medium,Loyal,Medium
C04884,Medium,86,Low,Loyal,Medium
C04885,High,89,Medium,New,High
C04886,High,77,Medium,New,Low
C04887,Low,79,Low,Established,Medium
C04888,Medium,32,Medium,Established,Medium
C04889,Medium,78,Medium,Established,Low
C04890,High,23,Medium,Loyal,High
C04891,Low,79,Medium,Established,Low
C04892,Low,72,Medium,Established,High
C04893,Medium,81,Medium,Established,Medium
C04894,Low,72,Low,New,Low
C04895,Medium,49,Low,Established,Medium
C04896,Medium,49,Medium,Loyal,Low
C04897,Low,68,Low,New,Medium
C04898,Medium,58,Medium,Loyal,High
C04899,High,47,Low,Loyal,Medium
C04900,Medium,59,Medium,New,Low
C04901,Medium,63,Medium,Loyal,Medium
C04902,Low,39,Medium,Established,Medium
C04903,Low,71,Medium,Established,Medium
C04904,High,45,Medium,New,Medium
C04905,Medium,41,High,New,Medium
C04906,Medium,53,Medium,Established,High
C04907,High,28,Medium,New,High
C04908,Low,68,Low,Established,Medium
C04909,Medium,79,Medium,Loyal,Low
C04910,Low,97,Medium,Established,Medium
C04911,Low,42,Medium,Established,Medium
C04912,Medium,63,Medium,Loyal,High
C04913,Medium,60,High,New,High
C04914,High,79,High,New,High
C04915,Medium,70,Medium,Established,Low
C04916,High,85,High,Established,Medium
C04917,Medium,88,High,New,High
C04918,Medium,29,Low,Established,Low
C04919,High,48,Medium,New,Low
C04920,Medium,72,Low,Established,Low
C04921,Medium,64,Low,Established,Medium
C04922,Low,59,Low,Established,Medium
C04923,Low,34,Medium,Established,Low
C04924,High,66,Low,New,Medium
C04925,Medium,79,Low,Loyal,High
C04926,Medium,23,Low,Loyal,High
C04927,Low,67,Medium,Established,High
C04928,Medium,93,High,New,High
C04929,Medium,66,High,Established,Medium
C04930,Low,97,Medium,Established,High
C04931,Medium,48,Low,New,Medium
C04932,Medium,20,High,New,High
C04933,Medium,75,Low,New,High
C04934,Low,37,High,Established,Medium
C04935,Medium,20,Medium,New,Medium
C04936,Low,34,Medium,Loyal,Low
C04937,Medium,95,Low,Established,Medium
C04938,Medium,83,Low,Established,Low
C04939,Medium,42,Medium,New,Low
C04940,Low,68,Medium,Loyal,Medium
C04941,High,47,High,New,Low
C04942,Low,34,Medium,New,High
C04943,Medium,100,Medium,Established,Medium
C04944,High,85,Low,Established,High
C04945,Medium,49,Medium,Loyal,Medium
C04946,High,48,Low,Established,Low
C04947,Medium,86,Medium,Established,Low
C04948,Medium,57,Medium,New,High
C04949,Medium,50,High,Established,Low
C04950,Medium,51,Medium,Established,Medium
C04951,Low,56,Low,Established,Low
C04952,Medium,62,High,New,Medium
C04953,Low,23,Medium,Loyal,Low
C04954,High,58,Medium,New,Medium
C04955,Low,55,Medium,New,Low
C04956,Low,42,High,Loyal,High
C04957,High,48,Low,Established,Low
C04958,Low,54,Medium,Established,Low
C04959,Medium,49,Medium,Established,Low
C04960,Medium,93,Low,New,High
C04961,Low,62,High,Loyal,Medium
C04962,Low,60,Medium,New,Medium
C04963,Medium,41,Low,Loyal,Medium
C04964,Low,94,Low,New,High
C04965,Low,21,High,Established,Low
C04966,Low,64,Medium,Established,High
C04967,Medium,33,Low,New,High
C04968,Medium,82,Low,Established,Low
C04969,Low,50,Low,Established,Low
C04970,Medium,43,Low,New,Medium
C04971,Medium,24,Medium,Loyal,Low
C04972,Low,84,Low,New,Low
C04973,Medium,52,Low,Established,Medium
C04974,High,41,Low,Established,Low
C04975,Medium,88,Medium,Established,Medium
C04976,Medium,21,Medium,Established,Medium
C04977,Medium,57,Medium,Established,Medium
C04978,Low,33,Medium,Established,Medium
C04979,High,30,High,Established,Medium
C04980,High,21,Medium,Established,Medium
C04981,High,35,High,Established,High
C04982,Low,96,Medium,New,Medium
C04983,Medium,56,Low,New,Medium
C04984,Low,100,High,Established,High
C04985,Medium,41,Medium,Loyal,Medium
C04986,Medium,81,Medium,New,Low
C04987,Medium,27,Low,Established,Low
C04988,Low,28,Medium,New,Medium
C04989,High,21,High,Established,Medium
C04990,Low,92,Low,Established,High
C04991,Low,74,Low,Established,Medium
C04992,High,80,Low,Established,Low
C04993,Medium,95,Medium,Established,High
C04994,Medium,46,High,New,Medium
C04995,Medium,78,Medium,Established,High
C04996,Low,60,High,New,High
C04997,Low,63,Medium,Loyal,Medium
C04998,Medium,73,Medium,Established,Medium
C04999,Medium,58,Low,New,Medium
C05000,Medium,21,Low,New,Medium
