Customer_ID,Risk_Score,Outstanding_Balance,Overdue_Days,Overdue_Amount,Segment,Current_Channel,Estimated_Recovery_Rate,Expected_Recovery,Contact_Cost,Recovery_per_Cost
C01564,0.4323,144255245.0,59,5289934.0,Priority,SMS,0.1878,530439.0,3000,176.8131
C01565,0.1449,55248805.0,80,1900386.0,Mass,WhatsApp,0.3259,419579.0,5000,83.9157
C01566,0.2118,47370429.0,149,3349583.0,Mass,Field Agent,0.697,1503672.0,180000,8.3537
C01567,0.3368,4402769.0,80,196486.0,Mass,SMS,0.2154,24618.0,3000,8.2061
C01568,0.2705,11317465.0,62,360420.0,Mass,Field Agent,0.6104,135238.0,180000,0.7513
C01569,0.1897,100305542.0,101,4658079.0,Mass,WhatsApp,0.3286,1002962.0,5000,200.5925
C01570,0.3529,500000000.0,112,31843359.0,Priority,Field Agent,0.6397,11682910.0,180000,64.9051
C01571,0.3296,82563549.0,175,7990573.0,Mass,SMS,0.2239,1046846.0,3000,348.9487
C01572,0.4416,70514562.0,112,4957512.0,Mass,Call Center,0.4372,1146954.0,25000,45.8782
C01573,0.1775,42260382.0,34,648974.0,Priority,Call Center,0.4187,179687.0,25000,7.1875
C01574,0.1919,10712150.0,10,100000.0,Mass,Call Center,0.3744,24489.0,25000,0.9796
C01575,0.2682,67629881.0,175,6061238.0,Mass,SMS,0.2325,867767.0,3000,289.2556
C01576,0.1616,8311736.0,77,282267.0,Mass,WhatsApp,0.3195,60352.0,5000,12.0704
C01577,0.0328,7450571.0,37,100000.0,Mass,WhatsApp,0.295,21642.0,5000,4.3284
C01578,0.3416,6996056.0,41,160945.0,Priority,SMS,0.1859,17327.0,3000,5.7757
C01579,0.5308,66327094.0,20,911637.0,Mass,SMS,0.15,66274.0,3000,22.0914
C01580,0.2442,23605076.0,36,421614.0,Affluent,WhatsApp,0.261,69105.0,5000,13.821
C01581,0.2539,27652992.0,141,1959670.0,Mass,Call Center,0.4924,601151.0,25000,24.046
C01582,0.1734,24617852.0,118,1304045.0,Affluent,WhatsApp,0.3317,286948.0,5000,57.3896
C01583,0.5089,8110498.0,108,589160.0,Affluent,SMS,0.1988,58027.0,3000,19.3422
C01584,0.056,12783368.0,3,100000.0,Affluent,SMS,0.1861,13439.0,3000,4.4797
C01585,0.482,13442880.0,122,1073683.0,Affluent,Call Center,0.4253,232421.0,25000,9.2968
C01586,0.4781,6132512.0,175,699757.0,Affluent,Call Center,0.4265,152481.0,25000,6.0993
C01587,0.2592,15099562.0,167,1276347.0,Mass,Field Agent,0.6777,536655.0,180000,2.9814
C01588,0.171,8478804.0,72,273095.0,Mass,WhatsApp,0.3122,56663.0,5000,11.3325
C01589,0.4089,44547296.0,109,2942179.0,Mass,SMS,0.2128,341497.0,3000,113.8322
C01590,0.3993,48416801.0,54,1567550.0,Mass,SMS,0.1884,162529.0,3000,54.1762
C01591,0.3019,6856771.0,160,586535.0,Mass,SMS,0.2277,80012.0,3000,26.6707
C01592,0.0694,18582942.0,166,1170963.0,Affluent,SMS,0.2603,218013.0,3000,72.6711
C01593,0.5554,159961907.0,41,4614356.0,Affluent,Field Agent,0.4665,1016625.0,180000,5.6479
C01594,0.2276,9375622.0,88,400195.0,Priority,Call Center,0.4968,126479.0,25000,5.0591
C01595,0.3478,38302442.0,43,930865.0,Mass,SMS,0.1866,100091.0,3000,33.3636
C01596,0.0501,27782262.0,111,1130884.0,Affluent,Field Agent,0.7627,625277.0,180000,3.4738
C01597,0.0633,74571872.0,53,1484181.0,Affluent,Field Agent,0.6639,707839.0,180000,3.9324
C01598,0.0855,33593838.0,126,1652169.0,Priority,Field Agent,0.7483,874387.0,180000,4.8577
C01599,0.359,16241673.0,177,1646242.0,Affluent,Call Center,0.4615,433405.0,25000,17.3362
C01600,0.4906,26726082.0,157,2771130.0,Mass,WhatsApp,0.2718,380082.0,5000,76.0164
C01601,0.0619,27119303.0,33,335272.0,Mass,WhatsApp,0.2858,68888.0,5000,13.7777
C01602,0.2864,22809580.0,24,287011.0,Priority,WhatsApp,0.2421,42160.0,5000,8.432
C01603,0.5257,6684319.0,147,671913.0,Affluent,WhatsApp,0.2651,86784.0,5000,17.3568
C01604,0.0393,86657575.0,15,467337.0,Affluent,Field Agent,0.5753,196357.0,180000,1.0909
C01605,0.5448,72625014.0,73,3692821.0,Affluent,Field Agent,0.53,934684.0,180000,5.1927
C01606,0.1848,8799429.0,179,719094.0,Affluent,SMS,0.2441,115441.0,3000,38.4803
C01607,0.5636,18507021.0,81,1062954.0,Affluent,Call Center,0.3893,193721.0,25000,7.7489
C01608,0.2068,19961195.0,2,100000.0,Affluent,WhatsApp,0.23,14870.0,5000,2.974
C01609,0.322,7864485.0,176,758472.0,Affluent,Call Center,0.4723,211024.0,25000,8.4409
C01610,0.2466,3865456.0,128,246281.0,Mass,SMS,0.2355,36342.0,3000,12.1141
C01611,0.1579,12785135.0,60,336446.0,Mass,SMS,0.2231,50372.0,3000,16.7906
C01612,0.1477,17504771.0,110,831461.0,Mass,WhatsApp,0.3366,189222.0,5000,37.8443
C01613,0.2176,5915893.0,111,314138.0,Mass,SMS,0.2395,48250.0,3000,16.0834
C01614,0.3203,29840114.0,100,1631904.0,Affluent,SMS,0.2252,216725.0,3000,72.2415
C01615,0.4907,79976443.0,173,9138302.0,Affluent,Field Agent,0.5838,2692100.0,180000,14.9561
C01616,0.2199,58031848.0,142,3955024.0,Mass,SMS,0.2392,605531.0,3000,201.8437
C01617,0.5488,22025264.0,47,723810.0,Mass,SMS,0.1655,56965.0,3000,18.9882
C01618,0.508,3968801.0,179,477384.0,Mass,SMS,0.1989,47094.0,3000,15.698
C01619,0.3093,51140573.0,174,4800724.0,Affluent,SMS,0.2267,647974.0,3000,215.9915
C01620,0.2614,28941252.0,9,132209.0,Mass,Call Center,0.3578,29298.0,25000,1.1719
C01621,0.3718,38214955.0,54,1199425.0,Mass,Field Agent,0.5562,376301.0,180000,2.0906
C01622,0.1065,173292103.0,111,7777116.0,Mass,WhatsApp,0.3444,1866123.0,5000,373.2245
C01623,0.111,10957939.0,159,709729.0,Mass,Field Agent,0.7379,363722.0,180000,2.0207
C01624,0.2204,1410663.0,130,100000.0,Mass,SMS,0.2391,15300.0,3000,5.1001
C01625,0.2197,8718274.0,104,435059.0,Affluent,SMS,0.2392,66626.0,3000,22.2087
C01626,0.3463,40646832.0,56,1284308.0,Priority,WhatsApp,0.2652,196430.0,5000,39.286
C01627,0.2209,25682292.0,18,222163.0,Mass,Call Center,0.3816,54216.0,25000,2.1687
C01628,0.5827,7413033.0,161,861432.0,Mass,Field Agent,0.5464,215907.0,180000,1.1995
C01629,0.0937,6044558.0,96,229668.0,Mass,WhatsApp,0.3468,56005.0,5000,11.2009
C01630,0.3187,17536191.0,83,794395.0,Mass,SMS,0.2201,103287.0,3000,34.4289
C01631,0.2194,7190647.0,177,610368.0,Mass,SMS,0.2393,93523.0,3000,31.1742
C01632,0.4899,42077335.0,30,833005.0,Mass,Field Agent,0.4673,196606.0,180000,1.0923
C01633,0.6252,16567599.0,46,571709.0,Mass,Field Agent,0.4515,112908.0,180000,0.6273
C01634,0.1192,13353225.0,154,848918.0,Affluent,WhatsApp,0.342,200420.0,5000,40.084
C01635,0.0535,11711830.0,52,224726.0,Mass,SMS,0.2293,37262.0,3000,12.4207
C01636,0.2024,32524659.0,170,2589010.0,Affluent,WhatsApp,0.3263,548038.0,5000,109.6075
C01637,0.2884,26088251.0,155,2125283.0,Mass,WhatsApp,0.31,399130.0,5000,79.826
C01638,0.1341,30594893.0,18,232790.0,Mass,SMS,0.1909,30356.0,3000,10.1188
C01639,0.1979,29934309.0,83,1155966.0,Mass,SMS,0.2366,178095.0,3000,59.3651
C01640,0.227,23258724.0,136,1533053.0,Mass,SMS,0.2382,232458.0,3000,77.486
C01641,0.4848,8897277.0,89,519907.0,Mass,WhatsApp,0.272,71766.0,5000,14.3533
C01642,0.0951,12043146.0,39,186350.0,Affluent,SMS,0.213,27887.0,3000,9.2957
C01643,0.1588,16847477.0,9,100000.0,Affluent,Call Center,0.3798,25470.0,25000,1.0188
C01644,0.1738,197170939.0,2,177130.0,Mass,WhatsApp,0.2344,27529.0,5000,5.5057
C01645,0.3015,6488553.0,33,114409.0,Mass,SMS,0.1845,12650.0,3000,4.2168
C01646,0.4695,16442991.0,47,499483.0,Mass,WhatsApp,0.2362,60801.0,5000,12.1602
C01647,0.2516,27581435.0,55,760097.0,Affluent,Field Agent,0.6014,285348.0,180000,1.5853
C01648,0.1926,18458834.0,154,1312511.0,Mass,Field Agent,0.7048,604731.0,180000,3.3596
C01649,0.0897,73174380.0,92,2646564.0,Mass,SMS,0.2574,480448.0,3000,160.1494
C01650,0.292,18363737.0,26,252099.0,Affluent,SMS,0.1802,27445.0,3000,9.1482
C01651,0.1946,19773337.0,15,137350.0,Affluent,Call Center,0.3823,34275.0,25000,1.371
C01652,0.1455,56458414.0,24,583123.0,Mass,Field Agent,0.5647,222990.0,180000,1.2388
C01653,0.1917,152869939.0,57,4018032.0,Mass,SMS,0.2164,568834.0,3000,189.6114
C01654,0.15,102143042.0,134,5931515.0,Mass,WhatsApp,0.3361,1345790.0,5000,269.1579
C01655,0.1345,21806802.0,9,100000.0,Mass,Call Center,0.385,26289.0,25000,1.0516
C01656,0.1641,23792291.0,74,779485.0,Mass,Call Center,0.4911,255689.0,25000,10.2276
C01657,0.1917,26195695.0,81,978417.0,Affluent,Field Agent,0.684,437807.0,180000,2.4323
C01658,0.1656,28958832.0,27,346930.0,Mass,Call Center,0.4095,94785.0,25000,3.7914
C01659,0.4122,10713747.0,11,100000.0,Affluent,Call Center,0.3284,17862.0,25000,0.7145
C01660,0.2423,63781911.0,42,1325608.0,Mass,SMS,0.1983,165317.0,3000,55.1057
C01661,0.0956,30737547.0,28,341743.0,Affluent,SMS,0.2036,48853.0,3000,16.2844
C01662,0.1246,23903374.0,144,1433222.0,Mass,Field Agent,0.7324,721910.0,180000,4.0106
C01663,0.1396,7012754.0,166,496401.0,Mass,Field Agent,0.7263,245235.0,180000,1.3624
C01664,0.8611,26606673.0,113,2728085.0,Mass,WhatsApp,0.2018,175838.0,5000,35.1676
C01665,0.1907,3764682.0,137,237493.0,Affluent,Field Agent,0.7056,109698.0,180000,0.6094
C01666,0.2617,13974392.0,137,972136.0,Mass,WhatsApp,0.315,189630.0,5000,37.926
C01667,0.0508,14236059.0,158,825906.0,Mass,Field Agent,0.7624,456258.0,180000,2.5348
C01668,0.2008,33310445.0,18,280115.0,Affluent,WhatsApp,0.2482,45161.0,5000,9.0322
C01669,0.5274,163813052.0,180,20196414.0,Affluent,WhatsApp,0.2648,2600895.0,5000,520.1789
C01670,0.1677,44291079.0,83,1636356.0,Mass,Call Center,0.5056,551159.0,25000,22.0464
C01671,0.5165,106407695.0,98,7066446.0,Affluent,SMS,0.1977,686997.0,3000,228.9991
C01672,0.1258,47659787.0,144,2863449.0,Mass,SMS,0.2524,496539.0,3000,165.5131
C01673,0.2482,77009540.0,89,3418795.0,Mass,Field Agent,0.6799,1454945.0,180000,8.083
C01674,0.2644,160132753.0,48,3916967.0,Mass,SMS,0.2004,484868.0,3000,161.6226
C01675,0.1536,12025615.0,4,100000.0,Mass,Field Agent,0.5141,34608.0,180000,0.1923
C01676,0.2746,11265798.0,31,180349.0,Mass,SMS,0.186,20555.0,3000,6.8515
C01677,0.4032,48797873.0,16,470141.0,Mass,WhatsApp,0.2172,55992.0,5000,11.1985
C01678,0.4157,24908208.0,69,1049143.0,Mass,Call Center,0.4137,235296.0,25000,9.4118
C01679,0.561,31162943.0,141,3108059.0,Mass,Call Center,0.4021,586689.0,25000,23.4675
C01680,0.2373,19495993.0,61,584581.0,Mass,Call Center,0.4492,165770.0,25000,6.6308
C01681,0.434,13771719.0,108,926126.0,Affluent,WhatsApp,0.2825,139435.0,5000,27.887
C01682,0.1734,126423893.0,34,1929788.0,Affluent,Call Center,0.4197,537202.0,25000,21.4881
C01683,0.5977,8322933.0,107,651711.0,Mass,Call Center,0.3913,115041.0,25000,4.6017
C01684,0.1242,49663392.0,172,3554383.0,Affluent,SMS,0.2526,617689.0,3000,205.8964
C01685,0.3769,42228870.0,57,1407176.0,Mass,SMS,0.1933,152773.0,3000,50.9244
C01686,0.2063,5154461.0,87,211141.0,Mass,SMS,0.2387,32604.0,3000,10.8679
C01687,0.1555,10892729.0,174,828219.0,Mass,WhatsApp,0.3351,186588.0,5000,37.3175
C01688,0.1076,12886565.0,110,574216.0,Mass,Call Center,0.5354,214015.0,25000,8.5606
C01689,0.4327,43967905.0,72,1968529.0,Mass,SMS,0.1969,206783.0,3000,68.9276
C01690,0.1112,17319633.0,22,155262.0,Affluent,SMS,0.1968,21213.0,3000,7.071
C01691,0.467,22949267.0,169,2500378.0,Mass,Field Agent,0.5934,766299.0,180000,4.2572
C01692,0.3988,5819582.0,110,383565.0,Mass,WhatsApp,0.2891,61064.0,5000,12.2129
C01693,0.2572,255900204.0,11,1420897.0,Mass,SMS,0.1724,152204.0,3000,50.7348
C01694,0.5846,26844781.0,100,1941047.0,Mass,Call Center,0.3951,351042.0,25000,14.0417
C01695,0.4072,41176871.0,175,4358321.0,Affluent,Call Center,0.4473,1065098.0,25000,42.6039
C01696,0.059,14559597.0,168,911616.0,Affluent,Call Center,0.5496,361005.0,25000,14.4402
C01697,0.3109,13016900.0,36,253321.0,Affluent,WhatsApp,0.2507,37761.0,5000,7.5522
C01698,0.3815,169281072.0,75,7461470.0,Mass,Call Center,0.4321,1802933.0,25000,72.1173
C01699,0.2032,3677210.0,178,306842.0,Mass,WhatsApp,0.3261,64880.0,5000,12.9761
C01700,0.2655,33033523.0,141,2377100.0,Mass,Call Center,0.4889,717374.0,25000,28.695
C01701,0.3457,7443729.0,101,423862.0,Affluent,WhatsApp,0.2992,73187.0,5000,14.6375
C01702,0.2491,16674401.0,55,457973.0,Mass,WhatsApp,0.2804,80318.0,5000,16.0636
C01703,0.1763,13207454.0,138,821761.0,Mass,Call Center,0.5152,280191.0,25000,11.2076
C01704,0.1133,9326858.0,105,400389.0,Mass,Call Center,0.5337,148164.0,25000,5.9266
C01705,0.5666,25901932.0,95,1749743.0,Mass,WhatsApp,0.2574,210197.0,5000,42.0394
C01706,0.2237,1917163.0,167,154461.0,Mass,Call Center,0.5012,49409.0,25000,1.9764
C01707,0.3614,18235812.0,68,712073.0,Priority,Call Center,0.427,173094.0,25000,6.9238
C01708,0.2055,22841655.0,113,1214007.0,Mass,WhatsApp,0.3257,255888.0,5000,51.1775
C01709,0.4443,6421163.0,8,100000.0,Mass,WhatsApp,0.2039,10760.0,5000,2.1521
C01710,0.2399,113533114.0,129,7224521.0,Mass,SMS,0.2364,1076073.0,3000,358.6911
C01711,0.4853,13796535.0,99,897174.0,Mass,WhatsApp,0.2728,124166.0,5000,24.8333
C01712,0.301,19715233.0,158,1663464.0,Mass,SMS,0.2279,227225.0,3000,75.7415
C01713,0.0561,13827463.0,60,307562.0,Affluent,SMS,0.2359,52389.0,3000,17.463
C01714,0.1571,23041794.0,167,1685647.0,Mass,Field Agent,0.7192,814040.0,180000,4.5224
C01715,0.2732,92482544.0,104,4958128.0,Mass,WhatsApp,0.3129,951464.0,5000,190.2928
C01716,0.2633,296453871.0,38,5732850.0,Mass,SMS,0.1927,683157.0,3000,227.7191
C01717,0.455,52694708.0,29,972879.0,Mass,SMS,0.1644,83551.0,3000,27.8502
C01718,0.4358,74207824.0,36,1666668.0,Priority,WhatsApp,0.2313,205165.0,5000,41.033
C01719,0.304,139115331.0,55,4101070.0,Mass,Field Agent,0.5826,1428874.0,180000,7.9382
C01720,0.1959,32064417.0,100,1487531.0,Affluent,SMS,0.2426,235290.0,3000,78.43
C01721,0.0843,120196355.0,157,7350347.0,Mass,SMS,0.2582,1343452.0,3000,447.8174
C01722,0.1491,55217336.0,180,4301069.0,Mass,Call Center,0.5232,1519851.0,25000,60.7941
C01723,0.169,28871738.0,123,1583765.0,Affluent,Field Agent,0.7144,752994.0,180000,4.1833
C01724,0.1945,35488790.0,89,1462310.0,Mass,WhatsApp,0.3267,311807.0,5000,62.3615
C01725,0.2236,4044908.0,111,216598.0,Affluent,Field Agent,0.6922,95684.0,180000,0.5316
C01726,0.1216,33481568.0,60,832485.0,Mass,SMS,0.2277,130630.0,3000,43.5434
C01727,0.2935,5339480.0,45,127100.0,Mass,SMS,0.1946,14919.0,3000,4.9731
C01728,0.072,4921467.0,97,182048.0,Affluent,WhatsApp,0.3509,45609.0,5000,9.1217
C01729,0.1315,30318392.0,149,1901970.0,Mass,SMS,0.2516,327407.0,3000,109.1357
C01730,0.236,8205439.0,12,100000.0,Priority,Call Center,0.3682,23273.0,25000,0.9309
C01731,0.1255,24822787.0,20,207029.0,Priority,Field Agent,0.5612,79851.0,180000,0.4436
C01732,0.0809,28711862.0,32,355812.0,Mass,SMS,0.2087,52681.0,3000,17.5602
C01733,0.5685,30021849.0,38,812647.0,Mass,Call Center,0.3306,125112.0,25000,5.0045
C01734,0.3162,10122437.0,27,148724.0,Affluent,SMS,0.1783,15697.0,3000,5.2323
C01735,0.1734,61409111.0,24,661690.0,Mass,Field Agent,0.5558,243938.0,180000,1.3552
C01736,0.4053,22865760.0,6,100000.0,Affluent,Call Center,0.3225,17650.0,25000,0.706
C01737,0.415,38859458.0,63,1493334.0,Mass,WhatsApp,0.2603,210900.0,5000,42.1801
C01738,0.2626,7556712.0,130,499457.0,Mass,WhatsApp,0.3149,97295.0,5000,19.459
C01739,0.4275,20916708.0,29,375069.0,Mass,SMS,0.1674,33674.0,3000,11.2245
C01740,0.1401,74901230.0,59,1885925.0,Affluent,Call Center,0.4715,604560.0,25000,24.1824
C01741,0.2644,65960327.0,176,5916221.0,Affluent,WhatsApp,0.3145,1149559.0,5000,229.9117
C01742,0.4316,11263677.0,31,216864.0,Mass,SMS,0.1684,19504.0,3000,6.5012
C01743,0.1946,14487955.0,178,1194248.0,Mass,WhatsApp,0.3277,255440.0,5000,51.0881
C01744,0.5566,9301625.0,93,609354.0,Mass,Call Center,0.4034,115934.0,25000,4.6374
C01745,0.1894,12967716.0,131,780757.0,Mass,Call Center,0.5113,261604.0,25000,10.4642
C01746,0.2078,6170675.0,59,171801.0,Mass,SMS,0.216,23977.0,3000,7.9922
C01747,0.1738,21773638.0,59,577096.0,Mass,WhatsApp,0.2974,113794.0,5000,22.7587
C01748,0.2117,47087813.0,71,1586145.0,Mass,Call Center,0.4728,483091.0,25000,19.3236
C01749,0.1094,11402390.0,24,111174.0,Mass,Field Agent,0.5761,44533.0,180000,0.2474
C01750,0.3032,22834431.0,57,696930.0,Mass,SMS,0.2025,84462.0,3000,28.154
C01751,0.3688,20052973.0,161,1869893.0,Affluent,WhatsApp,0.2948,311796.0,5000,62.3592
C01752,0.1936,71807904.0,1,100000.0,Mass,WhatsApp,0.2306,15066.0,5000,3.0131
C01753,0.584,13562166.0,103,1009463.0,Priority,WhatsApp,0.2541,117498.0,5000,23.4995
C01754,0.3445,14064582.0,124,981848.0,Mass,SMS,0.2218,125806.0,3000,41.9355
C01755,0.0422,10727974.0,26,100824.0,Mass,WhatsApp,0.2805,20611.0,5000,4.1223
C01756,0.2485,8015413.0,20,100000.0,Affluent,SMS,0.1803,11284.0,3000,3.7613
C01757,0.561,42438706.0,100,3001947.0,Mass,Call Center,0.4021,566636.0,25000,22.6654
C01758,0.1479,21840478.0,40,377363.0,Affluent,SMS,0.2077,52997.0,3000,17.6657
C01759,0.0607,26408494.0,177,1747394.0,Mass,SMS,0.2615,328824.0,3000,109.6079
C01760,0.5409,89435436.0,35,2172245.0,Mass,SMS,0.1587,165264.0,3000,55.0879
C01761,0.2802,94722972.0,24,1182422.0,Mass,Call Center,0.378,272608.0,25000,10.9043
C01762,0.3319,4819362.0,60,160367.0,Mass,WhatsApp,0.2716,25439.0,5000,5.0877
C01763,0.0669,47784939.0,60,1083649.0,Mass,WhatsApp,0.3167,245879.0,5000,49.1757
C01764,0.338,31328328.0,29,507590.0,Mass,Field Agent,0.5144,151710.0,180000,0.8428
C01765,0.1933,15757002.0,120,873903.0,Mass,WhatsApp,0.328,187266.0,5000,37.4532
C01766,0.2419,34693748.0,63,1081066.0,Mass,Field Agent,0.6232,423769.0,180000,2.3543
C01767,0.5763,4448169.0,95,303221.0,Affluent,Call Center,0.3976,55673.0,25000,2.2269
C01768,0.1897,107933810.0,44,2183632.0,Mass,Call Center,0.4328,619223.0,25000,24.7689
C01769,0.3325,41838624.0,18,417977.0,Priority,SMS,0.1698,41434.0,3000,13.8115
C01770,0.3125,10524208.0,12,100000.0,Mass,Call Center,0.3516,20877.0,25000,0.8351
C01771,0.4603,13921934.0,10,100000.0,Mass,SMS,0.1507,7837.0,3000,2.6122
C01772,0.118,4552740.0,157,294499.0,Mass,WhatsApp,0.3422,69635.0,5000,13.927
C01773,0.2252,18263756.0,48,423836.0,Affluent,SMS,0.2051,55405.0,3000,18.4682
C01774,0.061,15427380.0,56,323104.0,Affluent,WhatsApp,0.313,72758.0,5000,14.5516
C01775,0.2153,6644340.0,105,332668.0,Mass,WhatsApp,0.3238,69199.0,5000,13.8397
C01776,0.2592,54357253.0,18,495208.0,Mass,Field Agent,0.5151,158256.0,180000,0.8792
C01777,0.3025,89628470.0,109,5226929.0,Affluent,Call Center,0.4781,1496082.0,25000,59.8433
C01778,0.2067,24325260.0,94,1077291.0,Mass,Call Center,0.5062,352652.0,25000,14.1061
C01779,0.2569,18416167.0,143,1328856.0,Mass,SMS,0.234,193303.0,3000,64.4342
C01780,0.4358,38623482.0,23,554227.0,Affluent,Field Agent,0.4707,138806.0,180000,0.7711
C01781,0.1756,24513816.0,4,100000.0,Mass,SMS,0.1751,11592.0,3000,3.864
C01782,0.0864,8471407.0,140,463659.0,Mass,SMS,0.2579,84517.0,3000,28.1723
C01783,0.1564,13016240.0,67,381636.0,Affluent,SMS,0.2291,58732.0,3000,19.5772
C01784,0.303,18586580.0,12,119408.0,Mass,Call Center,0.3536,25273.0,25000,1.0109
C01785,0.1621,32042477.0,101,1428527.0,Mass,Field Agent,0.7172,685342.0,180000,3.8075
C01786,0.2727,25234511.0,84,1091980.0,Mass,Field Agent,0.6588,441460.0,180000,2.4526
C01787,0.2147,30853346.0,172,2528426.0,Affluent,WhatsApp,0.3239,526353.0,5000,105.2707
C01788,0.4508,5441462.0,170,586375.0,Mass,SMS,0.2069,63638.0,3000,21.2128
C01789,0.2659,48622849.0,98,2433118.0,Mass,SMS,0.2328,349463.0,3000,116.4876
C01790,0.3636,25085543.0,29,418850.0,Mass,SMS,0.1745,41538.0,3000,13.8461
C01791,0.537,321046149.0,135,29962866.0,Mass,SMS,0.1948,2810755.0,3000,936.9183
C01792,0.1176,16966511.0,37,258466.0,Mass,Call Center,0.4384,78315.0,25000,3.1326
C01793,0.2408,34547470.0,151,2576506.0,Mass,Call Center,0.4962,804874.0,25000,32.195
C01794,0.2905,423305858.0,109,24315109.0,Mass,Call Center,0.4816,7081895.0,25000,283.2758
C01795,0.2875,30355188.0,64,1019951.0,Mass,Call Center,0.4407,272475.0,25000,10.899
C01796,0.2755,23365143.0,177,2138027.0,Mass,Field Agent,0.6712,878579.0,180000,4.881
C01797,0.0813,9318055.0,93,335833.0,Mass,WhatsApp,0.3491,83171.0,5000,16.6342
C01798,0.1763,115254438.0,70,3637402.0,Mass,Call Center,0.4808,1157571.0,25000,46.3028
C01799,0.3683,7844199.0,35,158921.0,Mass,Call Center,0.3746,33689.0,25000,1.3476
C01800,0.1117,38320950.0,117,1828522.0,Mass,Call Center,0.5341,677955.0,25000,27.1182
C01801,0.3953,15569603.0,49,455351.0,Mass,Call Center,0.3892,97884.0,25000,3.9154
C01802,0.356,20687705.0,28,330556.0,Priority,Call Center,0.3668,69353.0,25000,2.7741
C01803,0.1996,6019135.0,22,100000.0,Mass,Call Center,0.3931,25561.0,25000,1.0224
C01804,0.2699,95775130.0,116,5702631.0,Mass,Call Center,0.4876,1710291.0,25000,68.4116
C01805,0.2346,18936258.0,166,1539495.0,Mass,WhatsApp,0.3202,311837.0,5000,62.3674
C01806,0.3001,7417085.0,46,181989.0,Mass,Field Agent,0.5642,61600.0,180000,0.3422
C01807,0.1086,87493668.0,40,1420030.0,Mass,Call Center,0.4459,440488.0,25000,17.6195
C01808,0.2972,15100668.0,111,890853.0,Priority,SMS,0.2284,122360.0,3000,40.7865
C01809,0.3727,34934788.0,26,528436.0,Mass,Call Center,0.3598,107184.0,25000,4.2874
C01810,0.2932,57991254.0,16,490676.0,Mass,SMS,0.1725,51063.0,3000,17.0211
C01811,0.2284,40161553.0,115,2242696.0,Mass,Field Agent,0.6903,984297.0,180000,5.4683
C01812,0.2761,2779414.0,95,136614.0,Mass,WhatsApp,0.3123,26111.0,5000,5.2221
C01813,0.2459,50110598.0,6,149509.0,Mass,WhatsApp,0.229,21467.0,5000,4.2933
C01814,0.4928,22607056.0,43,643407.0,Affluent,SMS,0.1695,54926.0,3000,18.3087
C01815,0.2705,17990559.0,36,332663.0,Affluent,Call Center,0.3997,81751.0,25000,3.27
C01816,0.2727,22416580.0,123,1420376.0,Mass,Field Agent,0.6723,585958.0,180000,3.2553
C01817,0.3998,4997026.0,120,359690.0,Mass,Field Agent,0.6207,122819.0,180000,0.6823
C01818,0.1514,30296941.0,135,1776221.0,Mass,WhatsApp,0.3359,402286.0,5000,80.4571
C01819,0.195,6388404.0,18,100000.0,Mass,Call Center,0.3873,25273.0,25000,1.0109
C01820,0.2184,18784576.0,153,1376523.0,Mass,SMS,0.2394,211183.0,3000,70.3942
C01821,0.5282,29228383.0,38,761363.0,Mass,Field Agent,0.47,173863.0,180000,0.9659
C01822,0.2962,73179323.0,179,6953223.0,Priority,SMS,0.2285,956405.0,3000,318.8015
C01823,0.2212,11015052.0,157,831509.0,Mass,Field Agent,0.6932,368534.0,180000,2.0474
C01824,0.1857,106747176.0,83,4050286.0,Affluent,Field Agent,0.6911,1839418.0,180000,10.219
C01825,0.189,64439647.0,142,4203155.0,Affluent,SMS,0.2435,670985.0,3000,223.6617
C01826,0.127,16272329.0,121,823065.0,Mass,SMS,0.2522,142507.0,3000,47.5023
C01827,0.2914,8249285.0,140,609354.0,Mass,Call Center,0.4813,177231.0,25000,7.0893
C01828,0.2625,5900633.0,4,100000.0,Mass,Call Center,0.3494,21619.0,25000,0.8648
C01829,0.0814,32806599.0,16,203438.0,Affluent,WhatsApp,0.263,37953.0,5000,7.5905
C01830,0.5266,11960286.0,163,1334231.0,Mass,SMS,0.1963,127460.0,3000,42.4867
C01831,0.2265,82949553.0,141,5664527.0,Affluent,SMS,0.2383,859513.0,3000,286.5042
C01832,0.4117,12671457.0,111,854922.0,Mass,SMS,0.2124,98787.0,3000,32.9289
C01833,0.1933,10157424.0,57,267595.0,Mass,SMS,0.2162,37802.0,3000,12.6008
C01834,0.3596,31579311.0,76,1375404.0,Affluent,SMS,0.2094,164223.0,3000,54.741
C01835,0.0561,12589070.0,71,331372.0,Mass,Call Center,0.5156,123358.0,25000,4.9343
C01836,0.3694,25214666.0,79,1154558.0,Affluent,SMS,0.2103,137241.0,3000,45.747
C01837,0.386,67011561.0,114,4512365.0,Mass,SMS,0.216,542779.0,3000,180.9263
C01838,0.1654,28109431.0,137,1708177.0,Mass,Call Center,0.5184,590913.0,25000,23.6365
