Loan_ID,Age,Gender,Married,Dependents,Education,Self_Employed,Annual_Income,Coapplicant_Income,Credit_History,Loan_Amount,Loan_Term_Months,Property_Area,Existing_Loans,Monthly_Debt_Payment,Employment_Years,Loan_Status
LN03234,21,Female,No,2,Not Graduate,Yes,140600000.0,12600000.0,1.0,388000000.0,24.0,Semiurban,0,3480000.0,10.9,0
LN03235,46,Male,Yes,2,Graduate,No,90800000.0,68200000.0,1.0,311000000.0,72.0,Semiurban,1,4770000.0,0.4,0
LN03236,46,Female,Yes,2,Graduate,No,62100000.0,317100000.0,1.0,,60.0,Semiurban,0,1280000.0,20.5,1
LN03237,37,Female,Yes,0,Graduate,No,77700000.0,29000000.0,1.0,131000000.0,24.0,Urban,0,2250000.0,6.9,1
LN03238,65,Female,Yes,3+,Graduate,No,101700000.0,13400000.0,1.0,158000000.0,24.0,Semiurban,2,5160000.0,7.3,0
LN03239,60,Female,No,0,Not Graduate,No,102100000.0,94500000.0,1.0,169000000.0,60.0,Semiurban,3,2040000.0,20.9,0
LN03240,22,Male,Yes,1,Graduate,,85900000.0,14100000.0,1.0,181000000.0,60.0,Semiurban,0,2070000.0,2.2,0
LN03241,30,Female,No,1,Graduate,Yes,119100000.0,26100000.0,1.0,191000000.0,60.0,Urban,1,6110000.0,23.9,1
LN03242,30,Female,No,1,Not Graduate,Yes,460900000.0,4200000.0,1.0,131000000.0,84.0,Urban,0,1790000.0,8.3,0
LN03243,61,Female,Yes,2,Graduate,Yes,46500000.0,27500000.0,1.0,816000000.0,60.0,Semiurban,0,4060000.0,8.3,0
LN03244,44,Female,No,1,Graduate,No,224300000.0,12600000.0,1.0,571000000.0,36.0,Semiurban,0,3330000.0,17.5,0
LN03245,53,Female,No,0,Graduate,No,118800000.0,95800000.0,0.0,291000000.0,60.0,Urban,0,5580000.0,9.0,0
LN03246,57,Male,Yes,0,Not Graduate,No,94300000.0,16000000.0,1.0,245000000.0,60.0,Rural,0,2860000.0,6.8,0
LN03247,55,Male,Yes,1,Graduate,No,39500000.0,65300000.0,1.0,683000000.0,72.0,Rural,0,1730000.0,4.0,0
LN03248,25,Female,No,2,Graduate,No,182500000.0,32200000.0,1.0,611000000.0,36.0,Semiurban,2,1900000.0,8.3,0
LN03249,27,Female,Yes,1,Graduate,No,54300000.0,38700000.0,1.0,166000000.0,60.0,Semiurban,1,9560000.0,24.3,0
LN03250,38,Female,Yes,0,Not Graduate,No,189200000.0,53200000.0,1.0,286000000.0,60.0,Semiurban,1,2060000.0,3.3,1
LN03251,36,Male,Yes,0,Graduate,Yes,312700000.0,33500000.0,1.0,226000000.0,60.0,Urban,1,1970000.0,23.4,1
LN03252,54,Male,Yes,2,Not Graduate,No,59300000.0,20800000.0,1.0,216000000.0,48.0,Urban,0,2170000.0,14.4,0
LN03253,28,Female,No,1,Graduate,No,228200000.0,18300000.0,1.0,228000000.0,12.0,Rural,2,2480000.0,16.9,1
LN03254,37,Female,Yes,1,Graduate,No,121700000.0,52600000.0,1.0,238000000.0,60.0,Semiurban,0,2250000.0,19.9,1
LN03255,31,Male,No,0,Graduate,No,37900000.0,7600000.0,1.0,281000000.0,24.0,Rural,3,4450000.0,1.1,0
LN03256,29,Female,Yes,0,Graduate,No,61900000.0,134000000.0,1.0,282000000.0,60.0,Urban,3,3220000.0,24.4,1
LN03257,28,Male,No,0,Not Graduate,,132400000.0,38900000.0,0.0,551000000.0,60.0,Urban,0,1980000.0,19.0,0
LN03258,29,Male,Yes,0,Graduate,No,149600000.0,26700000.0,1.0,160000000.0,48.0,Urban,1,4970000.0,20.1,1
LN03259,46,Male,No,2,Graduate,Yes,50300000.0,43300000.0,1.0,426000000.0,60.0,Urban,0,3650000.0,10.6,0
LN03260,39,Male,No,0,Graduate,No,122100000.0,21800000.0,1.0,138000000.0,48.0,Semiurban,1,7590000.0,14.9,1
LN03261,40,Male,Yes,0,Graduate,No,188800000.0,30400000.0,1.0,285000000.0,60.0,Urban,1,3740000.0,14.0,1
LN03262,42,Female,No,3+,Not Graduate,Yes,207800000.0,14200000.0,1.0,444000000.0,24.0,Rural,3,2740000.0,2.5,1
LN03263,54,Female,Yes,0,Graduate,No,95600000.0,47200000.0,1.0,342000000.0,60.0,Semiurban,0,2600000.0,4.8,1
LN03264,59,Female,No,1,Not Graduate,No,152700000.0,32900000.0,1.0,210000000.0,60.0,Urban,3,3320000.0,19.2,1
LN03265,44,Male,No,0,Graduate,No,216400000.0,40700000.0,1.0,292000000.0,72.0,Semiurban,2,3880000.0,12.4,1
LN03266,49,Male,Yes,0,Not Graduate,No,191800000.0,114600000.0,0.0,620000000.0,36.0,Rural,1,3000000.0,4.6,0
LN03267,54,Male,Yes,0,Not Graduate,No,195900000.0,18400000.0,1.0,181000000.0,60.0,Urban,3,2200000.0,21.4,1
LN03268,52,Female,Yes,2,Graduate,No,127700000.0,31600000.0,1.0,341000000.0,36.0,Urban,2,4650000.0,4.3,0
LN03269,27,Male,No,0,Graduate,No,113900000.0,9300000.0,1.0,425000000.0,36.0,Semiurban,0,4060000.0,23.1,0
LN03270,65,Female,No,2,Not Graduate,No,139400000.0,54300000.0,0.0,202000000.0,60.0,Rural,1,3040000.0,18.9,0
LN03271,28,Female,Yes,3+,Graduate,No,78800000.0,34500000.0,1.0,649000000.0,72.0,Rural,0,4790000.0,20.4,1
LN03272,39,Female,Yes,0,Graduate,No,221200000.0,35500000.0,,782000000.0,60.0,Rural,0,2840000.0,12.6,1
LN03273,50,Male,Yes,1,Not Graduate,No,51700000.0,30900000.0,1.0,456000000.0,48.0,Semiurban,1,3030000.0,12.6,0
LN03274,39,,Yes,0,Not Graduate,Yes,90900000.0,22000000.0,0.0,457000000.0,84.0,Rural,3,4670000.0,3.0,0
LN03275,31,Male,Yes,0,Not Graduate,No,117600000.0,257800000.0,1.0,97000000.0,60.0,Semiurban,0,5260000.0,23.3,0
LN03276,62,Male,Yes,2,Not Graduate,No,155400000.0,36100000.0,1.0,121000000.0,60.0,Semiurban,0,4740000.0,9.7,1
LN03277,24,Female,No,0,Graduate,No,172300000.0,44400000.0,1.0,239000000.0,60.0,Rural,0,1760000.0,14.3,1
LN03278,32,Female,Yes,3+,Not Graduate,No,272200000.0,14100000.0,1.0,174000000.0,60.0,Urban,2,,1.8,1
LN03279,65,Female,No,1,Graduate,No,125200000.0,71100000.0,1.0,353000000.0,72.0,Rural,3,3090000.0,5.0,0
LN03280,53,Male,Yes,0,Not Graduate,No,80900000.0,31700000.0,1.0,52000000.0,36.0,Semiurban,2,3950000.0,21.7,1
LN03281,24,Female,Yes,0,Graduate,No,110800000.0,50000000.0,1.0,351000000.0,60.0,Rural,0,10750000.0,10.9,1
LN03282,54,Female,No,1,Graduate,Yes,100700000.0,72000000.0,1.0,227000000.0,60.0,Semiurban,1,2590000.0,9.6,0
LN03283,64,Male,Yes,1,Not Graduate,Yes,159700000.0,32200000.0,1.0,186000000.0,84.0,Urban,0,3050000.0,6.6,1
LN03284,25,Female,Yes,0,Graduate,No,66700000.0,20400000.0,1.0,713000000.0,60.0,Semiurban,0,2020000.0,24.0,0
LN03285,39,Male,No,1,Graduate,No,109000000.0,5400000.0,1.0,211000000.0,36.0,Urban,1,2620000.0,16.9,0
LN03286,42,Female,No,0,Graduate,No,292900000.0,25700000.0,,103000000.0,84.0,Urban,2,1870000.0,12.3,1
LN03287,26,Female,No,3+,Graduate,No,132500000.0,20300000.0,0.0,321000000.0,60.0,Urban,2,1420000.0,23.9,1
LN03288,30,Female,Yes,0,Graduate,Yes,67200000.0,14000000.0,1.0,308000000.0,60.0,Rural,1,760000.0,14.4,1
LN03289,28,Female,Yes,1,Not Graduate,No,99500000.0,111900000.0,1.0,227000000.0,36.0,Rural,1,1840000.0,23.3,1
LN03290,29,Male,Yes,2,Graduate,No,35100000.0,76800000.0,1.0,911000000.0,72.0,Semiurban,1,1930000.0,4.0,0
LN03291,39,Female,No,2,Graduate,No,116200000.0,8100000.0,1.0,281000000.0,60.0,Urban,3,2880000.0,10.3,1
LN03292,41,Female,No,3+,Graduate,No,297000000.0,39600000.0,1.0,437000000.0,84.0,Semiurban,0,2060000.0,13.7,1
LN03293,31,Male,Yes,3+,Not Graduate,No,62500000.0,18200000.0,0.0,,60.0,Urban,0,6180000.0,4.5,0
LN03294,34,Male,No,0,Not Graduate,Yes,53900000.0,46900000.0,0.0,503000000.0,36.0,Urban,0,3520000.0,15.9,0
LN03295,29,Female,Yes,0,Graduate,No,83800000.0,18500000.0,1.0,208000000.0,60.0,Rural,1,5040000.0,18.4,0
LN03296,56,Female,Yes,2,Graduate,No,199200000.0,22700000.0,1.0,139000000.0,36.0,Urban,1,5970000.0,6.0,1
LN03297,30,Male,Yes,0,Graduate,No,306400000.0,75600000.0,1.0,381000000.0,48.0,Urban,0,7920000.0,9.8,1
LN03298,61,Female,Yes,2,Graduate,No,153500000.0,67400000.0,0.0,295000000.0,84.0,Urban,1,5930000.0,23.2,0
LN03299,45,Female,No,0,Graduate,,59200000.0,117100000.0,1.0,387000000.0,84.0,Rural,0,1620000.0,14.7,0
LN03300,57,Male,No,3+,Graduate,No,118500000.0,29400000.0,1.0,178000000.0,60.0,Urban,1,5470000.0,17.4,0
LN03301,49,Male,Yes,2,Graduate,No,321100000.0,10900000.0,0.0,326000000.0,,Semiurban,1,3750000.0,19.9,0
LN03302,32,Female,Yes,1,Not Graduate,No,101100000.0,73100000.0,1.0,104000000.0,60.0,Urban,1,7700000.0,5.5,1
LN03303,48,Female,Yes,0,Not Graduate,No,129600000.0,73500000.0,1.0,192000000.0,60.0,Semiurban,2,3050000.0,18.0,1
LN03304,33,Female,Yes,3+,Not Graduate,No,137000000.0,57900000.0,1.0,170000000.0,60.0,Semiurban,0,6680000.0,22.2,0
LN03305,26,Male,Yes,2,Graduate,No,51300000.0,19300000.0,1.0,328000000.0,60.0,Urban,1,3220000.0,23.8,1
LN03306,32,Female,Yes,2,Not Graduate,No,207800000.0,14900000.0,1.0,192000000.0,60.0,Urban,1,3310000.0,2.5,1
LN03307,33,Female,Yes,2,Graduate,No,191900000.0,53700000.0,1.0,117000000.0,48.0,Urban,0,4780000.0,5.2,1
LN03308,27,Female,Yes,0,Not Graduate,No,40100000.0,17200000.0,1.0,183000000.0,60.0,Rural,0,2410000.0,0.2,0
LN03309,22,Male,Yes,0,Graduate,No,57700000.0,27400000.0,1.0,347000000.0,24.0,Semiurban,1,4420000.0,9.9,0
LN03310,63,Female,No,0,Graduate,No,70400000.0,358000000.0,0.0,269000000.0,72.0,Rural,1,1040000.0,7.5,1
LN03311,44,Male,Yes,1,Graduate,Yes,181100000.0,192200000.0,1.0,166000000.0,72.0,Urban,1,4210000.0,14.7,1
LN03312,39,Male,Yes,1,Not Graduate,Yes,79400000.0,66000000.0,1.0,397000000.0,60.0,Semiurban,2,1230000.0,6.1,1
LN03313,62,Female,Yes,0,Graduate,No,149600000.0,20600000.0,1.0,591000000.0,84.0,Semiurban,2,4420000.0,17.5,1
LN03314,31,Female,No,3+,Graduate,No,108600000.0,19600000.0,1.0,412000000.0,60.0,Urban,2,340000.0,24.0,0
LN03315,39,Female,Yes,0,Graduate,No,124800000.0,62100000.0,1.0,70000000.0,72.0,Semiurban,1,840000.0,2.5,1
LN03316,59,Female,Yes,2,Not Graduate,No,157600000.0,115900000.0,1.0,285000000.0,72.0,Urban,0,3110000.0,5.4,0
LN03317,49,Male,No,1,Not Graduate,No,139400000.0,23200000.0,1.0,231000000.0,60.0,Urban,3,3150000.0,4.9,1
LN03318,38,,No,0,Not Graduate,No,118800000.0,24300000.0,1.0,82000000.0,72.0,Rural,4,2510000.0,24.5,1
LN03319,32,Male,Yes,0,Graduate,Yes,143700000.0,37500000.0,1.0,123000000.0,36.0,Rural,0,4970000.0,14.5,1
LN03320,22,Male,Yes,2,Not Graduate,No,135200000.0,11500000.0,1.0,388000000.0,84.0,Rural,0,5760000.0,7.8,1
LN03321,24,Female,No,2,Graduate,No,106900000.0,11800000.0,1.0,277000000.0,60.0,Urban,0,17640000.0,9.5,1
LN03322,28,Female,Yes,0,Graduate,No,94700000.0,13700000.0,1.0,261000000.0,60.0,Urban,0,3090000.0,20.3,1
LN03323,56,Female,Yes,1,Graduate,No,337600000.0,54200000.0,1.0,175000000.0,48.0,Urban,0,6190000.0,18.8,1
LN03324,49,Male,Yes,1,Graduate,No,94100000.0,43500000.0,1.0,453000000.0,24.0,Rural,3,1680000.0,10.5,0
LN03325,40,Male,Yes,0,Graduate,No,254500000.0,86900000.0,1.0,127000000.0,36.0,Urban,0,2050000.0,7.1,1
LN03326,56,Male,No,1,Graduate,Yes,82300000.0,8700000.0,1.0,153000000.0,36.0,Urban,4,1690000.0,23.9,0
LN03327,28,Female,No,0,Not Graduate,Yes,187400000.0,10400000.0,1.0,210000000.0,60.0,Semiurban,1,2780000.0,20.9,1
LN03328,30,Male,Yes,2,Not Graduate,No,320100000.0,50400000.0,0.0,,48.0,Semiurban,0,3510000.0,0.2,0
LN03329,38,Female,Yes,2,Graduate,No,99700000.0,17400000.0,0.0,154000000.0,84.0,Semiurban,2,6220000.0,12.7,0
LN03330,62,Female,Yes,0,Not Graduate,No,83100000.0,18500000.0,0.0,448000000.0,72.0,Semiurban,0,3820000.0,1.1,0
LN03331,48,Female,No,2,Graduate,No,94800000.0,78700000.0,1.0,,60.0,Semiurban,1,7650000.0,13.7,0
LN03332,59,Male,Yes,0,Graduate,No,118700000.0,22500000.0,1.0,384000000.0,72.0,Rural,2,7740000.0,23.6,1
LN03333,32,Male,Yes,3+,Graduate,No,143200000.0,24700000.0,1.0,354000000.0,60.0,Urban,1,3090000.0,0.5,1
LN03334,59,,No,1,Graduate,No,117400000.0,28700000.0,0.0,228000000.0,72.0,Urban,2,2790000.0,7.7,0
LN03335,24,Female,Yes,0,Graduate,No,95200000.0,30100000.0,0.0,115000000.0,60.0,Semiurban,1,1030000.0,12.6,0
LN03336,31,Male,Yes,2,Graduate,No,351600000.0,60500000.0,1.0,259000000.0,60.0,Semiurban,2,2050000.0,6.4,1
LN03337,44,Female,Yes,0,Not Graduate,No,107500000.0,13300000.0,1.0,78000000.0,48.0,Semiurban,1,1700000.0,3.0,1
LN03338,23,Male,No,2,Graduate,No,85300000.0,30100000.0,1.0,187000000.0,60.0,Semiurban,0,1760000.0,6.8,1
LN03339,59,Male,Yes,3+,Not Graduate,No,189500000.0,88700000.0,0.0,286000000.0,60.0,Semiurban,1,2230000.0,9.7,0
LN03340,60,Male,No,2,Not Graduate,No,191100000.0,192800000.0,1.0,403000000.0,24.0,Semiurban,1,4340000.0,7.8,1
LN03341,45,Male,No,1,Graduate,No,261000000.0,11800000.0,1.0,230000000.0,24.0,Rural,1,3680000.0,24.8,1
LN03342,34,Male,No,1,Graduate,No,346500000.0,45600000.0,1.0,179000000.0,72.0,Urban,1,5990000.0,24.0,1
LN03343,25,Male,Yes,0,Graduate,No,145200000.0,30100000.0,1.0,171000000.0,84.0,Rural,1,3930000.0,15.8,1
LN03344,48,Female,No,0,Graduate,No,102400000.0,32300000.0,1.0,193000000.0,60.0,Semiurban,2,1980000.0,1.4,1
LN03345,45,Male,Yes,3+,Graduate,No,42200000.0,18600000.0,0.0,352000000.0,36.0,Urban,0,5100000.0,2.0,0
LN03346,55,Female,No,0,Graduate,No,71600000.0,64100000.0,1.0,303000000.0,60.0,Urban,3,1150000.0,17.5,1
LN03347,48,Female,No,0,Graduate,No,134600000.0,61500000.0,0.0,247000000.0,12.0,Semiurban,2,5950000.0,16.7,0
LN03348,26,Male,Yes,0,Graduate,No,62700000.0,263400000.0,1.0,354000000.0,72.0,Semiurban,0,1760000.0,4.5,0
LN03349,26,Male,No,3+,Graduate,No,50200000.0,12200000.0,1.0,250000000.0,24.0,Semiurban,2,600000.0,22.1,0
LN03350,56,Female,Yes,3+,Graduate,No,124400000.0,8600000.0,1.0,120000000.0,60.0,Semiurban,0,4390000.0,18.0,1
LN03351,28,Female,Yes,0,Graduate,Yes,184000000.0,181100000.0,1.0,136000000.0,60.0,Urban,1,2420000.0,5.1,1
LN03352,63,Female,Yes,0,Not Graduate,No,104800000.0,33600000.0,1.0,348000000.0,60.0,Semiurban,1,6830000.0,22.6,0
LN03353,25,Male,Yes,2,Graduate,No,196500000.0,24300000.0,0.0,117000000.0,72.0,Rural,1,5890000.0,18.4,1
LN03354,53,Male,No,0,Graduate,No,168400000.0,40700000.0,1.0,203000000.0,60.0,Semiurban,2,1500000.0,22.7,1
LN03355,64,Male,No,3+,Graduate,No,225800000.0,11500000.0,1.0,235000000.0,36.0,Semiurban,1,8710000.0,22.3,1
LN03356,40,Female,Yes,3+,Graduate,Yes,396600000.0,47300000.0,0.0,142000000.0,24.0,Urban,0,800000.0,0.1,1
LN03357,23,Female,No,2,Graduate,No,505300000.0,32800000.0,0.0,100000000.0,60.0,Semiurban,0,4150000.0,13.5,1
LN03358,60,Male,No,0,Graduate,Yes,179500000.0,82600000.0,1.0,131000000.0,36.0,Semiurban,1,8130000.0,2.5,0
LN03359,29,Female,No,2,Graduate,No,93200000.0,69500000.0,1.0,92000000.0,60.0,Rural,2,1470000.0,8.5,0
LN03360,44,Male,Yes,3+,Graduate,No,124200000.0,74300000.0,1.0,350000000.0,60.0,Semiurban,0,13160000.0,7.5,0
LN03361,65,Female,Yes,0,Graduate,Yes,285100000.0,40800000.0,1.0,311000000.0,,Semiurban,1,3360000.0,12.8,1
LN03362,54,Male,No,3+,Not Graduate,No,73400000.0,126300000.0,1.0,165000000.0,36.0,Urban,0,3890000.0,21.2,1
LN03363,23,Female,Yes,0,Graduate,No,266100000.0,55500000.0,1.0,118000000.0,72.0,Urban,1,6830000.0,3.6,1
LN03364,57,Female,Yes,3+,Graduate,No,109300000.0,22800000.0,1.0,475000000.0,60.0,Semiurban,0,4020000.0,11.7,1
LN03365,28,Female,Yes,1,Graduate,No,136000000.0,18300000.0,1.0,,60.0,Semiurban,0,1190000.0,21.3,1
LN03366,54,Male,Yes,0,Graduate,No,77000000.0,20000000.0,1.0,178000000.0,60.0,Urban,0,320000.0,11.7,1
LN03367,48,Female,Yes,0,Graduate,No,57900000.0,56100000.0,1.0,480000000.0,60.0,Rural,2,1520000.0,6.7,0
LN03368,33,Female,Yes,0,Graduate,No,102900000.0,12100000.0,1.0,270000000.0,,Rural,2,1610000.0,14.0,1
LN03369,40,Male,No,0,Graduate,No,245700000.0,39600000.0,1.0,298000000.0,72.0,Urban,3,1540000.0,0.4,0
LN03370,26,Male,No,3+,Not Graduate,No,81600000.0,18000000.0,1.0,141000000.0,60.0,Urban,1,1930000.0,11.4,1
LN03371,65,Female,Yes,0,Graduate,No,291300000.0,12800000.0,1.0,109000000.0,12.0,Urban,0,410000.0,13.1,1
LN03372,31,Male,Yes,3+,Graduate,Yes,87600000.0,14600000.0,0.0,105000000.0,72.0,Rural,3,1300000.0,5.5,0
LN03373,34,Male,No,0,Graduate,No,66700000.0,34300000.0,0.0,786000000.0,60.0,Semiurban,0,4400000.0,6.3,0
LN03374,43,Male,Yes,1,Graduate,No,138000000.0,64500000.0,1.0,159000000.0,36.0,Urban,0,6220000.0,2.6,1
LN03375,51,Male,No,3+,Graduate,No,174300000.0,20400000.0,1.0,259000000.0,36.0,Rural,1,1800000.0,22.3,0
LN03376,43,Male,Yes,1,Graduate,No,133100000.0,6600000.0,0.0,322000000.0,60.0,Urban,2,4870000.0,1.2,0
LN03377,43,Female,Yes,3+,Not Graduate,No,130400000.0,436500000.0,1.0,247000000.0,60.0,Rural,2,490000.0,22.3,1
LN03378,47,Male,Yes,3+,Not Graduate,Yes,289800000.0,85600000.0,1.0,,84.0,Rural,0,3620000.0,24.0,1
LN03379,59,Female,Yes,1,Graduate,No,126400000.0,73800000.0,1.0,227000000.0,24.0,Semiurban,0,6880000.0,14.4,0
LN03380,38,Male,No,2,Graduate,No,92600000.0,128700000.0,1.0,326000000.0,60.0,Rural,3,4300000.0,22.3,0
LN03381,58,Male,Yes,0,Graduate,No,64400000.0,37700000.0,1.0,141000000.0,36.0,Semiurban,2,2940000.0,13.0,1
LN03382,56,Male,No,0,Graduate,No,241800000.0,31400000.0,1.0,196000000.0,60.0,Semiurban,0,500000.0,0.9,1
LN03383,64,Female,No,0,Not Graduate,Yes,95000000.0,103500000.0,1.0,70000000.0,60.0,Rural,4,11270000.0,6.2,0
LN03384,62,Female,No,2,Graduate,No,100200000.0,103000000.0,1.0,90000000.0,36.0,Semiurban,1,11670000.0,24.3,1
LN03385,56,Male,No,1,Graduate,No,214000000.0,57300000.0,1.0,122000000.0,84.0,Rural,0,4900000.0,20.3,0
LN03386,32,Male,Yes,1,Graduate,No,371400000.0,70900000.0,1.0,400000000.0,36.0,Rural,0,7620000.0,24.6,1
LN03387,55,Male,Yes,3+,Graduate,No,137800000.0,13000000.0,1.0,215000000.0,60.0,Rural,2,3000000.0,10.7,1
LN03388,54,Male,No,0,Graduate,No,111300000.0,28500000.0,0.0,367000000.0,60.0,Rural,1,5110000.0,5.7,0
LN03389,34,Female,Yes,3+,Graduate,Yes,119600000.0,136800000.0,1.0,309000000.0,60.0,Rural,1,5400000.0,6.7,1
LN03390,51,Male,Yes,0,Graduate,No,93400000.0,66600000.0,0.0,288000000.0,72.0,Urban,0,2870000.0,20.7,0
LN03391,32,Female,Yes,0,Graduate,No,98700000.0,10900000.0,1.0,149000000.0,60.0,Urban,3,1680000.0,5.0,0
LN03392,44,,Yes,1,Graduate,No,99000000.0,22900000.0,1.0,261000000.0,60.0,Semiurban,0,5540000.0,15.2,0
LN03393,56,Male,No,0,Graduate,No,198000000.0,120100000.0,1.0,288000000.0,60.0,Urban,2,11180000.0,22.5,1
LN03394,29,Female,Yes,2,Not Graduate,No,114300000.0,50400000.0,1.0,839000000.0,60.0,Rural,1,,20.4,0
LN03395,36,Male,No,2,Graduate,No,253400000.0,40500000.0,1.0,207000000.0,24.0,Urban,3,3810000.0,10.6,1
LN03396,56,Female,No,2,Graduate,No,112600000.0,41500000.0,1.0,374000000.0,60.0,Semiurban,0,3610000.0,9.7,0
LN03397,41,Male,Yes,0,Graduate,No,98100000.0,32700000.0,0.0,234000000.0,72.0,Semiurban,1,3760000.0,14.9,0
LN03398,64,Female,No,0,Graduate,No,242300000.0,23000000.0,1.0,170000000.0,60.0,Rural,3,610000.0,10.9,0
LN03399,21,Female,Yes,0,Graduate,Yes,121400000.0,18000000.0,1.0,403000000.0,72.0,Urban,3,2780000.0,6.9,0
LN03400,53,Male,Yes,1,Graduate,No,111900000.0,78500000.0,1.0,708000000.0,84.0,Rural,1,2580000.0,2.8,1
LN03401,57,Female,Yes,0,Graduate,No,122200000.0,42300000.0,0.0,289000000.0,36.0,Urban,0,1290000.0,7.8,0
LN03402,62,Male,Yes,0,Graduate,Yes,268800000.0,61600000.0,0.0,172000000.0,60.0,Urban,1,6280000.0,3.5,1
LN03403,28,Male,Yes,2,Graduate,,142000000.0,54200000.0,1.0,323000000.0,72.0,Urban,0,3650000.0,1.6,1
LN03404,65,Female,Yes,3+,Not Graduate,No,238600000.0,108000000.0,1.0,292000000.0,12.0,Rural,3,480000.0,22.4,0
LN03405,38,Male,Yes,2,Graduate,,105500000.0,50400000.0,1.0,846000000.0,36.0,Urban,2,3540000.0,16.5,0
LN03406,36,Female,Yes,0,Graduate,No,218500000.0,67600000.0,1.0,376000000.0,36.0,Urban,0,7330000.0,24.1,1
LN03407,36,Female,No,1,Not Graduate,Yes,136800000.0,40000000.0,1.0,150000000.0,72.0,Urban,1,1980000.0,18.7,1
LN03408,49,Female,Yes,0,Not Graduate,No,195000000.0,16400000.0,1.0,504000000.0,84.0,Semiurban,0,1460000.0,18.3,0
LN03409,50,Male,No,0,Graduate,No,204200000.0,29200000.0,1.0,383000000.0,72.0,Urban,2,,11.9,1
LN03410,42,Male,No,0,Graduate,No,71500000.0,56100000.0,1.0,418000000.0,60.0,Urban,0,3220000.0,15.5,1
LN03411,24,Female,No,3+,Graduate,No,124800000.0,60200000.0,0.0,319000000.0,60.0,Urban,3,1800000.0,2.4,0
LN03412,65,Male,Yes,1,Not Graduate,No,203200000.0,111700000.0,0.0,435000000.0,24.0,Semiurban,0,1070000.0,16.6,0
LN03413,30,Female,No,0,Graduate,No,221800000.0,24200000.0,1.0,319000000.0,84.0,Semiurban,2,9320000.0,16.1,1
LN03414,25,Male,No,1,Not Graduate,No,239100000.0,41900000.0,,217000000.0,84.0,Semiurban,2,3460000.0,12.2,0
LN03415,47,Male,No,3+,Graduate,No,127100000.0,31600000.0,0.0,269000000.0,60.0,Rural,0,2080000.0,16.4,0
LN03416,39,Female,No,0,Graduate,Yes,279900000.0,128400000.0,1.0,235000000.0,36.0,Semiurban,0,9680000.0,20.2,1
LN03417,48,Female,Yes,2,Not Graduate,No,83600000.0,47300000.0,1.0,302000000.0,84.0,Rural,2,3640000.0,10.4,0
LN03418,60,Female,Yes,0,Graduate,No,52700000.0,48000000.0,1.0,261000000.0,,Urban,1,2730000.0,8.2,1
LN03419,25,Female,No,0,Graduate,No,103000000.0,34000000.0,1.0,210000000.0,84.0,Semiurban,2,3490000.0,7.3,1
LN03420,33,Male,Yes,3+,Graduate,No,231600000.0,29200000.0,1.0,226000000.0,60.0,Urban,0,2070000.0,21.9,1
LN03421,44,Male,Yes,0,Graduate,No,66000000.0,11000000.0,1.0,250000000.0,60.0,Semiurban,0,2720000.0,24.2,0
LN03422,56,Male,No,2,Graduate,No,53500000.0,12800000.0,1.0,94000000.0,60.0,Urban,3,4520000.0,20.1,0
LN03423,48,Female,No,0,Graduate,No,46600000.0,40400000.0,1.0,439000000.0,60.0,Semiurban,1,9730000.0,17.3,0
LN03424,38,Male,Yes,1,Graduate,No,179900000.0,36500000.0,1.0,303000000.0,72.0,Semiurban,1,2040000.0,21.0,1
LN03425,48,Female,Yes,1,Graduate,No,54100000.0,40600000.0,1.0,179000000.0,36.0,Semiurban,0,4660000.0,19.1,0
LN03426,65,Male,Yes,2,Not Graduate,Yes,162300000.0,74300000.0,0.0,346000000.0,60.0,Urban,1,1070000.0,7.5,0
LN03427,42,Female,Yes,2,Graduate,No,100200000.0,37700000.0,1.0,189000000.0,72.0,Urban,1,4270000.0,6.6,1
LN03428,60,Female,No,2,Graduate,Yes,78500000.0,26500000.0,,189000000.0,48.0,Urban,1,10600000.0,21.8,0
LN03429,56,Female,No,0,Graduate,Yes,69300000.0,29600000.0,1.0,307000000.0,60.0,Semiurban,0,3050000.0,21.4,0
LN03430,34,Male,Yes,0,Graduate,No,134400000.0,42500000.0,1.0,549000000.0,60.0,Urban,1,2000000.0,7.1,0
LN03431,32,Female,Yes,1,Not Graduate,Yes,79300000.0,25800000.0,1.0,292000000.0,60.0,Semiurban,0,2070000.0,6.8,1
LN03432,55,Male,No,1,Not Graduate,Yes,119700000.0,82000000.0,1.0,163000000.0,60.0,Semiurban,1,4210000.0,24.1,1
LN03433,30,Male,No,0,Not Graduate,No,149600000.0,34700000.0,1.0,206000000.0,60.0,Urban,3,3130000.0,14.4,1
LN03434,36,Male,Yes,3+,Not Graduate,No,168100000.0,42800000.0,0.0,399000000.0,36.0,Urban,2,2260000.0,18.9,0
LN03435,31,Male,Yes,0,Graduate,No,200600000.0,18200000.0,1.0,312000000.0,60.0,Semiurban,0,4740000.0,1.0,1
LN03436,48,Female,Yes,0,Graduate,No,131400000.0,82000000.0,1.0,424000000.0,72.0,Semiurban,0,1620000.0,12.7,1
LN03437,34,Male,No,3+,Graduate,No,67400000.0,110700000.0,1.0,310000000.0,24.0,Urban,1,5500000.0,10.1,0
LN03438,50,Male,Yes,1,Not Graduate,No,155000000.0,11800000.0,1.0,382000000.0,24.0,Urban,0,2410000.0,6.6,0
