Customer_ID,Age,Annual_Income,Average_Monthly_Balance,Monthly_Transactions,Digital_Transactions_Pct,Credit_Card_Count,Existing_Loan_Count,Investment_Balance,Tenure_Years,Monthly_Income
C02581,38,131000000.0,35100000.0,26,55.2,1,0,5300000.0,20.0,10900000.0
C02582,41,127500000.0,11600000.0,28,81.8,2,1,12300000.0,16.0,10600000.0
C02583,34,220400000.0,24500000.0,18,17.4,0,2,26100000.0,9.7,18400000.0
C02584,50,49600000.0,69800000.0,25,62.6,1,2,31600000.0,13.4,4100000.0
C02585,36,265200000.0,59100000.0,25,80.6,1,0,86300000.0,14.1,22100000.0
C02586,45,219900000.0,,34,8.3,1,0,2600000.0,2.8,18300000.0
C02587,37,278700000.0,71900000.0,24,79.9,2,3,,3.0,23200000.0
C02588,35,136000000.0,265400000.0,31,82.3,4,1,41500000.0,8.0,11300000.0
C02589,64,244500000.0,23800000.0,34,48.1,3,0,1100000.0,7.6,20400000.0
C02590,36,62300000.0,11400000.0,28,41.9,1,3,41200000.0,9.5,5200000.0
C02591,24,207200000.0,18400000.0,34,47.8,0,4,503700000.0,6.2,17300000.0
C02592,38,91600000.0,24700000.0,31,11.6,1,2,58500000.0,12.4,7600000.0
C02593,44,56500000.0,19700000.0,39,58.5,0,1,,15.1,4700000.0
C02594,25,75400000.0,48700000.0,33,69.4,1,2,18500000.0,17.5,6300000.0
C02595,34,140400000.0,130500000.0,35,40.6,2,2,32300000.0,8.3,11700000.0
C02596,28,89000000.0,166600000.0,34,84.4,1,1,135600000.0,6.0,7400000.0
C02597,43,172200000.0,69100000.0,22,67.1,2,2,17100000.0,3.2,14400000.0
C02598,53,51800000.0,277800000.0,33,70.2,0,0,92900000.0,11.3,4300000.0
C02599,64,43500000.0,33200000.0,36,57.0,2,0,41700000.0,1.0,3600000.0
C02600,38,297800000.0,11200000.0,33,79.9,0,1,149600000.0,17.2,24800000.0
C02601,59,230200000.0,110200000.0,28,90.8,1,1,82800000.0,9.6,19200000.0
C02602,30,78600000.0,9400000.0,33,56.8,3,2,30800000.0,12.3,6600000.0
C02603,56,139800000.0,23700000.0,20,80.2,0,2,28700000.0,8.1,11600000.0
C02604,46,245300000.0,70000000.0,28,80.4,2,1,17700000.0,0.3,20400000.0
C02605,55,176300000.0,41200000.0,28,73.4,1,0,73200000.0,15.8,14700000.0
C02606,54,151900000.0,38300000.0,28,98.5,3,1,13100000.0,9.6,12700000.0
C02607,44,255700000.0,16500000.0,32,50.5,2,2,,8.3,21300000.0
C02608,32,93700000.0,44600000.0,25,56.6,1,2,20200000.0,15.2,7800000.0
C02609,44,142400000.0,105600000.0,23,49.5,2,1,5700000.0,7.1,11900000.0
C02610,58,138600000.0,45800000.0,21,79.5,1,1,31900000.0,13.0,11600000.0
C02611,64,120500000.0,22200000.0,23,59.6,1,0,4700000.0,14.6,10000000.0
C02612,62,113000000.0,15600000.0,29,51.1,0,0,15300000.0,19.7,9400000.0
C02613,29,145700000.0,22600000.0,28,98.3,1,1,52100000.0,15.4,12100000.0
C02614,47,142700000.0,62800000.0,33,100.0,3,0,30100000.0,0.7,11900000.0
C02615,25,78600000.0,60300000.0,29,58.4,1,2,,12.6,6600000.0
C02616,51,217600000.0,22800000.0,28,37.7,0,1,9700000.0,12.4,18100000.0
C02617,65,81800000.0,6900000.0,28,100.0,1,0,79300000.0,2.6,6800000.0
C02618,23,124200000.0,64300000.0,30,74.4,1,3,9400000.0,15.1,10400000.0
C02619,50,119000000.0,21000000.0,26,,2,1,54400000.0,7.6,9900000.0
C02620,63,170500000.0,80800000.0,28,67.1,1,1,104300000.0,12.6,14200000.0
C02621,59,43600000.0,23700000.0,30,49.0,0,2,4600000.0,5.5,3600000.0
C02622,38,228500000.0,19400000.0,33,56.7,4,3,16000000.0,3.7,19000000.0
C02623,25,96500000.0,51300000.0,34,78.6,2,0,14400000.0,8.0,8000000.0
C02624,62,273900000.0,333900000.0,28,56.0,1,1,33800000.0,4.3,22800000.0
C02625,62,107600000.0,85100000.0,36,73.7,2,1,8900000.0,19.7,9000000.0
C02626,47,136300000.0,50500000.0,25,65.3,5,1,6900000.0,14.6,11400000.0
C02627,65,401100000.0,61000000.0,30,43.9,4,1,23600000.0,0.9,33400000.0
C02628,21,120200000.0,10200000.0,29,97.4,2,2,13500000.0,7.8,10000000.0
C02629,48,276700000.0,17300000.0,26,76.9,2,1,21300000.0,18.3,23100000.0
C02630,22,143000000.0,5300000.0,20,71.6,3,0,66700000.0,12.0,11900000.0
C02631,63,175900000.0,195800000.0,32,76.1,0,2,4200000.0,9.8,14700000.0
C02632,51,145500000.0,164800000.0,24,,1,0,22100000.0,10.8,12100000.0
C02633,62,223200000.0,62800000.0,30,55.1,2,1,13100000.0,6.2,18600000.0
C02634,46,96000000.0,50500000.0,34,34.5,2,0,25700000.0,7.9,8000000.0
C02635,24,81500000.0,12000000.0,33,67.5,0,0,13100000.0,4.1,6800000.0
C02636,22,98500000.0,37300000.0,21,71.5,2,0,6800000.0,14.3,8200000.0
C02637,36,147900000.0,206500000.0,28,67.8,0,2,38500000.0,4.9,12300000.0
C02638,54,124000000.0,50300000.0,20,88.6,1,0,527100000.0,8.6,10300000.0
C02639,27,206900000.0,27800000.0,24,35.1,0,1,22400000.0,18.5,17200000.0
C02640,59,286900000.0,10100000.0,26,49.0,1,0,11200000.0,8.2,23900000.0
C02641,31,81900000.0,145500000.0,28,73.3,2,3,11200000.0,6.9,6800000.0
C02642,43,93500000.0,42400000.0,23,70.3,2,0,69900000.0,8.6,7800000.0
C02643,30,63500000.0,10100000.0,29,38.7,1,2,9500000.0,5.1,5300000.0
C02644,41,427700000.0,20500000.0,25,88.9,2,0,104400000.0,14.7,35600000.0
C02645,41,165500000.0,15200000.0,27,95.9,2,1,4100000.0,13.6,13800000.0
C02646,21,182300000.0,40200000.0,12,73.5,1,0,30900000.0,5.2,15200000.0
C02647,46,67000000.0,53700000.0,19,34.8,4,3,51900000.0,8.5,5600000.0
C02648,56,139900000.0,29300000.0,23,68.2,1,0,57800000.0,10.7,11700000.0
C02649,63,185300000.0,87100000.0,26,71.8,2,1,53500000.0,17.4,15400000.0
C02650,35,121800000.0,48100000.0,29,59.6,1,2,33500000.0,6.8,10200000.0
C02651,60,253000000.0,111000000.0,27,91.9,1,1,88900000.0,11.6,21100000.0
C02652,60,499300000.0,33200000.0,24,62.7,3,1,8400000.0,18.8,41600000.0
C02653,65,83200000.0,599000000.0,34,100.0,1,1,12300000.0,5.4,6900000.0
C02654,37,79800000.0,27900000.0,28,80.7,1,1,16000000.0,14.6,6600000.0
C02655,59,86400000.0,20900000.0,21,70.5,0,3,127800000.0,13.2,7200000.0
C02656,46,338700000.0,18800000.0,34,83.4,0,1,41700000.0,3.2,28200000.0
C02657,23,248400000.0,37600000.0,16,95.6,1,1,52900000.0,19.7,20700000.0
C02658,33,129900000.0,10400000.0,24,83.0,2,1,20500000.0,15.7,10800000.0
C02659,51,142800000.0,57800000.0,29,63.5,1,0,61400000.0,8.7,11900000.0
C02660,28,89300000.0,8900000.0,35,51.8,3,2,4500000.0,11.3,7400000.0
C02661,40,228400000.0,51600000.0,25,42.6,2,0,15900000.0,7.3,19000000.0
C02662,55,113600000.0,14300000.0,22,16.2,2,1,19700000.0,5.4,9500000.0
C02663,27,121300000.0,32500000.0,31,68.5,1,1,14800000.0,17.9,10100000.0
C02664,43,195700000.0,75200000.0,30,57.2,2,1,17600000.0,11.8,16300000.0
C02665,30,126200000.0,319000000.0,22,58.3,0,0,45600000.0,7.5,10500000.0
C02666,45,123000000.0,18000000.0,22,85.6,1,1,32500000.0,17.1,10200000.0
C02667,31,140800000.0,39600000.0,25,62.8,0,1,92900000.0,9.0,11700000.0
C02668,64,216800000.0,24300000.0,27,100.0,2,1,2500000.0,3.9,18100000.0
C02669,24,346300000.0,21500000.0,26,53.5,1,0,128500000.0,3.2,28900000.0
C02670,64,193200000.0,24500000.0,30,45.6,0,4,12200000.0,18.8,16100000.0
C02671,56,217800000.0,90700000.0,26,39.8,0,3,106300000.0,7.8,18200000.0
C02672,59,125400000.0,29700000.0,22,79.5,2,1,15800000.0,8.0,10400000.0
C02673,59,94900000.0,304500000.0,32,88.0,1,0,37500000.0,10.8,7900000.0
C02674,29,200600000.0,64100000.0,28,53.1,0,2,7600000.0,11.6,16700000.0
C02675,62,153800000.0,19100000.0,35,43.7,0,0,6600000.0,8.8,12800000.0
C02676,47,64000000.0,32900000.0,27,95.6,2,1,47400000.0,18.7,5300000.0
C02677,64,116900000.0,22800000.0,33,36.0,0,1,1300000.0,6.8,9700000.0
C02678,60,133800000.0,88800000.0,29,85.2,2,0,6600000.0,2.4,11200000.0
C02679,47,105700000.0,11200000.0,23,53.6,3,1,58100000.0,19.9,8800000.0
C02680,37,316300000.0,14400000.0,35,72.9,0,1,15800000.0,4.6,26400000.0
C02681,26,182300000.0,27200000.0,30,86.5,1,2,9500000.0,18.9,15200000.0
C02682,25,297900000.0,80400000.0,31,74.5,1,0,133500000.0,16.9,24800000.0
C02683,38,161800000.0,128400000.0,28,59.1,3,1,196500000.0,15.6,13500000.0
C02684,57,146400000.0,145500000.0,39,92.9,2,1,25000000.0,2.8,12200000.0
C02685,43,83600000.0,70600000.0,33,70.8,1,0,101500000.0,0.9,7000000.0
C02686,42,140900000.0,41900000.0,34,100.0,1,0,132600000.0,3.6,11700000.0
C02687,32,141000000.0,88400000.0,32,30.9,1,2,24600000.0,8.2,11800000.0
C02688,46,66000000.0,17000000.0,36,30.6,2,2,14200000.0,15.9,5500000.0
C02689,49,104100000.0,9400000.0,27,84.9,1,0,27600000.0,8.0,8700000.0
C02690,65,117200000.0,65200000.0,25,64.4,2,1,5000000.0,0.8,9800000.0
C02691,53,175700000.0,19100000.0,21,80.9,1,0,46700000.0,1.6,14600000.0
C02692,48,180400000.0,42600000.0,27,43.0,4,4,17400000.0,9.3,15000000.0
C02693,61,101700000.0,49800000.0,31,66.1,1,5,26600000.0,0.8,8500000.0
C02694,40,181200000.0,55600000.0,27,74.1,1,0,26200000.0,15.2,15100000.0
C02695,63,126700000.0,99900000.0,38,54.1,0,2,9800000.0,5.1,10600000.0
C02696,37,28900000.0,91300000.0,29,,0,0,24000000.0,9.8,2400000.0
C02697,26,107200000.0,53100000.0,34,37.8,2,0,5600000.0,15.9,8900000.0
C02698,39,253400000.0,30900000.0,22,72.9,0,0,14700000.0,11.1,21100000.0
C02699,26,55500000.0,49300000.0,21,93.9,1,1,7300000.0,17.7,4600000.0
C02700,26,149000000.0,27100000.0,28,40.2,1,0,9500000.0,17.0,12400000.0
C02701,60,334800000.0,38100000.0,31,39.0,1,3,2100000.0,3.6,27900000.0
C02702,56,92100000.0,416600000.0,25,88.8,3,1,15600000.0,0.6,7700000.0
C02703,30,140200000.0,52500000.0,40,38.7,1,3,42600000.0,17.3,11700000.0
C02704,58,68300000.0,66000000.0,20,81.8,2,0,30400000.0,13.2,5700000.0
C02705,24,342600000.0,,30,66.1,2,2,82400000.0,18.4,28600000.0
C02706,33,133700000.0,107100000.0,36,56.6,0,0,8800000.0,1.8,11100000.0
C02707,52,143600000.0,85900000.0,32,94.3,2,1,14800000.0,19.7,12000000.0
C02708,34,294900000.0,86400000.0,30,83.6,0,1,68600000.0,19.7,24600000.0
C02709,53,201400000.0,54000000.0,23,70.6,1,0,22700000.0,5.5,16800000.0
C02710,60,86500000.0,108400000.0,22,21.9,2,1,30600000.0,1.4,7200000.0
C02711,23,98100000.0,132600000.0,29,79.2,1,1,255800000.0,7.6,8200000.0
C02712,22,183800000.0,57200000.0,29,43.6,0,2,18900000.0,8.8,15300000.0
C02713,63,99300000.0,40800000.0,22,60.6,1,1,14700000.0,5.5,8300000.0
C02714,44,43700000.0,96300000.0,36,65.1,1,0,8400000.0,1.3,3600000.0
C02715,43,136000000.0,20900000.0,38,100.0,2,0,18200000.0,17.4,11300000.0
C02716,41,62000000.0,24400000.0,25,59.9,1,1,,4.4,5200000.0
C02717,40,340600000.0,43000000.0,33,36.5,1,1,47000000.0,17.5,28400000.0
C02718,52,154300000.0,10200000.0,18,94.4,1,0,120900000.0,5.3,12900000.0
C02719,47,85100000.0,90900000.0,43,79.5,0,0,37200000.0,17.0,7100000.0
C02720,28,95300000.0,19800000.0,25,80.3,1,0,2100000.0,5.8,7900000.0
C02721,49,49500000.0,30100000.0,33,94.8,1,0,49900000.0,2.2,4100000.0
C02722,51,76500000.0,37500000.0,18,99.5,0,1,28000000.0,16.5,6400000.0
C02723,26,244800000.0,46500000.0,35,47.2,1,1,25000000.0,5.7,20400000.0
C02724,37,477800000.0,33600000.0,28,37.2,0,3,95500000.0,6.3,39800000.0
C02725,56,208800000.0,42500000.0,28,81.8,0,0,18500000.0,8.3,17400000.0
C02726,48,133100000.0,42800000.0,35,59.8,3,1,47300000.0,12.2,11100000.0
C02727,27,110400000.0,30800000.0,35,61.6,2,2,7600000.0,12.8,9200000.0
C02728,22,82700000.0,23300000.0,31,42.6,1,0,4700000.0,1.7,6900000.0
C02729,47,434600000.0,112800000.0,36,76.7,3,1,12900000.0,19.1,36200000.0
C02730,41,126200000.0,7500000.0,33,73.0,2,3,17700000.0,1.2,10500000.0
C02731,64,448200000.0,37800000.0,28,61.9,1,0,45700000.0,16.8,37400000.0
C02732,44,301300000.0,30200000.0,34,37.2,0,1,,14.4,25100000.0
C02733,62,53700000.0,64200000.0,18,89.2,3,2,,5.9,4500000.0
C02734,30,97100000.0,13100000.0,28,70.1,1,0,8600000.0,12.0,8100000.0
C02735,41,96900000.0,29400000.0,30,87.4,3,1,22700000.0,11.1,8100000.0
C02736,27,134000000.0,41300000.0,30,22.9,1,1,25300000.0,13.4,11200000.0
C02737,46,135400000.0,111700000.0,25,66.1,3,2,34700000.0,14.8,11300000.0
C02738,29,727500000.0,59700000.0,34,50.7,2,0,41000000.0,10.4,60600000.0
C02739,43,77400000.0,16500000.0,24,65.7,0,2,301000000.0,14.4,6400000.0
C02740,36,158800000.0,29700000.0,27,83.9,5,0,12900000.0,4.1,13200000.0
C02741,29,196500000.0,95600000.0,43,72.4,0,2,35300000.0,13.9,16400000.0
C02742,25,139900000.0,16200000.0,28,65.4,0,0,22800000.0,8.7,11700000.0
C02743,44,148700000.0,42100000.0,33,65.3,0,1,73700000.0,18.8,12400000.0
C02744,63,78800000.0,44700000.0,31,33.8,5,2,41000000.0,17.1,6600000.0
C02745,29,148400000.0,32400000.0,31,46.9,2,0,31800000.0,0.2,12400000.0
C02746,39,185500000.0,445000000.0,33,87.4,1,0,4800000.0,15.3,15500000.0
C02747,31,167600000.0,31700000.0,34,54.9,1,4,15200000.0,12.1,14000000.0
C02748,57,191600000.0,66000000.0,24,87.8,1,2,8500000.0,14.3,16000000.0
C02749,39,304500000.0,23500000.0,29,81.5,2,1,15300000.0,5.3,25400000.0
C02750,64,234400000.0,70500000.0,31,82.6,2,0,10100000.0,16.0,19500000.0
C02751,32,145600000.0,94300000.0,29,71.7,2,1,14100000.0,3.0,12100000.0
C02752,24,73500000.0,27300000.0,35,56.3,0,1,15900000.0,18.0,6100000.0
C02753,47,100600000.0,43000000.0,28,62.0,3,2,16200000.0,8.8,8400000.0
C02754,50,124100000.0,21000000.0,19,77.8,0,2,18100000.0,2.3,10300000.0
C02755,65,160800000.0,17000000.0,17,22.5,1,1,9000000.0,14.1,13400000.0
C02756,60,107600000.0,108600000.0,22,89.9,3,1,26000000.0,7.9,9000000.0
C02757,60,83700000.0,28100000.0,23,55.0,1,2,9300000.0,5.2,7000000.0
C02758,49,72800000.0,5800000.0,12,63.3,2,0,12900000.0,13.4,6100000.0
C02759,37,56500000.0,201800000.0,33,63.4,0,0,23700000.0,6.8,4700000.0
C02760,40,123000000.0,22800000.0,27,64.2,2,0,1500000.0,4.5,10200000.0
C02761,27,62400000.0,36500000.0,32,38.7,2,2,387500000.0,12.1,5200000.0
C02762,40,80700000.0,181500000.0,29,68.0,2,1,44500000.0,7.1,6700000.0
C02763,37,112700000.0,39900000.0,20,76.9,2,1,35500000.0,1.2,9400000.0
C02764,22,67100000.0,39200000.0,30,,2,2,14100000.0,4.7,5600000.0
C02765,30,172500000.0,15800000.0,25,39.0,2,0,27700000.0,9.1,14400000.0
C02766,45,210300000.0,11200000.0,26,82.9,1,2,6600000.0,11.6,17500000.0
C02767,37,103500000.0,39100000.0,24,79.2,3,1,42900000.0,9.8,8600000.0
C02768,65,110100000.0,61300000.0,30,71.0,2,0,3900000.0,18.4,9200000.0
C02769,42,188100000.0,58300000.0,24,51.4,1,0,6200000.0,7.0,15700000.0
C02770,64,94500000.0,29900000.0,27,79.3,0,1,11400000.0,17.4,7900000.0
C02771,50,91000000.0,45800000.0,24,40.9,2,3,131600000.0,9.7,7600000.0
C02772,22,270300000.0,9400000.0,34,62.3,0,0,7400000.0,13.7,22500000.0
C02773,30,227700000.0,66500000.0,24,38.9,1,1,36100000.0,10.9,19000000.0
C02774,52,194900000.0,51600000.0,28,61.8,2,1,2600000.0,2.4,16200000.0
C02775,45,232900000.0,240900000.0,29,44.4,2,0,25700000.0,8.6,19400000.0
C02776,34,47200000.0,45300000.0,37,,5,0,168600000.0,13.6,3900000.0
C02777,44,294800000.0,20200000.0,23,73.7,2,0,43300000.0,5.7,24600000.0
C02778,61,173700000.0,43100000.0,34,53.6,1,3,2600000.0,6.7,14500000.0
C02779,38,244100000.0,34100000.0,25,86.8,1,1,26200000.0,14.1,20300000.0
C02780,23,173200000.0,65100000.0,24,45.9,2,2,15000000.0,14.7,14400000.0
C02781,34,143800000.0,46000000.0,27,64.3,0,1,96300000.0,10.8,12000000.0
C02782,63,120300000.0,15400000.0,31,52.7,0,2,22400000.0,14.8,10000000.0
C02783,55,171300000.0,11200000.0,31,79.8,3,0,5100000.0,16.9,14300000.0
C02784,58,117900000.0,56300000.0,20,77.9,2,1,21500000.0,10.3,9800000.0
C02785,62,225600000.0,145800000.0,38,91.0,0,0,11600000.0,14.0,18800000.0
C02786,26,58500000.0,48100000.0,33,66.7,0,2,2300000.0,0.4,4900000.0
C02787,33,103900000.0,89800000.0,22,5.8,0,1,20600000.0,0.8,8700000.0
C02788,23,431100000.0,106400000.0,34,56.4,1,3,25100000.0,12.1,35900000.0
C02789,21,99200000.0,56500000.0,35,96.3,2,1,38000000.0,12.8,8300000.0
C02790,58,122800000.0,22500000.0,31,58.5,2,1,76600000.0,6.0,10200000.0
C02791,63,86200000.0,53100000.0,27,26.6,0,0,18400000.0,12.4,7200000.0
C02792,28,168400000.0,125500000.0,22,74.0,1,1,4800000.0,2.2,14000000.0
C02793,53,93400000.0,70600000.0,25,75.5,1,0,10000000.0,15.4,7800000.0
C02794,45,126400000.0,85000000.0,24,50.5,0,1,24500000.0,7.2,10500000.0
C02795,24,223300000.0,30400000.0,36,60.1,0,1,95200000.0,11.5,18600000.0
C02796,62,95300000.0,37900000.0,31,48.1,2,3,25100000.0,19.6,7900000.0
C02797,60,216000000.0,40700000.0,22,75.5,0,2,21600000.0,10.4,18000000.0
C02798,46,220100000.0,43100000.0,20,66.1,2,0,19300000.0,10.6,18300000.0
C02799,52,250100000.0,121400000.0,36,41.7,1,1,24800000.0,2.2,20800000.0
C02800,38,151300000.0,6100000.0,27,64.8,1,3,204500000.0,1.1,12600000.0
C02801,56,832400000.0,46200000.0,25,50.3,0,1,22800000.0,18.5,69400000.0
C02802,41,250000000.0,42100000.0,25,94.2,0,0,18700000.0,17.4,20800000.0
C02803,65,167400000.0,14000000.0,15,82.9,4,1,26100000.0,16.2,14000000.0
C02804,23,86500000.0,79700000.0,25,62.6,1,0,11900000.0,19.9,7200000.0
C02805,28,132700000.0,24300000.0,23,66.6,1,0,4500000.0,2.1,11100000.0
C02806,64,306800000.0,33200000.0,22,85.3,1,0,3700000.0,15.4,25600000.0
C02807,33,358500000.0,216600000.0,29,61.5,3,1,11200000.0,2.4,29900000.0
C02808,34,315700000.0,106200000.0,24,80.2,5,3,91700000.0,12.8,26300000.0
C02809,56,215600000.0,73300000.0,35,94.5,2,1,90300000.0,14.4,18000000.0
C02810,29,70200000.0,62200000.0,23,55.2,1,1,7300000.0,13.9,5800000.0
C02811,44,183000000.0,39100000.0,18,97.9,2,0,21000000.0,5.4,15200000.0
C02812,33,70700000.0,246200000.0,27,92.1,0,2,28900000.0,17.7,5900000.0
C02813,29,61800000.0,89000000.0,27,70.0,2,0,11300000.0,11.4,5200000.0
C02814,64,159700000.0,23800000.0,38,56.1,2,2,105500000.0,18.3,13300000.0
C02815,29,186700000.0,13700000.0,28,69.7,1,2,57800000.0,9.0,15600000.0
C02816,25,230100000.0,72900000.0,24,60.1,1,1,37200000.0,7.0,19200000.0
C02817,51,184000000.0,42900000.0,30,49.1,3,2,27000000.0,18.0,15300000.0
C02818,60,187500000.0,13400000.0,31,75.6,2,1,4500000.0,16.4,15600000.0
C02819,26,81500000.0,64800000.0,18,44.5,1,1,111200000.0,1.9,6800000.0
C02820,52,132100000.0,35800000.0,30,58.2,2,1,,8.9,11000000.0
C02821,45,61100000.0,70600000.0,33,58.5,3,0,39200000.0,1.7,5100000.0
C02822,58,46500000.0,65500000.0,34,37.7,1,0,11100000.0,17.4,3900000.0
C02823,26,210400000.0,26800000.0,24,78.2,2,0,12200000.0,9.7,17500000.0
C02824,64,92500000.0,77100000.0,24,60.4,0,0,43100000.0,5.4,7700000.0
C02825,48,226200000.0,29500000.0,25,91.0,1,1,84000000.0,1.6,18800000.0
C02826,58,257600000.0,31100000.0,33,60.1,0,0,166700000.0,6.0,21500000.0
C02827,37,99600000.0,28600000.0,26,56.9,1,0,11100000.0,7.4,8300000.0
C02828,63,193700000.0,117700000.0,29,46.9,2,1,21000000.0,19.4,16100000.0
C02829,49,97300000.0,35500000.0,25,65.8,1,3,2500000.0,19.8,8100000.0
C02830,26,50700000.0,144500000.0,32,65.9,1,1,1700000.0,9.4,4200000.0
C02831,62,149800000.0,204900000.0,23,79.8,3,1,44500000.0,18.3,12500000.0
C02832,56,108100000.0,24000000.0,41,66.3,0,2,9800000.0,16.0,9000000.0
C02833,34,109900000.0,3800000.0,29,100.0,3,2,2900000.0,15.4,9200000.0
C02834,45,414900000.0,109300000.0,40,74.1,1,1,7000000.0,5.5,34600000.0
C02835,38,60500000.0,33600000.0,24,45.3,2,3,36500000.0,14.9,5000000.0
C02836,45,172800000.0,21600000.0,33,43.6,2,1,38100000.0,19.8,14400000.0
C02837,64,81000000.0,27300000.0,23,75.7,0,3,4100000.0,16.8,6800000.0
C02838,61,230700000.0,31600000.0,30,44.6,2,1,97400000.0,10.9,19200000.0
C02839,30,165000000.0,135500000.0,26,76.9,1,0,11600000.0,0.2,13800000.0
C02840,64,172500000.0,51600000.0,32,82.9,1,1,33800000.0,7.7,14400000.0
C02841,40,83300000.0,134000000.0,32,83.4,1,2,26100000.0,13.2,6900000.0
C02842,52,91900000.0,68500000.0,36,47.6,0,3,24700000.0,2.9,7700000.0
C02843,55,233100000.0,34600000.0,30,83.4,1,0,8900000.0,8.2,19400000.0
C02844,42,370800000.0,32300000.0,24,71.5,0,1,24300000.0,14.3,30900000.0
C02845,41,182300000.0,72500000.0,29,52.8,1,1,33600000.0,17.8,15200000.0
C02846,41,85500000.0,90400000.0,29,61.8,0,0,20100000.0,14.1,7100000.0
C02847,59,168700000.0,105000000.0,35,74.4,3,3,27900000.0,12.3,14100000.0
C02848,38,532100000.0,36000000.0,36,51.5,3,0,84000000.0,4.7,44300000.0
C02849,33,148100000.0,52200000.0,25,71.0,1,0,14900000.0,13.5,12300000.0
C02850,37,312800000.0,73900000.0,18,93.9,1,4,51300000.0,16.8,26100000.0
C02851,29,93200000.0,32500000.0,30,,4,1,19800000.0,8.9,7800000.0
C02852,38,136800000.0,17100000.0,22,66.6,0,2,119800000.0,17.8,11400000.0
C02853,26,196800000.0,22700000.0,25,69.7,1,1,5300000.0,6.9,16400000.0
C02854,25,174200000.0,36700000.0,31,54.2,0,1,104900000.0,12.7,14500000.0
C02855,53,91800000.0,79000000.0,24,54.8,2,2,13900000.0,16.9,7600000.0
C02856,24,89700000.0,131200000.0,26,34.3,1,2,255100000.0,17.8,7500000.0
C02857,46,241100000.0,14200000.0,36,70.0,2,1,40400000.0,9.5,20100000.0
C02858,56,269600000.0,27100000.0,28,78.6,2,0,63700000.0,9.3,22500000.0
C02859,53,321600000.0,33200000.0,19,63.6,2,0,20900000.0,18.9,26800000.0
C02860,41,377600000.0,88400000.0,22,47.5,1,0,52900000.0,9.4,31500000.0
C02861,29,150800000.0,28700000.0,22,66.3,3,2,52800000.0,0.3,12600000.0
C02862,62,118000000.0,31200000.0,24,91.8,1,1,21400000.0,9.8,9800000.0
C02863,58,294300000.0,13600000.0,30,83.0,1,1,58000000.0,12.2,24500000.0
C02864,48,207200000.0,67900000.0,31,64.4,6,0,600000.0,14.9,17300000.0
C02865,24,81600000.0,39200000.0,31,100.0,0,1,12300000.0,1.8,6800000.0
C02866,22,79300000.0,25800000.0,31,100.0,3,2,25600000.0,11.6,6600000.0
C02867,35,183500000.0,,28,55.4,0,1,43400000.0,12.3,15300000.0
C02868,28,127000000.0,117300000.0,19,60.1,0,0,72800000.0,13.7,10600000.0
C02869,59,138000000.0,19200000.0,23,78.9,1,0,18900000.0,5.6,11500000.0
C02870,30,252500000.0,22000000.0,26,46.7,2,0,16300000.0,15.4,21000000.0
C02871,33,212500000.0,130500000.0,22,82.0,0,2,65200000.0,15.8,17700000.0
C02872,64,290900000.0,48000000.0,34,67.0,1,0,88700000.0,2.9,24200000.0
C02873,57,48400000.0,79500000.0,22,72.4,2,0,56400000.0,15.5,4000000.0
C02874,30,160900000.0,63300000.0,35,53.5,2,1,21100000.0,12.4,13400000.0
C02875,38,205100000.0,43700000.0,38,49.2,1,0,412500000.0,8.8,17100000.0
C02876,44,60500000.0,33500000.0,25,25.3,1,0,27300000.0,15.6,5000000.0
C02877,50,97700000.0,91200000.0,28,94.7,3,2,31700000.0,2.7,8100000.0
C02878,63,88200000.0,120900000.0,25,83.8,0,2,150700000.0,7.3,7400000.0
C02879,60,141700000.0,113100000.0,28,78.5,2,0,134300000.0,17.9,11800000.0
C02880,64,342700000.0,16400000.0,26,72.0,1,3,54400000.0,3.0,28600000.0
C02881,22,425800000.0,136400000.0,30,18.9,3,0,9300000.0,18.6,35500000.0
C02882,31,89500000.0,33200000.0,32,50.0,1,2,28300000.0,12.7,7500000.0
C02883,46,187000000.0,23700000.0,34,59.9,0,0,44200000.0,0.3,15600000.0
C02884,23,190400000.0,39000000.0,34,43.4,0,0,214000000.0,3.3,15900000.0
C02885,36,173300000.0,91200000.0,23,31.1,1,2,641400000.0,1.2,14400000.0
C02886,27,174400000.0,71200000.0,24,45.5,1,2,12900000.0,15.5,14500000.0
C02887,62,165500000.0,36200000.0,28,66.0,0,0,63900000.0,5.2,13800000.0
C02888,23,354200000.0,91700000.0,28,66.0,2,1,10200000.0,11.5,29500000.0
C02889,27,256700000.0,50700000.0,29,83.2,5,1,21800000.0,17.0,21400000.0
C02890,29,78100000.0,27700000.0,29,100.0,1,2,9600000.0,18.1,6500000.0
C02891,27,216900000.0,24700000.0,24,78.7,0,1,156800000.0,16.9,18100000.0
C02892,46,228700000.0,63800000.0,30,61.5,2,1,32500000.0,10.2,19100000.0
C02893,37,166500000.0,42000000.0,30,100.0,0,0,34500000.0,3.0,13900000.0
C02894,62,260800000.0,14000000.0,25,33.4,3,1,26400000.0,7.1,21700000.0
C02895,32,155300000.0,92500000.0,28,23.4,0,1,37800000.0,6.8,12900000.0
C02896,45,156300000.0,29900000.0,20,47.3,0,2,39300000.0,19.8,13000000.0
C02897,50,149700000.0,174200000.0,30,81.2,3,1,11800000.0,16.2,12500000.0
