Transaction_ID,Source_Account,Target_Account,Amount,Hour,Channel,Fraud_Label
T0004493,A01064,A00122,167000.0,12,Branch,0
T0004494,A00280,A01146,921000.0,0,ATM,0
T0004495,A00705,A00359,905000.0,18,Mobile,0
T0004496,A00078,A00873,208000.0,18,Mobile,0
T0004497,A00091,A00603,1107000.0,22,Internet Banking,0
T0004498,A00922,A00561,124000.0,11,ATM,0
T0004499,A00863,A00888,819000.0,22,Branch,0
T0004500,A00452,A00683,1569000.0,15,Mobile,0
T0004501,A00748,A01095,1335000.0,12,Internet Banking,0
T0004502,A00457,A00928,763000.0,8,Mobile,0
T0004503,A00333,A00749,1092000.0,7,Mobile,0
T0004504,A00518,A00542,507000.0,14,Mobile,0
T0004505,A00375,A00123,1214000.0,17,Mobile,0
T0004506,A00979,A01160,1279000.0,0,Internet Banking,0
T0004507,A00495,A00413,446000.0,9,Mobile,0
T0004508,A00386,A00520,1611000.0,1,Internet Banking,0
T0004509,A00644,A00939,1600000.0,9,Internet Banking,0
T0004510,A00910,A00329,999000.0,19,Mobile,0
T0004511,A00329,A00724,17210000.0,16,Internet Banking,0
T0004512,A01128,A00600,1028000.0,2,Mobile,0
T0004513,A00557,A00049,883000.0,17,Mobile,0
T0004514,A00794,A00394,754000.0,0,Branch,0
T0004515,A01149,A00177,412000.0,0,Mobile,0
T0004516,A00519,A01132,2552000.0,21,Mobile,0
T0004517,A00240,A00124,564000.0,0,Internet Banking,1
T0004518,A00898,A00610,642000.0,6,Mobile,0
T0004519,A00008,A01003,664000.0,3,Mobile,0
T0004520,A00550,A00223,406000.0,13,Internet Banking,0
T0004521,A01176,A00022,175000.0,12,Internet Banking,0
T0004522,A00498,A01131,721000.0,20,Internet Banking,0
T0004523,A00821,A00830,3136000.0,23,ATM,0
T0004524,A00631,A01036,1490000.0,17,Mobile,0
T0004525,A00258,A01104,6679000.0,11,Mobile,0
T0004526,A00382,A00441,2741000.0,1,Mobile,0
T0004527,A00629,A00519,2135000.0,22,Mobile,0
T0004528,A00126,A00155,9518000.0,13,Branch,0
T0004529,A00498,A00094,1078000.0,5,Internet Banking,0
T0004530,A00498,A01044,1286000.0,13,Mobile,0
T0004531,A01002,A01083,1185000.0,9,Mobile,0
T0004532,A00149,A00291,6557000.0,8,Mobile,0
T0004533,A01012,A00014,1203000.0,10,Internet Banking,0
T0004534,A00493,A00249,588000.0,18,Mobile,0
T0004535,A00782,A00282,2290000.0,3,Branch,0
T0004536,A00669,A00181,489000.0,23,Mobile,0
T0004537,A00360,A00461,2158000.0,1,Mobile,0
T0004538,A01117,A00340,1892000.0,3,Branch,0
T0004539,A00270,A00822,974000.0,16,ATM,0
T0004540,A00044,A01173,2236000.0,3,Mobile,0
T0004541,A00901,A00550,234000.0,18,Mobile,0
T0004542,A00746,A01058,1436000.0,17,ATM,0
T0004543,A01069,A00248,721000.0,10,Internet Banking,0
T0004544,A00550,A00062,27961000.0,10,Internet Banking,0
T0004545,A00021,A00375,1424000.0,23,Internet Banking,0
T0004546,A00025,A01148,623000.0,19,Branch,0
T0004547,A00520,A00387,263000.0,15,Internet Banking,0
T0004548,A00300,A00845,5044000.0,3,Mobile,0
T0004549,A01107,A00908,817000.0,14,Mobile,0
T0004550,A00143,A00342,502000.0,0,Internet Banking,0
T0004551,A01057,A00772,1737000.0,6,Mobile,0
T0004552,A00261,A00090,2452000.0,16,Mobile,0
T0004553,A00144,A00022,2410000.0,9,Internet Banking,0
T0004554,A00330,A00356,1226000.0,23,Mobile,1
T0004555,A00173,A00807,1430000.0,22,Branch,0
T0004556,A00482,A01051,1549000.0,2,Mobile,0
T0004557,A00397,A00303,1737000.0,21,Internet Banking,0
T0004558,A00635,A00142,1915000.0,20,Internet Banking,0
T0004559,A00645,A00986,4000000.0,2,Mobile,0
T0004560,A00002,A00556,1277000.0,9,Mobile,0
T0004561,A00150,A00616,489000.0,22,Mobile,0
T0004562,A00195,A00820,1024000.0,0,ATM,0
T0004563,A00234,A00166,2750000.0,1,Internet Banking,0
T0004564,A00113,A00879,168000.0,12,Mobile,0
T0004565,A00378,A01062,169000.0,22,Mobile,0
T0004566,A00660,A00791,3295000.0,6,Branch,1
T0004567,A00371,A00630,6388000.0,18,Mobile,0
T0004568,A00395,A00904,298000.0,16,Branch,0
T0004569,A00564,A00734,1340000.0,3,Mobile,0
T0004570,A00659,A00208,773000.0,6,Mobile,0
T0004571,A00398,A00052,901000.0,14,Internet Banking,0
T0004572,A00267,A01185,1679000.0,11,Mobile,0
T0004573,A00492,A00624,289000.0,5,ATM,0
T0004574,A00030,A00331,355000.0,4,Internet Banking,0
T0004575,A00592,A00172,862000.0,13,Internet Banking,0
T0004576,A01130,A01068,1023000.0,19,Internet Banking,0
T0004577,A00478,A01104,348000.0,9,Internet Banking,0
T0004578,A00130,A01172,2860000.0,22,Internet Banking,0
T0004579,A00849,A00745,758000.0,16,Internet Banking,0
T0004580,A00153,A01088,755000.0,9,ATM,0
T0004581,A00233,A00387,1638000.0,16,Internet Banking,0
T0004582,A00176,A00621,1041000.0,10,Mobile,0
T0004583,A01061,A00559,3015000.0,18,Mobile,0
T0004584,A01178,A00363,430000.0,23,Mobile,0
T0004585,A00684,A01183,258000.0,18,Mobile,0
T0004586,A00742,A01199,853000.0,3,Mobile,0
T0004587,A00775,A00238,1282000.0,1,Mobile,0
T0004588,A00733,A00161,307000.0,19,Mobile,0
T0004589,A00653,A00653,261000.0,20,ATM,0
T0004590,A01185,A00722,1466000.0,13,ATM,0
T0004591,A00880,A01130,521000.0,5,Mobile,0
T0004592,A00107,A00911,243000.0,21,Branch,0
T0004593,A00471,A00553,3470000.0,10,Branch,0
T0004594,A01170,A00952,599000.0,7,ATM,0
T0004595,A00485,A00277,4251000.0,8,Mobile,0
T0004596,A00245,A00187,1238000.0,7,Mobile,0
T0004597,A01043,A00026,1660000.0,6,Mobile,0
T0004598,A00748,A00505,951000.0,7,Internet Banking,0
T0004599,A00676,A01132,65000.0,16,Internet Banking,0
T0004600,A00505,A00977,344000.0,0,Internet Banking,0
T0004601,A00150,A01053,1045000.0,8,ATM,0
T0004602,A00461,A00194,1792000.0,4,Branch,0
T0004603,A00525,A00378,168000.0,15,Internet Banking,0
T0004604,A01118,A00255,1131000.0,23,Branch,0
T0004605,A00369,A00773,349000.0,18,ATM,0
T0004606,A00180,A00003,1553000.0,5,Mobile,0
T0004607,A00514,A00099,1175000.0,12,ATM,0
T0004608,A01197,A00941,2719000.0,0,Mobile,0
T0004609,A00579,A00183,3880000.0,9,Mobile,0
T0004610,A00455,A00981,1988000.0,6,Branch,0
T0004611,A00801,A00899,3092000.0,12,Mobile,0
T0004612,A00779,A00870,816000.0,9,Mobile,0
T0004613,A00360,A00737,26783000.0,16,Branch,0
T0004614,A01162,A00004,314000.0,13,Mobile,0
T0004615,A00712,A00134,672000.0,22,Mobile,0
T0004616,A00070,A00267,3234000.0,1,Mobile,0
T0004617,A00490,A00547,2746000.0,22,Internet Banking,0
T0004618,A01108,A01016,2051000.0,18,Mobile,0
T0004619,A00473,A00537,2522000.0,17,Mobile,0
T0004620,A00682,A00255,121000.0,19,ATM,0
T0004621,A00736,A00506,6893000.0,1,Mobile,0
T0004622,A00846,A00022,959000.0,5,Internet Banking,0
T0004623,A01047,A00475,4725000.0,0,Mobile,0
T0004624,A00180,A00911,128000.0,19,Internet Banking,0
T0004625,A00621,A00632,1591000.0,8,Internet Banking,0
T0004626,A00641,A00422,646000.0,8,Mobile,0
T0004627,A00183,A01057,2252000.0,14,Mobile,0
T0004628,A00809,A00393,1701000.0,10,Mobile,0
T0004629,A00142,A00625,1795000.0,15,Mobile,0
T0004630,A00548,A00642,374000.0,22,Mobile,0
T0004631,A00397,A01117,1127000.0,7,Mobile,0
T0004632,A00186,A00189,984000.0,21,Mobile,0
T0004633,A00987,A00116,2069000.0,12,Mobile,0
T0004634,A00293,A00470,3563000.0,9,Mobile,0
T0004635,A00307,A00403,1416000.0,22,ATM,0
T0004636,A01026,A00244,295000.0,11,Mobile,0
T0004637,A01053,A00445,1351000.0,3,Internet Banking,0
T0004638,A00042,A01054,21211000.0,6,Internet Banking,0
T0004639,A00334,A00545,7337000.0,20,Mobile,0
T0004640,A00851,A01143,50000.0,12,Mobile,0
T0004641,A00934,A00142,1287000.0,13,Mobile,0
T0004642,A01200,A01200,3346000.0,16,Internet Banking,0
T0004643,A00666,A00745,982000.0,4,Mobile,0
T0004644,A00009,A00411,723000.0,2,Mobile,0
T0004645,A01049,A00430,895000.0,10,Branch,0
T0004646,A00194,A00804,2203000.0,22,Internet Banking,0
T0004647,A00145,A01006,339000.0,3,Mobile,0
T0004648,A00809,A00940,4437000.0,17,Branch,0
T0004649,A00725,A00605,1128000.0,23,Mobile,0
T0004650,A00072,A00097,429000.0,2,Mobile,0
T0004651,A00204,A00191,4133000.0,3,Mobile,0
T0004652,A00708,A00701,219000.0,20,Branch,0
T0004653,A00307,A00341,652000.0,2,Mobile,0
T0004654,A00821,A00138,640000.0,17,ATM,0
T0004655,A00495,A00279,12688000.0,19,Internet Banking,0
T0004656,A00706,A00474,565000.0,7,Internet Banking,0
T0004657,A00570,A00156,112000.0,6,Mobile,0
T0004658,A00439,A01019,633000.0,12,Mobile,0
T0004659,A00411,A01113,1981000.0,12,Internet Banking,0
T0004660,A00837,A00423,2843000.0,20,Mobile,0
T0004661,A00618,A01112,14680000.0,14,Internet Banking,0
T0004662,A00714,A00494,5640000.0,23,Mobile,0
T0004663,A00693,A00722,1476000.0,5,ATM,0
T0004664,A00250,A00530,450000.0,6,Internet Banking,0
T0004665,A01096,A00380,7162000.0,5,Internet Banking,0
T0004666,A00676,A00906,800000.0,15,Mobile,0
T0004667,A00862,A00713,582000.0,0,Mobile,0
T0004668,A01059,A01100,758000.0,20,Mobile,0
T0004669,A01110,A00625,303000.0,18,Mobile,0
T0004670,A00801,A00719,719000.0,23,Internet Banking,0
T0004671,A00945,A00171,929000.0,23,Mobile,0
T0004672,A00567,A01174,2681000.0,1,Mobile,0
T0004673,A00886,A00060,783000.0,17,Mobile,0
T0004674,A00386,A00609,298000.0,12,Mobile,0
T0004675,A00855,A00167,206000.0,17,Internet Banking,0
T0004676,A00104,A00378,1511000.0,20,Internet Banking,0
T0004677,A01098,A01046,1300000.0,13,Mobile,0
T0004678,A00294,A01026,652000.0,0,Mobile,0
T0004679,A00788,A00360,718000.0,20,Internet Banking,0
T0004680,A00014,A00016,1840000.0,10,Internet Banking,0
T0004681,A00187,A00898,5540000.0,11,ATM,0
T0004682,A01184,A00768,509000.0,14,ATM,0
T0004683,A01001,A00553,1323000.0,21,ATM,0
T0004684,A00267,A00335,3443000.0,12,ATM,0
T0004685,A00158,A00753,511000.0,4,ATM,0
T0004686,A00978,A01006,1180000.0,17,Internet Banking,0
T0004687,A01189,A01189,1151000.0,15,Internet Banking,0
T0004688,A00203,A00238,284000.0,1,Internet Banking,0
T0004689,A00797,A01023,1444000.0,12,Mobile,0
T0004690,A00341,A01089,1242000.0,18,Mobile,0
T0004691,A00894,A00023,2210000.0,21,Branch,0
T0004692,A00502,A00743,325000.0,6,Internet Banking,0
T0004693,A00151,A00865,1213000.0,12,Mobile,0
T0004694,A00390,A01078,5486000.0,19,Mobile,0
T0004695,A00647,A00612,11794000.0,14,Mobile,0
T0004696,A00959,A00382,4906000.0,10,Mobile,0
T0004697,A00026,A00011,329000.0,4,Internet Banking,0
T0004698,A01150,A00151,1971000.0,1,Internet Banking,0
T0004699,A00780,A00438,705000.0,16,Mobile,0
T0004700,A01051,A00995,1640000.0,23,Mobile,0
T0004701,A01117,A00754,513000.0,14,Mobile,0
T0004702,A00185,A00186,182000.0,18,Mobile,0
T0004703,A00113,A00066,821000.0,16,Mobile,0
T0004704,A00933,A00342,2657000.0,8,Internet Banking,0
T0004705,A00226,A01109,1647000.0,12,Mobile,0
T0004706,A00178,A01020,1869000.0,6,Branch,0
T0004707,A00563,A00833,1522000.0,5,Internet Banking,0
T0004708,A01097,A00723,1873000.0,14,Mobile,0
T0004709,A00955,A00318,2149000.0,15,Mobile,0
T0004710,A00622,A00121,887000.0,23,Mobile,0
T0004711,A00236,A01183,1315000.0,5,Mobile,0
T0004712,A00404,A01169,8165000.0,6,Branch,0
T0004713,A00827,A00666,1403000.0,3,Internet Banking,0
T0004714,A00189,A00567,1258000.0,22,ATM,0
T0004715,A00630,A00119,1344000.0,18,Internet Banking,0
T0004716,A00015,A00869,944000.0,7,Branch,0
T0004717,A00391,A00731,743000.0,23,ATM,0
T0004718,A00298,A00030,1510000.0,16,Mobile,0
T0004719,A00818,A00759,688000.0,11,Mobile,0
T0004720,A01097,A00856,1023000.0,9,Mobile,0
T0004721,A00176,A01106,503000.0,13,Mobile,0
T0004722,A00957,A01066,1351000.0,2,Internet Banking,0
T0004723,A00788,A00192,2282000.0,4,Mobile,0
T0004724,A01164,A00992,950000.0,22,ATM,0
T0004725,A01094,A00487,132000.0,4,Mobile,0
T0004726,A00121,A00859,2297000.0,3,ATM,0
T0004727,A00892,A00844,1370000.0,20,Mobile,0
T0004728,A00711,A00212,402000.0,22,Mobile,0
T0004729,A00136,A00051,2809000.0,19,ATM,0
T0004730,A00309,A00668,258000.0,2,Mobile,0
T0004731,A01113,A00544,3790000.0,20,Internet Banking,0
T0004732,A00652,A00720,1127000.0,6,ATM,0
T0004733,A00407,A00238,99000.0,0,Mobile,0
T0004734,A00385,A00300,1460000.0,22,Mobile,0
T0004735,A01006,A00722,768000.0,6,Mobile,0
T0004736,A00341,A01135,650000.0,15,Mobile,0
T0004737,A00191,A00110,533000.0,1,Branch,0
T0004738,A00689,A00222,1043000.0,4,ATM,0
T0004739,A01192,A00940,704000.0,21,Mobile,0
T0004740,A00220,A00590,156000.0,14,Internet Banking,0
T0004741,A00307,A00959,4863000.0,23,Branch,0
T0004742,A00563,A00482,917000.0,4,Mobile,0
T0004743,A00240,A00245,536000.0,21,Mobile,0
T0004744,A00781,A00729,347000.0,20,ATM,0
T0004745,A00305,A00980,2801000.0,22,Internet Banking,0
T0004746,A00154,A01191,288000.0,1,Mobile,0
T0004747,A00314,A00818,1391000.0,2,Mobile,0
T0004748,A01117,A00683,631000.0,12,Mobile,0
T0004749,A01122,A00074,673000.0,2,Internet Banking,0
T0004750,A00607,A00088,356000.0,1,Internet Banking,0
T0004751,A00481,A00353,607000.0,19,Mobile,0
T0004752,A00984,A00055,1212000.0,16,ATM,0
T0004753,A00234,A00428,1555000.0,20,Mobile,0
T0004754,A00785,A00800,506000.0,22,Internet Banking,0
T0004755,A00817,A00313,1086000.0,3,Internet Banking,0
T0004756,A00853,A00265,3189000.0,19,Mobile,0
T0004757,A00262,A00581,193000.0,1,Mobile,0
T0004758,A00860,A00297,1192000.0,8,Mobile,0
T0004759,A00735,A00508,422000.0,7,Internet Banking,0
T0004760,A01051,A00992,377000.0,5,Internet Banking,0
T0004761,A00210,A00834,1599000.0,17,Mobile,1
T0004762,A00737,A00909,659000.0,2,Branch,0
T0004763,A00996,A00119,315000.0,19,ATM,0
T0004764,A00334,A00559,5150000.0,20,Mobile,0
T0004765,A00893,A00228,3302000.0,15,Mobile,0
T0004766,A00120,A01078,143000.0,1,Internet Banking,0
T0004767,A00862,A00953,237000.0,14,Mobile,0
T0004768,A00728,A00581,2305000.0,15,Branch,0
T0004769,A00232,A00006,877000.0,8,Internet Banking,0
T0004770,A00080,A00895,6252000.0,8,Mobile,0
T0004771,A00895,A00883,2364000.0,11,Mobile,0
T0004772,A00290,A01067,1668000.0,23,Mobile,0
T0004773,A00597,A01091,390000.0,0,Mobile,0
T0004774,A00073,A00030,2060000.0,12,Mobile,0
T0004775,A01157,A00808,295000.0,7,ATM,0
T0004776,A00659,A00546,5043000.0,13,Internet Banking,0
T0004777,A01118,A00551,1909000.0,0,Branch,0
T0004778,A00193,A00672,484000.0,22,Mobile,0
T0004779,A00247,A00325,2908000.0,10,Mobile,0
T0004780,A00733,A00046,14126000.0,23,ATM,0
T0004781,A00726,A00437,945000.0,3,Mobile,0
T0004782,A00950,A00314,2199000.0,14,Mobile,0
T0004783,A01114,A00786,746000.0,16,Branch,0
T0004784,A00987,A00798,1318000.0,19,ATM,0
T0004785,A00169,A00399,229000.0,0,ATM,0
T0004786,A00372,A01019,1199000.0,15,Mobile,0
T0004787,A01097,A00828,1259000.0,3,Internet Banking,0
T0004788,A00659,A00193,8682000.0,10,Mobile,0
T0004789,A01041,A00390,167000.0,1,Mobile,0
T0004790,A00676,A01119,881000.0,1,Mobile,0
T0004791,A00060,A01197,4949000.0,18,ATM,0
T0004792,A00568,A01085,920000.0,17,Mobile,0
T0004793,A00990,A00788,994000.0,21,Internet Banking,0
T0004794,A00787,A00531,480000.0,16,ATM,0
T0004795,A00160,A00745,430000.0,14,ATM,0
T0004796,A00253,A00567,161000.0,2,Mobile,0
T0004797,A01026,A00303,601000.0,18,Internet Banking,0
T0004798,A01176,A00487,404000.0,5,Mobile,0
T0004799,A00904,A00281,1366000.0,2,Mobile,0
T0004800,A00118,A00083,505000.0,17,Mobile,0
T0004801,A00744,A00281,708000.0,14,Internet Banking,0
T0004802,A00996,A00341,730000.0,3,ATM,0
T0004803,A00769,A00753,1138000.0,13,Branch,0
T0004804,A00713,A00015,671000.0,16,Mobile,0
T0004805,A00561,A01140,373000.0,11,Mobile,0
T0004806,A00294,A00696,1319000.0,17,Mobile,0
T0004807,A00337,A00640,3883000.0,12,Branch,0
T0004808,A00895,A00875,1382000.0,8,ATM,0
T0004809,A00084,A01103,614000.0,5,Branch,0
T0004810,A00102,A00928,1048000.0,6,Mobile,0
T0004811,A00476,A00716,126000.0,19,Mobile,0
T0004812,A00930,A00708,1029000.0,8,Internet Banking,0
T0004813,A00789,A00308,773000.0,17,Mobile,0
T0004814,A00708,A01132,430000.0,8,Mobile,0
T0004815,A00641,A00301,525000.0,12,Mobile,0
T0004816,A00133,A00620,764000.0,14,Mobile,0
T0004817,A00399,A00696,3575000.0,11,Mobile,0
T0004818,A00096,A01011,3989000.0,17,Branch,0
T0004819,A00910,A01067,432000.0,22,Internet Banking,0
T0004820,A00902,A00848,679000.0,20,ATM,0
T0004821,A00310,A00891,698000.0,22,Mobile,0
T0004822,A00352,A00944,2924000.0,0,Internet Banking,0
T0004823,A00381,A00012,1408000.0,18,Mobile,1
T0004824,A01068,A00625,1329000.0,17,Mobile,0
T0004825,A00587,A00471,2165000.0,9,Mobile,0
T0004826,A00915,A00966,623000.0,7,Mobile,0
T0004827,A00539,A00248,5380000.0,1,ATM,0
T0004828,A00838,A00903,1198000.0,20,ATM,0
T0004829,A00634,A00770,468000.0,20,Mobile,0
T0004830,A00335,A00407,932000.0,1,Internet Banking,0
T0004831,A01052,A00017,4653000.0,13,Mobile,0
T0004832,A00851,A00564,752000.0,13,Mobile,0
T0004833,A00924,A00765,3410000.0,4,Internet Banking,0
T0004834,A01138,A00878,603000.0,13,ATM,0
T0004835,A00299,A01087,517000.0,19,ATM,0
T0004836,A00110,A00782,2479000.0,7,Mobile,0
T0004837,A00699,A00562,459000.0,17,Internet Banking,0
T0004838,A00392,A00253,2966000.0,23,Mobile,0
T0004839,A00523,A00409,1767000.0,10,Mobile,0
T0004840,A00282,A00365,459000.0,2,Mobile,0
T0004841,A00479,A00079,1109000.0,7,Mobile,0
T0004842,A00472,A00598,656000.0,3,Mobile,0
T0004843,A00421,A00290,1762000.0,8,Mobile,0
T0004844,A00891,A00724,9573000.0,15,Internet Banking,0
T0004845,A00712,A00429,798000.0,4,Mobile,0
T0004846,A00570,A00456,2159000.0,12,Mobile,0
T0004847,A00136,A00211,1233000.0,23,Branch,0
T0004848,A00685,A01106,1232000.0,6,ATM,0
T0004849,A00211,A00321,1001000.0,21,Mobile,0
T0004850,A00377,A00177,467000.0,7,Mobile,0
T0004851,A00498,A00173,1735000.0,14,Mobile,0
T0004852,A00170,A01200,873000.0,3,Branch,0
T0004853,A00468,A00227,444000.0,6,Mobile,0
T0004854,A00321,A00364,3662000.0,20,Mobile,0
T0004855,A01020,A00326,1338000.0,14,Internet Banking,0
T0004856,A01032,A00032,934000.0,13,Internet Banking,0
T0004857,A00006,A00364,5240000.0,12,Mobile,0
T0004858,A00723,A01093,159000.0,5,Mobile,0
T0004859,A00769,A00280,4867000.0,22,Mobile,0
T0004860,A00454,A00272,456000.0,9,Mobile,0
T0004861,A00563,A00350,1514000.0,0,Mobile,0
T0004862,A00948,A00329,628000.0,21,ATM,0
T0004863,A00454,A00858,435000.0,1,ATM,0
T0004864,A00078,A00523,5092000.0,21,Internet Banking,0
T0004865,A00448,A00369,9246000.0,6,Internet Banking,0
T0004866,A00305,A00755,941000.0,1,Internet Banking,0
T0004867,A00460,A00818,1736000.0,5,Mobile,0
T0004868,A00277,A00061,1278000.0,15,Internet Banking,0
T0004869,A00180,A00295,8052000.0,13,Mobile,0
T0004870,A01183,A00463,117000.0,3,Mobile,0
T0004871,A00155,A00610,1817000.0,7,Mobile,0
T0004872,A00848,A01019,539000.0,5,Internet Banking,0
T0004873,A00862,A00559,90000.0,15,Internet Banking,0
T0004874,A00742,A01148,807000.0,20,Mobile,0
T0004875,A01094,A01135,9163000.0,6,Mobile,0
T0004876,A00006,A00705,583000.0,21,ATM,0
T0004877,A00362,A00042,2864000.0,9,Mobile,0
T0004878,A00222,A00607,4486000.0,1,Mobile,0
T0004879,A00693,A01112,1183000.0,7,ATM,0
T0004880,A00763,A01006,1370000.0,20,Internet Banking,0
T0004881,A01078,A00328,182000.0,19,Mobile,0
T0004882,A00456,A00406,546000.0,17,Mobile,0
T0004883,A00284,A00219,3254000.0,9,Branch,0
T0004884,A01110,A01136,1283000.0,18,Mobile,0
T0004885,A00808,A00186,1798000.0,17,ATM,0
T0004886,A00918,A00734,1389000.0,19,ATM,0
T0004887,A00534,A00861,13377000.0,13,ATM,0
T0004888,A00537,A00622,747000.0,12,Mobile,0
T0004889,A00467,A00241,7017000.0,23,Mobile,0
T0004890,A00900,A00311,1390000.0,22,Mobile,0
T0004891,A00253,A00085,7736000.0,12,Mobile,0
T0004892,A01171,A00824,312000.0,4,Mobile,0
T0004893,A00212,A01158,1470000.0,9,Mobile,0
T0004894,A00554,A00338,778000.0,12,Mobile,0
T0004895,A00378,A00175,1399000.0,16,Internet Banking,0
T0004896,A00772,A00286,4604000.0,7,Mobile,0
T0004897,A00817,A00478,1820000.0,1,Mobile,0
T0004898,A01103,A00355,4594000.0,19,Mobile,0
T0004899,A00948,A00874,574000.0,22,Internet Banking,0
T0004900,A00299,A00336,485000.0,1,Mobile,0
T0004901,A00248,A00354,1221000.0,7,Internet Banking,0
T0004902,A01064,A00177,1150000.0,10,Mobile,0
T0004903,A00586,A00428,978000.0,18,Internet Banking,0
T0004904,A00118,A00289,418000.0,18,ATM,0
T0004905,A00990,A00128,4485000.0,8,Internet Banking,0
T0004906,A00779,A00646,805000.0,7,Internet Banking,0
T0004907,A00031,A00453,5760000.0,9,Branch,0
T0004908,A00940,A00095,1217000.0,5,Mobile,0
T0004909,A00729,A00186,2449000.0,10,Mobile,0
T0004910,A00738,A00065,2216000.0,6,Branch,0
T0004911,A01038,A00138,485000.0,1,ATM,0
T0004912,A00595,A00314,1797000.0,17,Internet Banking,0
T0004913,A00554,A00525,10009000.0,18,Mobile,0
T0004914,A00741,A01025,1583000.0,6,Mobile,0
T0004915,A00238,A00840,3234000.0,9,ATM,0
T0004916,A00182,A00313,2573000.0,9,Internet Banking,0
T0004917,A01013,A00664,1682000.0,0,Mobile,0
T0004918,A00259,A00832,1473000.0,13,Mobile,0
T0004919,A00606,A00180,2191000.0,11,ATM,0
T0004920,A00324,A00276,2779000.0,22,Internet Banking,0
T0004921,A00277,A00155,271000.0,8,Branch,0
T0004922,A00718,A00544,1575000.0,19,Mobile,0
T0004923,A00963,A00582,980000.0,9,Mobile,0
T0004924,A00531,A00424,780000.0,4,Mobile,0
T0004925,A00167,A00132,4992000.0,8,Mobile,0
T0004926,A00294,A00481,536000.0,21,Mobile,0
T0004927,A00198,A00635,259000.0,6,Mobile,0
T0004928,A01060,A01134,2879000.0,20,Mobile,0
T0004929,A00384,A00718,252000.0,15,Mobile,0
T0004930,A00449,A00159,144000.0,17,ATM,0
T0004931,A00086,A00631,3259000.0,18,Mobile,0
T0004932,A00536,A00829,1429000.0,12,Mobile,0
T0004933,A01097,A00067,2018000.0,14,Internet Banking,0
T0004934,A00492,A00691,738000.0,1,Mobile,0
T0004935,A00782,A00458,262000.0,16,Internet Banking,0
T0004936,A00219,A00871,326000.0,17,ATM,0
T0004937,A00172,A00747,890000.0,2,Internet Banking,0
T0004938,A00878,A00740,296000.0,12,Mobile,0
T0004939,A00079,A00305,1682000.0,12,ATM,0
T0004940,A00539,A01079,722000.0,7,Branch,0
T0004941,A00381,A00354,1471000.0,1,ATM,0
T0004942,A00020,A00840,1423000.0,0,Mobile,0
T0004943,A00638,A00799,1836000.0,5,Internet Banking,0
T0004944,A01157,A00639,2079000.0,5,Internet Banking,0
T0004945,A00083,A00133,822000.0,5,Mobile,0
T0004946,A00979,A00775,1469000.0,14,Mobile,0
T0004947,A00648,A00322,1556000.0,10,ATM,0
T0004948,A00869,A00474,83000.0,2,Mobile,0
T0004949,A00116,A01084,2444000.0,2,ATM,0
T0004950,A01043,A00634,1415000.0,15,Branch,0
T0004951,A00014,A00867,2232000.0,22,Mobile,0
T0004952,A01089,A00750,291000.0,19,Mobile,0
T0004953,A00790,A00239,848000.0,18,Branch,0
T0004954,A00405,A00533,361000.0,7,Mobile,0
T0004955,A00009,A01128,2722000.0,16,ATM,0
T0004956,A00734,A00910,256000.0,1,Mobile,0
T0004957,A00105,A00498,432000.0,4,Mobile,0
T0004958,A00731,A00236,2160000.0,3,Mobile,0
T0004959,A00928,A00017,601000.0,4,Mobile,0
T0004960,A00321,A00239,432000.0,8,Branch,0
T0004961,A00287,A00533,3253000.0,1,Mobile,0
T0004962,A00267,A00985,3404000.0,19,Mobile,0
T0004963,A00270,A01138,2655000.0,17,Internet Banking,0
T0004964,A00137,A00341,3052000.0,15,Branch,0
T0004965,A00300,A00889,930000.0,4,Mobile,0
T0004966,A00792,A00900,958000.0,20,ATM,0
T0004967,A00364,A00513,588000.0,0,Mobile,0
