Customer_ID,Age,Tenure_Months,Monthly_Income,Product_Count,Monthly_Transactions,Digital_Engagement,Complaint_Count,Credit_Utilization,Late_Payment_Count,Segment,Observation_Months,Churn_Event,Churn_Label
C01787,29,69,5372201,2,22,89,0,0.37327979255264043,0,Mass,60.0,0,Active/Censored
C01788,25,4,18402396,2,9,46,1,0.07104556714963733,0,Mass,34.2,0,Active/Censored
C01789,42,39,35381586,3,19,14,2,0.4415196116541101,1,Affluent,60.0,1,Churned
C01790,54,73,8805850,1,21,100,0,0.5877874608956976,0,Affluent,53.7,0,Active/Censored
C01791,47,26,23645657,1,11,80,2,0.5862921263404444,0,Priority,16.4,0,Active/Censored
C01792,60,119,10923305,3,22,84,0,0.5497677663808538,0,Affluent,60.0,0,Active/Censored
C01793,36,117,19453786,3,22,23,0,0.2535537747401664,0,Mass,37.1,0,Active/Censored
C01794,33,33,9160602,2,17,78,2,0.5172700115200831,0,Affluent,60.0,0,Active/Censored
C01795,42,49,30450810,1,13,73,2,0.9318523373753418,0,Mass,16.5,0,Active/Censored
C01796,30,25,33170488,3,20,92,0,0.4501560083231704,0,Mass,56.5,0,Active/Censored
C01797,64,62,31300744,2,21,43,0,0.8370425177105238,0,Mass,60.0,0,Active/Censored
C01798,29,17,29375444,3,18,94,0,0.39326489704574885,2,Mass,57.4,0,Active/Censored
C01799,42,49,12465504,1,20,74,3,0.6107399940332354,2,Mass,33.3,0,Active/Censored
C01800,44,68,23092420,1,18,33,3,0.48365501592155885,1,Mass,25.8,0,Active/Censored
C01801,23,75,7772285,3,10,29,0,0.669760228725502,1,Affluent,26.3,0,Active/Censored
C01802,42,73,17477242,2,21,92,2,0.8576400556480227,1,Priority,31.7,0,Active/Censored
C01803,41,29,22209339,3,16,68,1,0.4468106742859199,1,Mass,1.0,0,Active/Censored
C01804,32,96,28065794,3,22,20,1,0.7316595124336741,2,Mass,60.0,0,Active/Censored
C01805,26,84,7484887,2,18,21,2,0.8442856848819048,2,Mass,43.6,0,Active/Censored
C01806,23,91,33264592,1,22,85,1,0.7605900915889101,1,Mass,42.3,0,Active/Censored
C01807,21,58,20520573,1,23,25,1,0.07210039898821327,3,Priority,60.0,0,Active/Censored
C01808,42,108,35724395,4,17,29,2,0.05017068816641987,0,Mass,60.0,0,Active/Censored
C01809,25,49,22989117,1,18,65,2,0.8446637089834166,0,Mass,60.0,0,Active/Censored
C01810,64,98,23692584,3,25,88,1,0.706382071116601,0,Mass,60.0,0,Active/Censored
C01811,32,27,28933284,4,23,40,2,0.9123188289533687,2,Mass,31.2,0,Active/Censored
C01812,50,32,33515864,4,18,70,2,0.31323415463147236,0,Mass,29.5,0,Active/Censored
C01813,51,65,9674498,2,14,74,3,0.7591714274436123,3,Priority,21.9,0,Active/Censored
C01814,43,68,22407014,1,17,64,4,0.771369869405873,1,Affluent,60.0,1,Churned
C01815,60,91,5078368,4,23,72,0,0.8215938407729192,0,Mass,51.3,0,Active/Censored
C01816,25,38,21083083,3,26,30,2,0.6728251223313455,1,Affluent,24.8,0,Active/Censored
C01817,31,105,33286521,2,18,66,1,0.1744771931755445,0,Affluent,6.4,0,Active/Censored
C01818,32,41,35155546,3,17,10,0,0.6628484655718343,3,Mass,60.0,0,Active/Censored
C01819,27,66,14206730,1,20,76,1,0.5940353253539677,0,Affluent,59.8,0,Active/Censored
C01820,34,112,17909461,3,17,82,1,0.35030488326386383,2,Affluent,2.5,0,Active/Censored
C01821,35,66,23856207,3,11,82,2,0.23775214256056865,0,Affluent,11.2,0,Active/Censored
C01822,55,83,18252856,2,17,12,2,0.8465899498821787,0,Mass,54.4,0,Active/Censored
C01823,34,110,10410846,2,18,92,0,0.17775184546417078,0,Affluent,60.0,0,Active/Censored
C01824,60,118,14976808,2,20,49,1,0.4299781070245616,1,Affluent,7.9,0,Active/Censored
C01825,55,61,18546039,1,31,17,1,0.6105186704351488,0,Affluent,60.0,0,Active/Censored
C01826,61,52,22673262,1,19,58,1,0.9246167882739623,1,Mass,16.1,0,Active/Censored
C01827,25,26,37146354,4,22,62,0,0.6538787171700402,0,Mass,23.3,0,Active/Censored
C01828,65,66,23614601,2,17,46,0,0.3243903790293713,0,Affluent,60.0,0,Active/Censored
C01829,48,111,17936200,1,17,78,1,0.10459574089939208,2,Affluent,60.0,0,Active/Censored
C01830,65,60,27776601,1,18,59,1,0.3359328105620528,0,Priority,60.0,0,Active/Censored
C01831,36,44,31830008,2,24,29,0,0.3135079033822803,1,Mass,44.1,0,Active/Censored
C01832,63,15,19498083,4,22,66,2,0.787171533632368,2,Mass,60.0,0,Active/Censored
C01833,47,48,21613559,2,12,33,0,0.38892609906665176,2,Affluent,25.1,0,Active/Censored
C01834,24,30,11842142,4,22,20,0,0.13860349959544643,0,Affluent,50.1,0,Active/Censored
C01835,39,118,35132355,2,14,34,1,0.8329797164231643,2,Mass,32.7,0,Active/Censored
C01836,27,65,35206314,4,13,92,1,0.06624884010479616,0,Affluent,60.0,0,Active/Censored
C01837,63,19,10296760,4,16,62,0,0.05270845597550971,1,Mass,49.7,0,Active/Censored
C01838,34,10,16456031,1,22,38,1,0.4772779191334554,0,Mass,60.0,0,Active/Censored
C01839,31,103,13790129,1,17,43,1,0.11229826099188325,0,Mass,30.1,0,Active/Censored
C01840,45,112,37225963,4,19,88,1,0.20939170642118926,2,Mass,20.1,0,Active/Censored
C01841,40,93,6348085,4,20,70,1,0.9367561239096749,0,Affluent,32.4,0,Active/Censored
C01842,25,17,11464719,1,19,80,0,0.8099285026935402,1,Mass,60.0,1,Churned
C01843,57,14,15336665,3,20,65,1,0.7376339083385539,0,Affluent,60.0,0,Active/Censored
C01844,59,26,24162069,4,24,100,0,0.6537137478774813,1,Mass,39.1,0,Active/Censored
C01845,54,91,12963239,4,15,69,0,0.09303390411749721,0,Affluent,59.4,0,Active/Censored
C01846,48,93,23318143,2,16,46,1,0.8023178406443604,0,Mass,4.0,0,Active/Censored
C01847,39,101,30900149,4,22,32,3,0.4740694965020967,2,Mass,25.4,0,Active/Censored
C01848,45,14,33831322,3,14,14,3,0.1384879765055141,4,Mass,11.6,0,Active/Censored
C01849,44,21,7566225,4,17,79,3,0.32067591003501655,1,Priority,60.0,0,Active/Censored
C01850,28,109,8998649,1,13,94,4,0.5017713078060907,1,Priority,46.6,0,Active/Censored
C01851,24,112,7426968,3,15,70,1,0.06232513767906076,1,Mass,60.0,0,Active/Censored
C01852,32,88,36757738,1,21,54,1,0.2771775257462456,2,Mass,60.0,0,Active/Censored
C01853,41,15,27475558,2,18,21,0,0.3523312658630892,2,Mass,25.0,0,Active/Censored
C01854,28,11,23131414,1,22,68,4,0.4674122055811372,2,Mass,41.4,0,Active/Censored
C01855,25,9,32472849,2,20,28,0,0.05178344501645408,1,Mass,7.1,0,Active/Censored
C01856,59,84,25099937,4,12,66,1,0.558898358163158,0,Priority,60.0,0,Active/Censored
C01857,37,102,12476341,3,22,37,1,0.22787033978189492,2,Affluent,52.4,0,Active/Censored
C01858,47,77,22365986,2,19,88,0,0.5875254776737183,0,Mass,44.5,0,Active/Censored
C01859,44,33,29315611,2,21,95,2,0.26523527640665573,0,Priority,54.5,0,Active/Censored
C01860,54,92,5296896,2,17,31,2,0.4124465974227461,0,Affluent,60.0,0,Active/Censored
C01861,54,9,25828071,3,23,39,2,0.6112671793216516,1,Mass,60.0,0,Active/Censored
C01862,34,100,21895263,2,18,93,1,0.6409153457967379,2,Affluent,60.0,0,Active/Censored
C01863,59,108,6502230,1,24,11,0,0.07753612380682054,2,Mass,41.5,0,Active/Censored
C01864,37,87,13487787,3,18,57,1,0.5315670932713003,0,Mass,60.0,0,Active/Censored
C01865,58,106,20147263,4,14,22,1,0.7849775023932323,0,Mass,29.9,0,Active/Censored
C01866,39,72,16336774,2,12,49,2,0.23578074099899543,0,Mass,60.0,0,Active/Censored
C01867,25,58,14442391,1,19,12,2,0.5287897739709745,0,Mass,51.6,0,Active/Censored
C01868,55,41,27367657,1,17,22,3,0.4528531781481788,1,Affluent,5.6,0,Active/Censored
C01869,22,111,18557058,4,20,46,2,0.814941417115958,0,Mass,60.0,0,Active/Censored
C01870,55,85,21917096,4,19,15,3,0.44488676717547815,0,Mass,53.7,0,Active/Censored
C01871,22,25,32739368,1,20,82,2,0.8994564594145826,0,Priority,13.8,0,Active/Censored
C01872,30,115,7355855,1,17,62,2,0.6371855879371547,1,Priority,60.0,0,Active/Censored
C01873,48,9,16956583,1,13,50,1,0.5552448992425892,0,Affluent,52.9,0,Active/Censored
C01874,63,72,6629485,2,15,52,1,0.31272758687945923,0,Affluent,31.0,0,Active/Censored
C01875,39,25,37383816,4,22,86,1,0.586873053034984,1,Priority,60.0,0,Active/Censored
C01876,26,81,10683677,1,19,86,2,0.16812178022125185,2,Affluent,60.0,0,Active/Censored
C01877,31,51,33515232,4,15,14,2,0.42461968591911425,0,Mass,60.0,0,Active/Censored
C01878,61,54,10871865,1,19,72,4,0.3059851512062782,1,Mass,60.0,0,Active/Censored
C01879,53,82,15666037,3,24,52,0,0.6532488531240362,2,Mass,60.0,0,Active/Censored
C01880,25,92,25898827,2,17,81,0,0.737596383376328,0,Mass,9.5,1,Churned
C01881,38,47,33929481,4,17,81,1,0.8857659693066928,1,Mass,60.0,0,Active/Censored
C01882,32,120,10401320,2,22,74,1,0.24989069370292177,0,Mass,60.0,0,Active/Censored
C01883,29,61,11672363,2,22,71,0,0.8462756284406282,1,Mass,47.5,0,Active/Censored
C01884,59,21,35741899,1,18,29,1,0.8113563366702928,2,Mass,9.9,1,Churned
C01885,48,3,15590734,4,23,87,0,0.8261884174575769,0,Mass,20.9,0,Active/Censored
C01886,29,26,11551383,2,13,73,3,0.7164282753812354,0,Mass,50.6,0,Active/Censored
C01887,50,84,30766814,2,15,34,1,0.2909492992195242,1,Affluent,60.0,0,Active/Censored
C01888,39,66,7280732,3,13,31,1,0.8400849575112789,0,Mass,59.0,0,Active/Censored
C01889,23,42,35210726,3,17,55,1,0.5895936158476283,1,Mass,1.9,0,Active/Censored
C01890,41,59,35526856,3,18,41,4,0.71655053345846,0,Mass,60.0,0,Active/Censored
C01891,29,101,34834741,2,24,71,0,0.23473162039372608,1,Affluent,51.8,0,Active/Censored
C01892,32,70,14631792,1,20,46,0,0.19166948196262235,1,Affluent,44.6,0,Active/Censored
C01893,60,9,8111543,1,23,25,2,0.29916647156725235,1,Mass,60.0,0,Active/Censored
C01894,52,8,19315214,1,15,45,1,0.5102336990981343,0,Affluent,60.0,0,Active/Censored
C01895,27,59,16044782,3,17,84,1,0.4249625865077538,1,Affluent,16.4,1,Churned
C01896,59,50,38524949,3,22,85,0,0.8488472324348123,0,Priority,60.0,0,Active/Censored
C01897,46,103,26741043,3,15,38,0,0.06171665283729684,1,Affluent,60.0,0,Active/Censored
C01898,60,71,37997291,4,19,82,1,0.1220435536513535,1,Mass,40.5,0,Active/Censored
C01899,54,92,31031524,1,16,18,1,0.3428688742679144,0,Mass,31.5,0,Active/Censored
C01900,36,72,29737008,4,18,99,1,0.20095900920156184,0,Mass,60.0,0,Active/Censored
C01901,45,43,8026431,4,18,79,1,0.4160755545711258,0,Mass,60.0,0,Active/Censored
C01902,44,80,6481802,3,20,13,0,0.6958337904366335,3,Mass,8.2,0,Active/Censored
C01903,53,76,5673676,3,12,74,3,0.9440760846209489,1,Priority,60.0,0,Active/Censored
C01904,32,87,25360244,1,22,54,0,0.2318672725021631,0,Mass,52.2,0,Active/Censored
C01905,35,25,11261557,1,30,90,0,0.2893771711224022,0,Mass,33.5,0,Active/Censored
C01906,32,78,39606805,1,19,31,0,0.7418647845939648,0,Priority,60.0,0,Active/Censored
C01907,34,36,8775834,3,24,91,1,0.2948447365702419,0,Mass,60.0,0,Active/Censored
C01908,28,96,38088984,2,15,89,0,0.6833749754638169,1,Mass,5.6,0,Active/Censored
C01909,22,97,28035027,1,10,35,0,0.5751401434541425,0,Mass,23.4,0,Active/Censored
C01910,63,76,7816089,1,19,49,0,0.8194046889476415,0,Mass,60.0,0,Active/Censored
C01911,24,114,6104321,1,15,68,1,0.08000309740668203,2,Mass,60.0,0,Active/Censored
C01912,60,66,18254822,3,26,31,1,0.9317722639658059,2,Mass,46.2,0,Active/Censored
C01913,21,5,16202446,3,19,100,2,0.9178256026139096,0,Mass,23.4,0,Active/Censored
C01914,55,74,15359322,3,21,27,0,0.07014901521103274,1,Mass,14.2,0,Active/Censored
C01915,35,94,23028213,1,21,32,2,0.4995584795102316,0,Affluent,60.0,0,Active/Censored
C01916,44,14,8670211,1,12,55,0,0.4112834944722593,1,Mass,45.7,0,Active/Censored
C01917,33,15,8660455,1,17,53,0,0.2787468360833098,3,Mass,60.0,0,Active/Censored
C01918,43,35,29012739,4,20,14,0,0.9300433290523933,1,Mass,1.0,0,Active/Censored
C01919,41,102,39651123,3,18,92,2,0.20714042013130063,1,Affluent,60.0,0,Active/Censored
C01920,44,65,13858541,2,17,31,0,0.2871990430711921,0,Affluent,45.1,0,Active/Censored
C01921,38,118,37549447,1,8,19,0,0.05740067624949572,3,Mass,60.0,0,Active/Censored
C01922,45,106,16415168,2,20,57,0,0.5722008153176755,0,Affluent,34.4,0,Active/Censored
C01923,58,68,16091929,4,11,94,1,0.8247187750399863,1,Mass,60.0,0,Active/Censored
C01924,40,83,7252919,1,21,10,6,0.6097216420881326,0,Affluent,20.6,1,Churned
C01925,37,42,19239753,4,21,54,0,0.6364465033943217,0,Priority,55.6,0,Active/Censored
C01926,26,13,21926832,2,20,92,0,0.10968833261688027,4,Mass,45.1,0,Active/Censored
C01927,37,50,27895721,1,22,91,2,0.6933264971996494,0,Mass,60.0,0,Active/Censored
C01928,26,72,9694043,4,18,25,3,0.4181039769141176,0,Mass,60.0,0,Active/Censored
C01929,29,24,10792958,3,17,66,0,0.47634121658551826,0,Affluent,15.9,0,Active/Censored
C01930,63,29,19555255,3,15,86,1,0.5765140124665047,1,Mass,60.0,0,Active/Censored
C01931,25,4,6507339,1,20,71,1,0.927827927456277,1,Mass,21.0,0,Active/Censored
C01932,42,89,9160319,2,18,69,0,0.723364930145698,0,Affluent,39.7,0,Active/Censored
C01933,58,109,26646705,3,21,80,1,0.6655343808511065,1,Mass,35.3,0,Active/Censored
C01934,63,100,38338596,3,14,51,2,0.4387037313067848,0,Affluent,48.9,0,Active/Censored
C01935,27,47,24626639,1,15,16,1,0.081005464875973,1,Mass,43.7,0,Active/Censored
C01936,28,73,9219371,3,13,68,0,0.5348162051289576,0,Priority,60.0,0,Active/Censored
C01937,37,116,39675662,4,19,67,4,0.6447931073390584,1,Affluent,43.5,0,Active/Censored
C01938,45,72,22787937,4,18,87,1,0.6837707162373932,0,Mass,60.0,0,Active/Censored
C01939,64,37,29806401,1,22,94,5,0.5970929749477235,0,Mass,60.0,0,Active/Censored
C01940,30,42,11091273,4,23,40,2,0.3203303225918022,0,Mass,53.3,0,Active/Censored
C01941,28,88,24823696,3,14,97,2,0.248928261515728,2,Affluent,46.8,0,Active/Censored
C01942,32,55,6749024,1,23,10,2,0.13108461952835193,2,Mass,28.3,0,Active/Censored
C01943,60,101,26526677,1,9,98,0,0.6825482355960589,3,Priority,7.3,0,Active/Censored
C01944,22,104,11283110,4,17,22,1,0.9237073471191983,0,Affluent,56.9,0,Active/Censored
C01945,38,7,36742544,1,29,68,1,0.5225202183303956,0,Priority,38.4,0,Active/Censored
C01946,26,88,5971867,1,21,72,0,0.6558643988300422,0,Mass,60.0,0,Active/Censored
C01947,28,46,27494670,2,12,67,0,0.673342252305984,1,Mass,60.0,0,Active/Censored
C01948,62,64,9018305,3,15,100,4,0.19529789524050833,2,Mass,60.0,0,Active/Censored
C01949,21,34,28736372,3,18,60,0,0.22262127696952588,1,Mass,6.4,0,Active/Censored
C01950,35,46,21765429,3,10,21,0,0.2373595073331753,0,Mass,60.0,0,Active/Censored
C01951,62,41,38829320,4,26,65,1,0.8895573803396125,1,Mass,28.4,0,Active/Censored
C01952,48,8,27465358,4,19,36,3,0.06402205450066992,0,Affluent,34.3,0,Active/Censored
C01953,24,95,17391932,1,29,65,3,0.5370518957085603,3,Mass,7.4,0,Active/Censored
C01954,41,19,7144233,1,19,44,1,0.38945986011519185,0,Mass,11.4,0,Active/Censored
C01955,64,47,25447263,1,20,13,3,0.6434153025471075,0,Mass,60.0,0,Active/Censored
C01956,39,25,19876670,2,16,68,2,0.2484429482922113,0,Affluent,60.0,0,Active/Censored
C01957,44,21,5890407,2,13,18,0,0.9150537377521223,1,Affluent,22.4,0,Active/Censored
C01958,44,47,24924892,4,16,39,2,0.34809380072590784,1,Mass,9.0,0,Active/Censored
C01959,50,111,11559811,2,22,66,1,0.8833341034549156,1,Mass,27.9,0,Active/Censored
C01960,29,114,12432124,1,18,90,1,0.58028032127101,0,Mass,60.0,0,Active/Censored
C01961,58,48,4322521,4,19,38,1,0.4230149890743549,0,Affluent,19.2,0,Active/Censored
C01962,65,62,17394822,2,25,37,1,0.7104969709415143,2,Mass,1.3,0,Active/Censored
C01963,27,119,11857700,4,26,37,1,0.5477582068391904,0,Mass,32.1,0,Active/Censored
C01964,57,30,6586055,4,17,62,2,0.17472427337418872,2,Priority,18.8,0,Active/Censored
C01965,57,114,19634613,4,22,27,3,0.6840402797008508,4,Mass,50.1,0,Active/Censored
C01966,54,15,11924718,4,14,57,2,0.5715445210756747,0,Mass,4.3,0,Active/Censored
C01967,37,29,8829696,1,26,82,3,0.5590804870983175,0,Mass,60.0,0,Active/Censored
C01968,42,42,20803105,3,19,17,1,0.7143312023290344,0,Affluent,19.7,1,Churned
C01969,58,7,6276627,2,20,97,0,0.638132168824644,0,Mass,60.0,0,Active/Censored
C01970,27,99,39655918,3,12,58,2,0.3796183071271083,0,Priority,60.0,0,Active/Censored
C01971,58,103,20954549,3,27,67,1,0.3366398926879079,1,Affluent,54.6,0,Active/Censored
C01972,62,48,39865542,3,17,66,5,0.2757369705926612,2,Affluent,12.7,0,Active/Censored
C01973,51,101,35728869,2,17,96,2,0.5676308873995372,0,Mass,60.0,0,Active/Censored
C01974,36,94,39266380,4,15,70,2,0.3198989832257302,1,Mass,35.6,0,Active/Censored
C01975,46,97,23538270,3,14,90,1,0.1583764626185919,1,Affluent,60.0,0,Active/Censored
C01976,23,97,19231109,4,19,36,3,0.7544277429447109,0,Priority,19.0,0,Active/Censored
C01977,62,70,29916074,1,15,29,0,0.23821901796409445,2,Affluent,19.1,0,Active/Censored
C01978,36,16,6904493,4,13,68,0,0.1983892926600383,1,Priority,53.5,0,Active/Censored
C01979,23,111,34247052,2,14,23,0,0.8141008755432694,0,Affluent,3.9,0,Active/Censored
C01980,56,74,15648643,2,24,20,0,0.6819152077955846,0,Mass,4.2,0,Active/Censored
C01981,50,109,4266958,4,21,29,1,0.7395412691398353,1,Mass,17.7,0,Active/Censored
C01982,49,116,12557717,2,23,34,0,0.3653244915064376,2,Mass,15.8,0,Active/Censored
C01983,23,25,12723513,2,22,18,1,0.605692586949895,1,Mass,60.0,0,Active/Censored
C01984,54,50,4508556,4,12,76,0,0.8889748251969524,1,Mass,2.1,0,Active/Censored
C01985,49,25,28068941,4,20,63,3,0.3044275361998625,2,Mass,20.9,0,Active/Censored
C01986,56,9,7428409,2,24,28,1,0.11206588603499179,1,Mass,6.1,0,Active/Censored
C01987,58,117,34481030,2,23,35,2,0.2037902531832239,0,Mass,60.0,0,Active/Censored
C01988,30,111,20314909,1,19,94,2,0.8577196541096512,0,Affluent,46.5,0,Active/Censored
C01989,30,112,29856627,1,17,93,0,0.30337797397415794,1,Affluent,6.5,0,Active/Censored
C01990,62,107,16227848,3,20,21,2,0.4921276161030476,0,Mass,60.0,0,Active/Censored
C01991,44,79,8751736,2,22,65,0,0.5311120406598746,2,Affluent,3.7,0,Active/Censored
C01992,40,64,10492733,4,21,39,1,0.9140122625159068,3,Mass,58.2,0,Active/Censored
C01993,33,119,27251626,1,23,42,2,0.32133111377420087,0,Mass,60.0,0,Active/Censored
C01994,49,68,29779598,3,26,64,1,0.5192521618910299,0,Mass,51.7,0,Active/Censored
C01995,54,78,13631043,3,18,99,1,0.9123118957050257,3,Mass,60.0,0,Active/Censored
C01996,21,27,16856161,3,25,63,0,0.23121033805650287,0,Mass,58.0,0,Active/Censored
C01997,45,91,38021938,1,17,96,2,0.588096771626614,1,Affluent,35.3,0,Active/Censored
C01998,65,99,34667242,2,16,84,0,0.10724608043235581,1,Mass,11.2,0,Active/Censored
C01999,33,83,18869430,3,15,80,2,0.28667766079226076,1,Affluent,60.0,0,Active/Censored
C02000,33,61,12675177,2,17,81,2,0.11229344562570585,1,Mass,60.0,0,Active/Censored
C02001,60,26,14848740,4,15,82,3,0.34713747289557073,0,Mass,16.7,0,Active/Censored
C02002,23,6,23382165,3,16,33,3,0.23579042701687347,0,Affluent,60.0,0,Active/Censored
C02003,38,77,24404121,2,17,98,1,0.768574150539999,0,Affluent,21.1,0,Active/Censored
C02004,41,83,10629011,1,21,93,1,0.46705590420458953,0,Mass,20.8,0,Active/Censored
C02005,56,94,6370003,1,15,64,1,0.41450019237905195,0,Affluent,60.0,0,Active/Censored
C02006,26,115,21830822,2,11,74,2,0.6730908147395521,1,Mass,60.0,0,Active/Censored
C02007,40,61,32708531,2,19,90,3,0.9024793837256285,1,Affluent,60.0,0,Active/Censored
C02008,27,100,9488794,4,15,23,2,0.32138905366605214,0,Affluent,59.1,0,Active/Censored
C02009,56,87,18700795,4,16,15,1,0.11007594261069567,0,Mass,60.0,0,Active/Censored
C02010,49,35,9816830,1,17,100,1,0.14880215052878332,0,Mass,60.0,0,Active/Censored
C02011,43,102,12716855,3,16,60,1,0.8214935214386079,0,Priority,60.0,0,Active/Censored
C02012,38,9,26040041,2,16,75,0,0.8112694921273709,2,Mass,55.8,0,Active/Censored
C02013,27,73,14303018,1,18,55,0,0.47782886622228565,0,Affluent,54.6,0,Active/Censored
C02014,62,113,13496297,3,21,57,0,0.18287866697534255,0,Mass,27.2,0,Active/Censored
C02015,50,80,39843934,3,20,13,2,0.5238404389311627,0,Mass,60.0,0,Active/Censored
C02016,35,113,10205220,1,21,36,1,0.6515797011618127,2,Mass,10.7,0,Active/Censored
C02017,39,9,10814334,2,19,17,2,0.3490128411148485,2,Affluent,5.8,0,Active/Censored
C02018,53,65,37471657,3,19,49,0,0.12426622593874513,2,Mass,8.1,0,Active/Censored
C02019,53,95,23807472,2,14,11,2,0.3397474775553295,1,Mass,23.7,0,Active/Censored
C02020,41,78,5548117,2,16,83,0,0.6715165699437528,0,Mass,60.0,0,Active/Censored
C02021,34,106,19298487,1,22,36,4,0.930530919940562,1,Affluent,19.5,0,Active/Censored
C02022,50,57,24345332,1,20,77,1,0.22108113134885438,0,Mass,4.0,0,Active/Censored
C02023,50,83,13114889,4,17,14,0,0.873100172865389,0,Mass,60.0,0,Active/Censored
C02024,47,52,23737498,3,11,13,1,0.4609606205758418,2,Mass,47.2,0,Active/Censored
C02025,24,105,27346494,1,19,48,2,0.6468963129057438,1,Mass,60.0,1,Churned
C02026,42,17,13021919,2,17,81,0,0.8273290384761941,1,Mass,1.7,0,Active/Censored
C02027,48,32,33246417,1,16,83,2,0.551714371982603,1,Mass,14.6,0,Active/Censored
C02028,63,14,20299782,2,18,59,1,0.1053152456267456,0,Affluent,60.0,0,Active/Censored
C02029,44,85,38684610,1,17,65,1,0.2892008049080378,1,Priority,5.6,0,Active/Censored
C02030,36,30,7158560,3,18,72,1,0.7726151546719193,1,Mass,60.0,0,Active/Censored
C02031,46,40,15672518,3,16,71,0,0.5476026523117219,1,Mass,54.8,0,Active/Censored
C02032,28,101,29965725,3,19,77,0,0.3461668346555892,0,Priority,55.3,0,Active/Censored
C02033,25,45,36216960,2,16,12,0,0.57497155317922,2,Mass,46.8,0,Active/Censored
C02034,51,20,11981097,2,14,49,2,0.2917130955287372,1,Mass,56.7,0,Active/Censored
C02035,65,5,39289011,1,22,86,0,0.2669092698511489,1,Affluent,60.0,0,Active/Censored
C02036,59,29,10961872,1,15,50,1,0.7955537216638232,1,Mass,4.6,0,Active/Censored
C02037,47,110,18980402,2,25,23,1,0.41006084564254064,4,Mass,60.0,0,Active/Censored
C02038,22,67,15335625,2,13,70,2,0.2965900520584125,1,Priority,1.3,0,Active/Censored
C02039,65,120,19275620,3,15,37,6,0.41825878886159695,1,Mass,56.7,0,Active/Censored
C02040,41,28,36485317,1,20,56,0,0.8785699960652457,0,Affluent,16.9,0,Active/Censored
C02041,34,44,30371805,2,8,57,2,0.21270982137101768,1,Mass,38.4,0,Active/Censored
C02042,61,22,32672799,4,20,73,0,0.21670641306540306,1,Mass,30.4,0,Active/Censored
C02043,54,50,13143991,4,13,94,0,0.36838837960262366,1,Affluent,36.2,0,Active/Censored
C02044,54,69,38088122,4,21,73,1,0.10439490648034341,0,Priority,60.0,0,Active/Censored
C02045,33,98,19679358,2,24,100,0,0.11742910342359927,1,Affluent,60.0,0,Active/Censored
