Loan_ID,Customer_Segment,Loan_Type,Loan_Amount,Interest_Rate,Tenor_Months,PD_Base,LGD_Base,Annual_Operating_Cost,EAD,Expected_Loss_Base,Expected_Interest_Income,Expected_Profit_Base,Maturity_Years
L03207,Mass,Consumer,292734761.86163247,0.10784796875316228,24,0.021713343327646392,0.42602348242777555,4357182.598328056,292734761.86163247,2707911.9255802375,31570849.450217742,24505754.92630945,2.0
L03208,Mass,Consumer,158266706.3472208,0.0817506624476268,60,0.08386377297798392,0.15,2039519.0111134697,158266706.3472208,1990926.4696614859,12938408.087289322,8907962.606514366,5.0
L03209,Mass,Mortgage,92031403.12966661,0.11108538941047252,36,0.20928472151636646,0.498363722135308,3328462.089854688,92031403.12966661,9598867.3213731,10223344.254651194,-2703985.156576593,3.0
L03210,Mass,Working Capital,60699426.55171551,0.12028540733366928,60,0.046278392502366,0.3523176989588663,967047.9511611215,60699426.55171551,989685.7433071095,7301255.247693241,5344521.553225009,5.0
L03211,Mass,Mortgage,53212924.28823211,0.12283530768323205,24,0.10199681993586265,0.3667660597552849,2124005.5284478148,53212924.28823211,1990640.7817231421,6536425.927669523,2421779.617498567,2.0
L03212,Affluent,Working Capital,139436396.6222774,0.08066086646319838,48,0.11193339671636265,0.2545162264584522,1211161.6889385802,139436396.6222774,3972384.783607121,11247060.568059083,6063514.095513381,4.0
L03213,Affluent,Mortgage,92736998.2054352,0.07765835635962642,36,0.053401724707749135,0.5354359547721699,3382160.4189714994,92736998.2054352,2651647.857528684,7201802.854359723,1167994.5778595395,3.0
L03214,Mass,Mortgage,382786399.6221997,0.09533726654854494,60,0.033613431731026884,0.4248086470325455,2503240.8952174922,382786399.6221997,5465912.823717444,36493809.011939496,28524655.293004557,5.0
L03215,Mass,Consumer,104471985.35889527,0.1299239224438718,36,0.03379367696332137,0.6524336244392117,3864913.3839545907,104471985.35889527,2303412.0340991123,13573410.123326419,7405084.705272717,3.0
L03216,Affluent,Consumer,125402944.8989131,0.10897755708444443,60,0.08201385310768104,0.15,3653808.964958753,125402944.8989131,1542716.8053315117,13666106.586278742,8469580.815988477,5.0
L03217,Mass,Working Capital,42356171.71887037,0.09105548568453235,48,0.016903803838695875,0.3562304582843174,4621506.772298339,42356171.71887037,255054.0324601881,3856761.7875991953,-1019799.0171593316,4.0
L03218,Mass,Mortgage,91557512.2400832,0.07884708959525316,36,0.28081203142344185,0.3455333628598618,1795752.9965107674,91557512.2400832,8883818.596129915,7219043.370712329,-3460528.2219283534,3.0
L03219,Mass,Consumer,137034853.2260552,0.09268819251983491,24,0.1421156119002363,0.7413233314000827,1072223.433443624,137034853.2260552,14437117.69701847,12701512.857743924,-2807828.27271817,2.0
L03220,Mass,Auto,90731306.17577656,0.0914720796867646,24,0.23301603781217003,0.25464724215396495,6954411.835546312,90731306.17577656,5383713.661723146,8299381.26859487,-4038744.228674588,2.0
L03221,Mass,Consumer,83368483.52840273,0.12184111893561461,60,0.11992111534079863,0.44384287466660516,2007019.8756459467,83368483.52840273,4437381.956116286,10157709.317065945,3713307.485303712,5.0
L03222,Affluent,Auto,153342496.98785037,0.1232257964889668,60,0.03244551198223158,0.4050528487187642,2574906.901236248,153342496.98785037,2015249.6454316317,18895751.32693485,14305594.780266974,5.0
L03223,Affluent,Consumer,373758252.2099996,0.08610176630056314,24,0.09354061812059662,0.2925354442924333,4501753.998164155,373758252.2099996,10227500.735666098,32181245.684692323,17451990.950862072,2.0
L03224,Affluent,Working Capital,133782958.01855668,0.11855698910846879,24,0.08864691213015642,0.15,2275506.264771038,133782958.01855668,1778916.9185975099,15860904.696704762,11806481.513336213,2.0
L03225,Mass,Consumer,283052234.6614631,0.1167136241761577,12,0.1538160852359873,0.38091189817294224,1486965.4824967792,283052234.6614631,16584137.138593614,33036052.1384996,14964949.517409205,1.0
L03226,Affluent,Consumer,191271431.37797558,0.08376574533426723,24,0.11548937405579013,0.21160635997325705,7590582.753978054,191271431.37797558,4674345.955031812,16021994.010528272,3757065.301518406,2.0
L03227,Mass,Auto,270631136.49853194,0.10349126342109777,24,0.1555076958218465,0.4642256381801005,2002345.5166615392,270631136.49853194,19537040.18035897,28007958.237320635,6468572.540300127,2.0
L03228,Mass,Consumer,75959613.69333585,0.1111347597868335,60,0.2253038798080849,0.3770583246652491,6639307.988280658,75959613.69333585,6452974.537103376,8441753.421309547,-4650529.1040744865,5.0
L03229,Mass,Working Capital,102749719.30458353,0.10793823753691247,12,0.1836784223932818,0.3709667793858251,3171783.641880416,102749719.30458353,7001221.283794053,11090623.609149218,917618.6834747489,1.0
L03230,Mass,Mortgage,103070329.37718663,0.07421026061744598,60,0.02872075355586196,0.27775558286890784,4368168.254855,103070329.37718663,822228.0553993842,7648876.005007018,2458479.6947526336,5.0
L03231,Mass,Consumer,180765329.90683118,0.10736128418129913,60,0.060030516106924496,0.15,4326247.858414312,180765329.90683118,1627715.4072818323,19407197.95425359,13453234.68855745,5.0
L03232,Mass,Consumer,217413562.86853692,0.11645276804577016,24,0.13234263870717805,0.15,2151156.2731232564,217413562.86853692,4315962.690112668,25318411.2067342,18851292.243498273,2.0
L03233,Mass,Working Capital,131799771.20166638,0.1334326950396154,36,0.05377425487227797,0.15,3569856.5031237607,131799771.20166638,1063115.1733059497,17586398.677043036,12953427.000613326,3.0
L03234,Mass,Mortgage,231602299.8260767,0.09296175839735132,36,0.049644024695198415,0.625401569295538,7096256.569540861,231602299.8260767,7190661.043878561,21530157.040702663,7243239.427283241,3.0
L03235,Mass,Working Capital,78648860.0191185,0.09518184318247994,24,0.154289356832387,0.511400880892954,5120648.621223693,78648860.0191185,6205687.078449645,7485943.460820553,-3840392.238852785,2.0
L03236,Mass,Consumer,233113371.32925656,0.10124039821429301,48,0.19519978526710963,0.31603728703420797,4719410.938706706,233113371.32925656,14380859.5856044,23600490.54245029,4500220.018139184,4.0
L03237,Priority,Working Capital,257070103.61781943,0.110241886583704,36,0.18809853667985724,0.29225866634772096,3735672.717752472,257070103.61781943,14132024.69645705,28339893.207096685,10472195.792887162,3.0
L03238,Mass,Mortgage,199460057.295256,0.10674631981721139,12,0.06815571129783957,0.3476104061822929,2519850.4677301226,199460057.295256,4725534.772371825,21291627.066798702,14046241.826696754,1.0
L03239,Mass,Mortgage,132703734.10510772,0.11587754378340763,60,0.10782278866134745,0.15,1727564.191981156,132703734.10510772,2146273.001548001,15377382.758986305,11503545.565457148,5.0
L03240,Mass,Consumer,204892252.23018858,0.08474664224012744,24,0.08045557881512846,0.15,5883545.329054249,204892252.23018858,2472708.712187268,17363930.397525746,9007676.35628423,2.0
L03241,Affluent,Consumer,61374128.95613098,0.11214336640733788,24,0.070078637362047,0.2076684402324256,1994860.4607356344,61374128.95613098,893185.1442758703,6882701.431458602,3994655.826447097,2.0
L03242,Mass,Working Capital,139248964.29644108,0.09164012315593822,60,0.3224660549438101,0.20708815891914337,2077717.2147395269,139248964.29644108,9298892.889142359,12760792.237462705,1384182.1335808195,5.0
L03243,Affluent,Working Capital,150336272.3135311,0.10241998976299958,12,0.13872207252860289,0.15,2675508.1685044887,150336272.3135311,3128243.890733618,15397439.471359372,9593687.412121266,1.0
L03244,Mass,Consumer,44272113.884282105,0.13574424529061171,12,0.01,0.15,1275244.1079155281,44272113.884282105,66408.17082642316,6009684.686641887,4668032.407899936,1.0
L03245,Mass,Working Capital,171302317.21760023,0.07983162944221184,24,0.06244670986581078,0.3518194285578023,2201721.756925117,171302317.21760023,3763506.0473575303,13675343.110707685,7710115.306425039,2.0
L03246,Mass,Consumer,47034327.07962022,0.09996958556809132,24,0.12155392046732255,0.2990656160708991,1818675.7465815179,47034327.07962022,1709819.989718203,4702002.185623689,1173506.4493239678,2.0
L03247,Mass,Consumer,87056124.45590402,0.08205637609840875,36,0.12030697236098022,0.23431556361981937,1293527.6147700627,87056124.45590402,2454094.3921102434,7143510.090023541,3395888.0831432347,3.0
L03248,Affluent,Consumer,123632377.20774671,0.1077552235419319,48,0.04928729111029818,0.4819391714342565,1415720.717677009,123632377.20774671,2936698.7344910293,13322034.443041194,8969614.990873156,4.0
L03249,Affluent,Consumer,69368956.46871164,0.12386819247702031,36,0.13764086659993285,0.2504281581414502,2606287.608245876,69368956.46871164,2391088.8762120404,8592607.251796417,3595230.767338501,3.0
L03250,Mass,Consumer,127664696.94283102,0.10805379213919684,36,0.1259961789198888,0.19797089538942106,4406220.014808339,127664696.94283102,3184414.1162122246,13794654.626974223,6204020.4959536595,3.0
L03251,Priority,Consumer,126142155.04130787,0.10289911463995806,12,0.1416616060269459,0.4599814526993008,2522667.698921219,126142155.04130787,8219638.693596906,12979916.072526902,2237609.680008777,1.0
L03252,Mass,Consumer,64868069.88919617,0.12891124192293693,36,0.15810312168629875,0.5511376921212979,1527451.2016811667,64868069.88919617,5652382.384296924,8362223.450560149,1182389.8645820583,3.0
L03253,Mass,Auto,183730973.4534774,0.1109490438258986,60,0.05307584151349669,0.28197331468733294,1898576.5921272377,183730973.4534774,2749712.4134108615,20384775.825864878,15736486.820326779,5.0
L03254,Mass,Auto,67651827.29755732,0.11975218901361259,48,0.06748142652812304,0.3090664211686293,3131774.7244435693,67651827.29755732,1410962.9489977884,8101454.409653361,3558716.7362120035,4.0
L03255,Mass,Auto,667455368.1426085,0.11787463296321242,48,0.06749613205557795,0.5937180740456826,4682773.748968211,667455368.1426085,26747388.518506378,78676056.5391358,47245894.27166121,4.0
L03256,Affluent,Consumer,110540572.47476417,0.06,24,0.11857249460472676,0.2502268192599788,4263443.634768625,110540572.47476417,3279740.794584851,6632434.34848585,-910750.0808676258,2.0
L03257,Mass,Auto,49850131.48611227,0.10361996149882292,36,0.13565610312891271,0.27227189822583286,2977037.6536767227,49850131.48611227,1841231.7900205767,5165468.705302213,347199.261604914,3.0
L03258,Mass,Consumer,57353588.7625137,0.08559465956013565,60,0.055049941523785534,0.38870972208940635,5632430.163238443,57353588.7625137,1227277.7563935749,4909160.904679381,-1950547.0149526373,5.0
L03259,Mass,Auto,283773700.50200665,0.09007229590517649,60,0.06382356865204124,0.24064015629879518,2026084.8820640047,283773700.50200665,4358342.220313526,25560148.721723672,19175721.61934614,5.0
L03260,Mass,Mortgage,88290101.93790177,0.13154254993185527,48,0.11602752222790222,0.2830348971054591,1466771.3401443989,88290101.93790177,2899432.628326021,11613905.142655034,7247701.174184614,4.0
L03261,Mass,Consumer,43149416.157702535,0.09825350018419333,36,0.05125305308135858,0.2311863183927769,2288744.7547922833,43149416.157702535,511277.63262270484,4239581.168398661,1439558.7809836725,3.0
L03262,Affluent,Consumer,227642474.3220577,0.13906622752450815,12,0.029960850674192734,0.2855108434549018,4961138.74843679,227642474.3220577,1947287.3587559224,31657380.128313277,24748954.021120563,1.0
L03263,Mass,Auto,87865859.43827485,0.0796616084351246,12,0.09171561087682413,0.46648194552293315,3747084.537296863,87865859.43827485,3759224.514093437,6999535.689387548,-506773.36200275226,1.0
L03264,Mass,Working Capital,195890607.0496037,0.08549392595500738,12,0.05225499205274166,0.22201923871118792,4555908.1616749605,195890607.0496037,2272647.1219280655,16747457.054380264,9918901.770777237,1.0
L03265,Mass,Mortgage,242055312.00007135,0.11872231189713546,36,0.0662131573919765,0.18236051249823523,2526888.3376301997,242055312.00007135,2922736.880391597,28737366.247630905,23287741.029609106,3.0
L03266,Mass,Working Capital,147427922.7298741,0.09885531264434684,12,0.15851787944837287,0.16820307569820594,2842156.720059423,147427922.7298741,3930899.4339656034,14574033.393968312,7800977.239943286,1.0
L03267,Mass,Working Capital,723732818.8557698,0.11053189205881889,36,0.029489055111501596,0.15,2378746.814433314,723732818.8557698,3201329.547186029,79995557.81319067,74415481.45157132,3.0
L03268,Affluent,Consumer,32915210.398694165,0.1029784771253445,36,0.1180131350573953,0.5446531435117048,1721021.3254992624,32915210.398694165,2115665.4690046017,3389558.2411178285,-447128.5533860356,3.0
L03269,Priority,Auto,64976728.734893225,0.10243362771661185,36,0.07043025402658355,0.41774343732259195,2696282.345689789,64976728.734893225,1911730.7845982257,6655802.041473328,2047788.9111853135,3.0
L03270,Mass,Consumer,99040537.8275624,0.09952375076282262,36,0.09966050251609469,0.15,2370955.3622745443,99040537.8275624,1480564.4654038732,9856885.802166227,6005365.974487809,3.0
L03271,Priority,Mortgage,654173030.5942881,0.10823088048733925,24,0.19733837232007945,0.15,2082274.7807502924,654173030.5942881,19364016.160975553,70801723.09229092,49355432.15056508,2.0
L03272,Mass,Consumer,462198103.83690536,0.11654948917550224,36,0.1202956218457111,0.5860976080879572,3589794.3428888167,462198103.83690536,32587266.32328934,53868952.90007706,17691892.233898904,3.0
L03273,Mass,Working Capital,315453060.6718365,0.13405959871750456,60,0.06623785098274004,0.40232397236464723,2828129.3908787877,315453060.6718365,8406532.37637821,42289510.72787502,31054848.96061802,5.0
L03274,Affluent,Auto,66148273.28670456,0.10135477436382928,36,0.15148585197541597,0.2816575367830164,5213474.263380517,66148273.28670456,2822357.10292633,6704443.313530857,-1331388.0527759907,3.0
L03275,Affluent,Consumer,72193909.61329272,0.09791451067855424,60,0.1328818596027527,0.39832088746739497,1720144.7516397606,72193909.61329272,3821196.219854103,7068831.33375733,1527490.3622634662,5.0
L03276,Affluent,Consumer,64461730.13215874,0.09559569198373562,36,0.1359765443829442,0.2541499781347096,2164739.3253920972,64461730.13215874,2227696.5611532633,6162263.698452536,1769827.8119071755,3.0
L03277,Mass,Mortgage,66681101.48727439,0.13145610939058497,48,0.033877438043219084,0.2244695389602466,1094602.1685035608,66681101.48727439,507073.29549446,8765638.17139584,7163962.7073978195,4.0
L03278,Mass,Auto,367609119.4447701,0.11742584814804871,36,0.06304501563717321,0.35035045535936804,1615755.4216008463,367609119.4447701,8119695.065629876,43166812.63775948,33431362.150528755,3.0
L03279,Mass,Working Capital,99949634.11258036,0.07081739832411293,48,0.17997050950652516,0.3740903649368349,3633137.421067353,99949634.11258036,6729132.462781462,7078173.051299949,-3284096.8325488656,4.0
L03280,Mass,Consumer,110373284.82721318,0.07002382734966513,60,0.08581841436573398,0.2487391638768421,3984324.332805549,110373284.82721318,2356072.3572750934,7728759.840756189,1388363.1506755473,5.0
L03281,Mass,Mortgage,214494014.37661985,0.09005895816903446,36,0.05591694310779709,0.21248819949103337,3751241.0254510264,214494014.37661985,2548551.5062281126,19317107.468252283,13017314.936573144,3.0
L03282,Mass,Mortgage,34461603.50096876,0.10914261799297874,48,0.16711247420053532,0.44294336901287124,5076784.16179601,34461603.50096876,2550894.839096068,3761229.626331732,-3866449.374560346,4.0
L03283,Mass,Consumer,124832908.20724146,0.10439753749406357,60,0.04522233587700242,0.3907018845630181,3483029.0973422765,124832908.20724146,2205604.2281406955,13032248.215058485,7343614.889575513,5.0
L03284,Mass,Mortgage,52711726.56595061,0.11426601393318625,48,0.05804551325725807,0.30615855458563795,2741656.295014426,52711726.56595061,936746.9684696546,6023158.882227216,2344755.6187431356,4.0
L03285,Mass,Consumer,96224167.96464127,0.10184201804070096,12,0.08308736555830006,0.15,3712882.019038662,96224167.96464127,1199251.892883212,9799663.449806437,4887529.537884563,1.0
L03286,Mass,Consumer,77298629.22955288,0.13015353788482095,12,0.16042969616152664,0.47261572742825364,1820253.076183096,77298629.22955288,5860905.556801032,10060690.067873338,2379531.43488921,1.0
L03287,Mass,Consumer,74366545.48540643,0.11889800481793228,60,0.05604182388432876,0.15,1170830.0703379903,74366545.48540643,625145.5267468606,8842033.883416833,7046058.286331982,5.0
L03288,Mass,Working Capital,142120899.14762005,0.10639637892808235,48,0.051246575653698,0.38979951576020716,2188320.5159017774,142120899.14762005,2838991.501252793,15121149.039309958,10093837.022155387,4.0
L03289,Mass,Consumer,141656029.92802224,0.1256161097496139,60,0.02013406711769513,0.5055967821093809,2322430.528896739,141656029.92802224,1442018.656593523,17794279.402133033,14029830.21664277,5.0
