Customer_ID,Age,Monthly_Income,Tenure_Months,Product_Count,Digital_Engagement,Balance,Prior_Monthly_Transactions,Segment,Treatment,Campaign_Name,Conversion,Propensity_True
C03318,38,10357509.0,108,1,29,48471223.0,31,Mass,0,Personal Loan Offer,0,0.4088252403019775
C03319,32,17814238.0,29,1,85,17304453.0,24,Mass,0,Personal Loan Offer,1,0.38269807929499744
C03320,22,20882702.0,13,4,75,5652897.0,26,Mass,0,Personal Loan Offer,0,0.5276676234535915
C03321,24,8763623.0,75,5,90,138473420.0,16,Mass,1,Personal Loan Offer,0,0.7338290892223946
C03322,28,13539328.0,100,4,22,3995010.0,25,Mass,0,Personal Loan Offer,0,0.3897871491995998
C03323,56,19975663.0,96,3,91,18339439.0,29,Mass,0,Personal Loan Offer,0,0.6942226530070831
C03324,49,6339176.0,107,1,92,3023622.0,31,Mass,0,Personal Loan Offer,0,0.6088552487280304
C03325,40,12081757.0,7,2,36,26216540.0,22,Priority,1,Personal Loan Offer,0,0.47912143419156655
C03326,56,6501236.0,54,1,66,10534163.0,23,Affluent,1,Personal Loan Offer,0,0.43248217084557117
C03327,28,6986204.0,64,3,63,45377078.0,20,Mass,0,Personal Loan Offer,1,0.34168065678286025
C03328,30,8803960.0,55,2,14,19655278.0,28,Affluent,1,Personal Loan Offer,1,0.26507230439103624
C03329,38,15600803.0,102,1,57,77195414.0,40,Mass,1,Personal Loan Offer,0,0.37583959144579027
C03330,62,10052227.0,43,4,69,13013904.0,21,Affluent,0,Personal Loan Offer,0,0.6856450068834954
C03331,48,8400378.0,115,3,28,4019622.0,17,Mass,1,Personal Loan Offer,0,0.30972467418637434
C03332,59,12345130.0,169,6,42,25361907.0,18,Affluent,0,Personal Loan Offer,0,0.5455911255669701
C03333,32,6385802.0,120,3,63,15536231.0,26,Mass,0,Personal Loan Offer,0,0.30929748309036453
C03334,59,15191688.0,72,1,94,3242914.0,18,Affluent,0,Personal Loan Offer,0,0.6762212186769738
C03335,24,22357668.0,80,5,15,6961201.0,29,Mass,0,Personal Loan Offer,0,0.2886171652450762
C03336,31,11488476.0,107,5,95,9569681.0,27,Mass,0,Personal Loan Offer,1,0.5975128472397717
C03337,44,10734359.0,131,6,84,94738045.0,21,Mass,1,Personal Loan Offer,0,0.7679514973084839
C03338,23,14736079.0,56,5,86,40576053.0,40,Mass,1,Personal Loan Offer,1,0.7343206363582945
C03339,59,3932394.0,9,3,14,14125718.0,24,Mass,1,Personal Loan Offer,0,0.18049655381404836
C03340,60,16121540.0,128,5,61,32027727.0,38,Mass,0,Personal Loan Offer,0,0.41383627281913293
C03341,45,66085135.0,120,5,43,2601979.0,23,Mass,1,Personal Loan Offer,0,0.5677061241493186
C03342,34,11217048.0,21,4,93,11368270.0,19,Mass,0,Personal Loan Offer,0,0.5009078278037261
C03343,25,11238978.0,114,5,77,29866207.0,21,Mass,0,Personal Loan Offer,1,0.37778572510549535
C03344,48,18063449.0,15,6,69,23596740.0,21,Mass,1,Personal Loan Offer,0,0.49108878416292373
C03345,45,29661195.0,117,5,12,11662472.0,19,Mass,1,Personal Loan Offer,0,0.12723916729967347
C03346,55,20514644.0,135,4,89,19248327.0,20,Mass,1,Personal Loan Offer,1,0.6922132003327274
C03347,48,3666813.0,5,3,54,28045853.0,28,Priority,0,Personal Loan Offer,1,0.6055779067894796
C03348,26,16358964.0,132,6,24,19813740.0,13,Mass,1,Personal Loan Offer,0,0.5702780548137159
C03349,26,49376185.0,24,6,89,47310688.0,27,Affluent,1,Personal Loan Offer,0,0.8187221132067185
C03350,56,16898912.0,50,2,92,27506831.0,31,Mass,0,Personal Loan Offer,0,0.4828549217562995
C03351,28,6359028.0,128,1,55,33347164.0,34,Mass,0,Personal Loan Offer,0,0.4663067189743731
C03352,63,14011984.0,66,5,70,110973015.0,20,Mass,1,Personal Loan Offer,1,0.46936055712394886
C03353,25,5932992.0,176,2,65,45752142.0,20,Mass,0,Personal Loan Offer,0,0.24677447557405702
C03354,53,23640201.0,173,6,37,114056133.0,32,Priority,0,Personal Loan Offer,0,0.6174454292541821
C03355,64,7093446.0,178,1,78,10214598.0,20,Mass,0,Personal Loan Offer,0,0.4451809118749941
C03356,40,12500150.0,21,6,100,4068679.0,27,Mass,0,Personal Loan Offer,0,0.5899317904873244
C03357,23,7486697.0,34,5,95,17382283.0,27,Affluent,0,Personal Loan Offer,1,0.5542186786834337
C03358,60,8884962.0,35,2,72,15960803.0,27,Affluent,1,Personal Loan Offer,0,0.4387005379559759
C03359,29,27174785.0,107,1,42,86068753.0,23,Mass,0,Personal Loan Offer,0,0.39496565099823366
C03360,44,12702618.0,79,6,92,6460378.0,36,Mass,0,Personal Loan Offer,0,0.657805742202415
C03361,65,8822853.0,135,1,94,18483036.0,28,Priority,1,Personal Loan Offer,0,0.8428724283870433
C03362,54,6391898.0,53,1,10,29991429.0,11,Mass,0,Personal Loan Offer,0,0.17131446540025974
C03363,23,4286501.0,38,5,40,22105684.0,27,Mass,0,Personal Loan Offer,0,0.5031639024013376
C03364,57,6029730.0,118,5,60,16847506.0,29,Affluent,1,Personal Loan Offer,0,0.3752272667478002
C03365,28,12762156.0,112,1,62,28625580.0,20,Priority,1,Personal Loan Offer,1,0.5417414509747932
C03366,54,20574146.0,125,3,74,58840471.0,22,Priority,0,Personal Loan Offer,1,0.5645554709519505
C03367,48,8817279.0,58,4,56,92895736.0,25,Mass,1,Personal Loan Offer,0,0.456312537540879
C03368,33,28465864.0,96,4,11,20667026.0,31,Affluent,0,Personal Loan Offer,1,0.6133919432406355
C03369,40,8087191.0,168,3,25,8845302.0,25,Mass,1,Personal Loan Offer,0,0.2580506174982501
C03370,26,10527598.0,111,3,79,92783272.0,21,Affluent,0,Personal Loan Offer,0,0.40223244868770447
C03371,65,6626915.0,168,1,73,6808003.0,16,Affluent,0,Personal Loan Offer,0,0.29475491622014405
C03372,31,20693623.0,80,1,69,119858408.0,35,Mass,0,Personal Loan Offer,0,0.47692705023958193
C03373,34,38036168.0,10,6,50,76697387.0,22,Mass,0,Personal Loan Offer,0,0.6012780507461317
C03374,43,4553551.0,138,2,35,88688574.0,27,Affluent,0,Personal Loan Offer,1,0.3679575841227035
C03375,51,9919649.0,84,6,38,39690947.0,21,Mass,1,Personal Loan Offer,1,0.299431766693842
C03376,43,24059636.0,10,1,72,2418729.0,21,Priority,1,Personal Loan Offer,0,0.7607994733323368
C03377,43,5414533.0,27,6,55,7075311.0,22,Affluent,1,Personal Loan Offer,1,0.7210342155573718
C03378,47,16388548.0,58,3,21,27183781.0,26,Affluent,0,Personal Loan Offer,0,0.3785493235585872
C03379,59,23493326.0,36,5,46,10176542.0,20,Mass,0,Personal Loan Offer,0,0.29536141782122965
C03380,38,12527579.0,124,6,84,14591693.0,27,Affluent,1,Personal Loan Offer,1,0.8287353925779157
C03381,58,16241202.0,111,3,64,36912139.0,32,Affluent,0,Personal Loan Offer,0,0.6698544625296079
C03382,56,31607770.0,61,5,88,16873730.0,26,Mass,1,Personal Loan Offer,0,0.6734623656837553
C03383,64,35041787.0,18,3,56,5910389.0,27,Mass,0,Personal Loan Offer,0,0.6297641451261055
C03384,62,11597907.0,16,5,54,48491619.0,23,Affluent,0,Personal Loan Offer,0,0.4811729565247097
C03385,56,8953986.0,171,6,96,33469516.0,26,Mass,0,Personal Loan Offer,0,0.5511802504745996
C03386,32,7234908.0,64,5,56,15591663.0,32,Mass,1,Personal Loan Offer,0,0.5063835910052107
C03387,55,20537181.0,22,5,22,40731366.0,32,Mass,0,Personal Loan Offer,1,0.23916429770577796
C03388,54,5643080.0,129,3,46,21994212.0,19,Mass,1,Personal Loan Offer,0,0.23585257154235809
C03389,34,10443616.0,157,1,68,75723872.0,36,Mass,1,Personal Loan Offer,0,0.4808623888855753
C03390,51,12697257.0,24,4,41,23264769.0,23,Mass,0,Personal Loan Offer,0,0.42367547645032405
C03391,32,9099826.0,171,1,47,75163064.0,25,Mass,0,Personal Loan Offer,0,0.1886224212345545
C03392,44,13996507.0,131,4,89,3071234.0,27,Affluent,0,Personal Loan Offer,0,0.5895787064953101
C03393,56,49175178.0,47,6,49,31656747.0,25,Mass,1,Personal Loan Offer,0,0.44634704537178255
C03394,29,11223698.0,141,1,37,13435097.0,26,Mass,0,Personal Loan Offer,0,0.23424254159869098
C03395,36,9444509.0,77,6,19,8471277.0,24,Mass,1,Personal Loan Offer,0,0.30981573400455725
C03396,56,20975166.0,116,4,46,63703076.0,30,Mass,1,Personal Loan Offer,0,0.5830118208321363
C03397,41,13690164.0,25,1,79,48658169.0,24,Mass,0,Personal Loan Offer,0,0.41500225146294706
C03398,64,26484014.0,46,5,37,2689232.0,22,Affluent,0,Personal Loan Offer,0,0.4811590687525941
C03399,21,13137685.0,140,1,52,40904002.0,22,Affluent,1,Personal Loan Offer,0,0.342820233332803
C03400,53,10467486.0,146,4,69,36229740.0,25,Mass,0,Personal Loan Offer,0,0.2958591520041401
C03401,57,4499013.0,4,4,94,9705190.0,22,Mass,0,Personal Loan Offer,0,0.5496859860696207
C03402,62,4923662.0,41,5,84,8674853.0,18,Affluent,1,Personal Loan Offer,0,0.6698055805334235
C03403,28,4372226.0,111,3,36,4076167.0,20,Priority,0,Personal Loan Offer,0,0.4444632638550549
C03404,65,14783966.0,164,1,24,14270584.0,34,Priority,0,Personal Loan Offer,1,0.443630053384086
C03405,38,5672724.0,123,3,71,16747429.0,28,Priority,1,Personal Loan Offer,1,0.656512509471696
C03406,36,23938169.0,128,5,33,44377343.0,27,Mass,1,Personal Loan Offer,0,0.7083204939286109
C03407,36,12201297.0,72,6,45,26183060.0,31,Affluent,1,Personal Loan Offer,1,0.41911977364539443
C03408,49,10491903.0,12,2,19,6929753.0,28,Mass,0,Personal Loan Offer,1,0.28059756472096536
C03409,50,7544255.0,139,3,80,25396379.0,31,Mass,0,Personal Loan Offer,0,0.5460641051690275
C03410,42,16897217.0,145,6,24,15513131.0,25,Affluent,1,Personal Loan Offer,0,0.44073731447583364
C03411,24,7709342.0,81,2,44,7853082.0,27,Mass,0,Personal Loan Offer,0,0.26102113122713894
C03412,65,6979301.0,93,2,47,4080522.0,28,Mass,1,Personal Loan Offer,0,0.393126221753257
C03413,30,23069216.0,44,5,13,37357572.0,22,Mass,0,Personal Loan Offer,0,0.4092298843203948
C03414,25,14584339.0,83,3,80,31253439.0,25,Mass,0,Personal Loan Offer,0,0.3838121716515332
C03415,47,10545460.0,46,4,66,34900505.0,28,Mass,1,Personal Loan Offer,0,0.2835657226307669
C03416,39,17076356.0,77,3,59,9655115.0,28,Mass,1,Personal Loan Offer,0,0.3838604414566691
C03417,48,12059095.0,26,4,26,23731710.0,23,Mass,0,Personal Loan Offer,0,0.26960079532998743
C03418,60,14813870.0,110,2,14,5054951.0,20,Mass,0,Personal Loan Offer,1,0.30020546615104426
C03419,25,7657153.0,47,5,15,7456972.0,29,Affluent,1,Personal Loan Offer,0,0.28671483444022494
C03420,33,37473195.0,131,3,66,20686152.0,24,Mass,1,Personal Loan Offer,1,0.5028719766672731
C03421,44,8724330.0,95,4,78,25999708.0,25,Affluent,1,Personal Loan Offer,0,0.3751083214122449
C03422,56,28239328.0,162,2,82,3923226.0,32,Mass,0,Personal Loan Offer,0,0.3435888776373898
C03423,48,10816024.0,42,1,82,6946150.0,38,Affluent,1,Personal Loan Offer,0,0.4207490530802748
C03424,38,18705359.0,51,4,45,13878480.0,21,Priority,1,Personal Loan Offer,1,0.5024222936435847
C03425,48,17970465.0,46,1,10,52156614.0,26,Priority,1,Personal Loan Offer,1,0.23427602861895572
C03426,65,22548648.0,115,6,32,8869598.0,23,Mass,1,Personal Loan Offer,1,0.47849675288113497
C03427,42,7557675.0,22,6,81,23018714.0,21,Affluent,1,Personal Loan Offer,1,0.44738967894185744
C03428,60,21682514.0,125,2,79,25562461.0,25,Mass,0,Personal Loan Offer,0,0.4652265257379201
C03429,56,33130310.0,148,2,56,15580817.0,27,Priority,1,Personal Loan Offer,0,0.5301773216727417
C03430,34,10408528.0,123,4,12,26147467.0,23,Mass,0,Personal Loan Offer,0,0.16638203249405345
C03431,32,12231260.0,26,2,80,5211228.0,31,Mass,0,Personal Loan Offer,0,0.5034147467077156
C03432,55,8998078.0,90,6,84,10380666.0,33,Mass,0,Personal Loan Offer,0,0.3674450076652534
C03433,30,9918153.0,97,1,30,83939150.0,34,Affluent,0,Personal Loan Offer,1,0.2628826885960044
C03434,36,30759202.0,72,3,83,90061897.0,24,Affluent,1,Personal Loan Offer,0,0.7262960238794224
C03435,31,6907292.0,86,2,68,46462848.0,26,Mass,0,Personal Loan Offer,0,0.1884940977220733
C03436,48,7147347.0,138,5,90,60106889.0,31,Mass,0,Personal Loan Offer,0,0.6949513870722438
C03437,34,29104773.0,151,1,67,3221417.0,31,Affluent,0,Personal Loan Offer,0,0.35828504501361486
C03438,50,16918510.0,56,3,18,7744914.0,24,Priority,1,Personal Loan Offer,0,0.32778263339413677
C03439,63,38517408.0,61,6,68,14652789.0,30,Mass,1,Personal Loan Offer,0,0.7922721840465748
C03440,58,9366743.0,40,3,19,223939113.0,24,Affluent,1,Personal Loan Offer,0,0.30416964825246123
C03441,63,12863081.0,74,2,33,14623770.0,31,Mass,0,Personal Loan Offer,0,0.5043503933290585
C03442,22,8343930.0,100,1,89,42124797.0,23,Mass,0,Personal Loan Offer,0,0.4144512972926077
C03443,41,12984058.0,130,4,98,29198119.0,16,Mass,1,Personal Loan Offer,0,0.583651136522283
C03444,30,4522900.0,50,1,53,28555676.0,29,Affluent,1,Personal Loan Offer,0,0.48078566198882394
C03445,62,17490041.0,41,3,36,19534881.0,20,Mass,1,Personal Loan Offer,0,0.41326010909721694
C03446,53,14336624.0,8,4,45,6023686.0,18,Affluent,1,Personal Loan Offer,0,0.4796381101860965
C03447,35,11626089.0,19,3,32,1342547.0,25,Mass,0,Personal Loan Offer,0,0.27668989011231365
C03448,46,9681398.0,12,5,62,72065452.0,29,Mass,0,Personal Loan Offer,0,0.3357264306220395
C03449,48,7335987.0,39,5,48,10796635.0,25,Mass,0,Personal Loan Offer,0,0.27222894627642924
C03450,43,17906231.0,126,1,15,3091385.0,34,Affluent,0,Personal Loan Offer,0,0.44182432125676685
C03451,42,6301623.0,140,5,65,30990890.0,32,Mass,0,Personal Loan Offer,0,0.7179327561036358
C03452,23,15902072.0,176,6,68,30402404.0,28,Mass,0,Personal Loan Offer,0,0.6051513263178729
C03453,41,37556817.0,100,2,70,43104379.0,25,Mass,0,Personal Loan Offer,1,0.2999848712402807
C03454,36,27165383.0,83,3,96,61035031.0,32,Mass,1,Personal Loan Offer,0,0.535136535173405
C03455,57,5244009.0,163,3,74,7978464.0,23,Mass,0,Personal Loan Offer,1,0.35506740498864814
C03456,59,8932539.0,29,3,71,8337393.0,25,Mass,0,Personal Loan Offer,0,0.3897899151968482
C03457,54,15130379.0,115,3,29,14541825.0,25,Mass,0,Personal Loan Offer,0,0.2381775140436286
C03458,22,11544990.0,148,6,52,45484539.0,24,Mass,0,Personal Loan Offer,0,0.5773180733814933
C03459,58,5557973.0,92,4,49,2442674.0,27,Mass,1,Personal Loan Offer,1,0.4362466194007301
C03460,38,14832644.0,49,6,97,22735751.0,22,Mass,1,Personal Loan Offer,1,0.8204626719335779
C03461,39,11934070.0,113,3,53,50797853.0,28,Mass,0,Personal Loan Offer,0,0.368967269117763
C03462,63,34390681.0,180,4,72,48744322.0,29,Mass,0,Personal Loan Offer,1,0.6150639930573677
C03463,60,10439857.0,44,1,59,40621353.0,24,Mass,1,Personal Loan Offer,1,0.44013889434123116
C03464,23,22812497.0,103,2,15,57900892.0,18,Mass,1,Personal Loan Offer,0,0.3788803133288408
C03465,37,5977534.0,12,4,95,1282164.0,26,Affluent,1,Personal Loan Offer,0,0.4833640917320136
C03466,54,6817559.0,44,2,70,100403891.0,16,Affluent,1,Personal Loan Offer,1,0.5243796979157085
C03467,45,17846738.0,139,6,30,27830630.0,21,Mass,0,Personal Loan Offer,0,0.4577354925928277
C03468,32,21779270.0,91,2,15,75973420.0,22,Mass,0,Personal Loan Offer,0,0.3062150308697168
C03469,44,7087557.0,38,1,95,6178638.0,24,Mass,1,Personal Loan Offer,0,0.47188711574775727
C03470,59,12159968.0,62,5,37,3462204.0,29,Mass,1,Personal Loan Offer,0,0.6323871572812022
C03471,31,5612735.0,24,1,11,119355921.0,28,Mass,0,Personal Loan Offer,0,0.15037714252036613
C03472,54,10861623.0,141,2,66,7918568.0,22,Priority,0,Personal Loan Offer,0,0.3973460583771688
C03473,54,19014735.0,170,2,11,14656492.0,37,Mass,1,Personal Loan Offer,0,0.19653094091049472
C03474,60,9446832.0,21,5,29,33892268.0,27,Priority,1,Personal Loan Offer,0,0.463755119860968
C03475,34,10463966.0,45,6,91,43320195.0,34,Mass,1,Personal Loan Offer,1,0.7001924121348428
C03476,30,6446383.0,155,2,13,58800395.0,24,Mass,0,Personal Loan Offer,1,0.1961088227660476
C03477,45,8400654.0,159,3,78,25006066.0,29,Mass,1,Personal Loan Offer,1,0.6173863673585812
C03478,44,31559279.0,139,3,66,6968661.0,29,Mass,0,Personal Loan Offer,0,0.5138045424815838
C03479,39,12491087.0,130,5,37,40543072.0,24,Mass,1,Personal Loan Offer,0,0.40979661140598606
C03480,56,6914616.0,156,3,36,41193823.0,32,Priority,1,Personal Loan Offer,0,0.3006780408990033
C03481,56,10092394.0,69,4,53,3256645.0,18,Mass,1,Personal Loan Offer,0,0.6395899163427856
C03482,32,4984442.0,162,4,58,82633661.0,25,Priority,0,Personal Loan Offer,0,0.5585939971339182
C03483,56,6869689.0,160,1,91,1663056.0,27,Affluent,1,Personal Loan Offer,0,0.706508278580701
C03484,31,25357981.0,43,4,33,56269233.0,18,Affluent,1,Personal Loan Offer,0,0.3840970588662827
C03485,39,11095519.0,15,4,63,10608147.0,32,Priority,1,Personal Loan Offer,0,0.6929623252082157
C03486,22,33947263.0,95,6,72,40497561.0,32,Mass,1,Personal Loan Offer,0,0.5983280578558808
C03487,36,11386920.0,137,4,11,33312293.0,33,Affluent,1,Personal Loan Offer,1,0.586652775739179
C03488,64,11764875.0,154,6,91,19271161.0,24,Affluent,1,Personal Loan Offer,0,0.805480778405345
C03489,40,17071296.0,28,3,100,31400346.0,21,Mass,0,Personal Loan Offer,0,0.6847925300455642
C03490,52,3000000.0,70,5,17,18343653.0,30,Mass,0,Personal Loan Offer,0,0.2563839895320741
C03491,25,13431776.0,139,6,33,40840862.0,28,Priority,0,Personal Loan Offer,0,0.7729893178952317
C03492,49,11681006.0,13,1,81,177861300.0,18,Priority,1,Personal Loan Offer,1,0.7830000276295327
C03493,37,27173114.0,131,4,83,5230429.0,21,Mass,1,Personal Loan Offer,0,0.5384149847756874
C03494,54,20398887.0,54,6,24,824965.0,29,Mass,0,Personal Loan Offer,0,0.4547145772601776
C03495,62,6432583.0,6,4,93,13197904.0,32,Mass,0,Personal Loan Offer,1,0.6907172995430086
C03496,44,23761887.0,46,6,39,12325945.0,22,Affluent,0,Personal Loan Offer,0,0.3134899472738942
C03497,25,10387817.0,135,3,36,13710529.0,24,Mass,0,Personal Loan Offer,0,0.4730083561305194
C03498,42,7296957.0,157,6,42,7919225.0,19,Affluent,1,Personal Loan Offer,1,0.6303055315835655
C03499,26,13374012.0,17,4,71,47854562.0,25,Mass,1,Personal Loan Offer,1,0.4469467665713321
C03500,41,10733648.0,85,3,28,5024886.0,34,Priority,0,Personal Loan Offer,1,0.2032942294513902
C03501,23,27968044.0,38,2,59,31390565.0,31,Affluent,1,Personal Loan Offer,1,0.5519269074112607
C03502,49,14472478.0,124,2,16,37871464.0,20,Mass,1,Personal Loan Offer,0,0.159885931719898
C03503,34,13437094.0,141,2,23,27445389.0,23,Mass,1,Personal Loan Offer,0,0.14440736595368697
C03504,30,19692986.0,174,5,79,32553196.0,19,Affluent,0,Personal Loan Offer,0,0.6863194529858938
C03505,21,21889040.0,66,3,44,51676314.0,28,Mass,1,Personal Loan Offer,0,0.5749693245982069
C03506,60,18465229.0,56,3,82,21100517.0,24,Mass,0,Personal Loan Offer,0,0.5007768336574147
C03507,58,26196127.0,58,3,77,14143224.0,26,Priority,1,Personal Loan Offer,1,0.7663208785913665
C03508,57,16771516.0,138,3,100,32528047.0,27,Mass,1,Personal Loan Offer,1,0.6744981450243587
C03509,23,13159119.0,82,5,22,36455725.0,26,Priority,0,Personal Loan Offer,0,0.32019508832363713
C03510,36,23723148.0,7,3,95,48687060.0,26,Mass,0,Personal Loan Offer,1,0.533558196857144
C03511,64,11414834.0,171,3,91,3608671.0,20,Affluent,1,Personal Loan Offer,1,0.7109207164306253
C03512,47,12221445.0,21,4,49,16646513.0,28,Priority,0,Personal Loan Offer,0,0.47365137790105044
C03513,26,30931465.0,168,4,22,6892018.0,31,Affluent,1,Personal Loan Offer,0,0.5522915246165326
C03514,27,29281764.0,31,3,22,35047248.0,28,Priority,0,Personal Loan Offer,1,0.41019702492655735
C03515,32,11946161.0,98,1,56,41365262.0,20,Affluent,1,Personal Loan Offer,1,0.48405797974051895
C03516,64,9350719.0,58,5,10,15200367.0,21,Mass,0,Personal Loan Offer,1,0.35627727369320084
C03517,28,26833526.0,125,4,18,9645238.0,31,Mass,0,Personal Loan Offer,0,0.3372746539116355
C03518,61,18636774.0,74,4,58,36331888.0,33,Affluent,0,Personal Loan Offer,1,0.6414970036894463
C03519,51,14274523.0,68,4,61,17505060.0,24,Affluent,1,Personal Loan Offer,0,0.28072101531553445
C03520,62,10053056.0,87,4,88,83279210.0,32,Affluent,0,Personal Loan Offer,0,0.5184298040401837
C03521,58,14401607.0,175,6,98,117764319.0,24,Mass,1,Personal Loan Offer,0,0.6477110718421624
C03522,35,11857576.0,46,1,34,54404307.0,33,Affluent,1,Personal Loan Offer,0,0.4866546621021782
C03523,58,8327145.0,42,1,40,25238981.0,24,Affluent,0,Personal Loan Offer,1,0.19569107130574
C03524,28,12882630.0,14,6,28,124127239.0,30,Mass,0,Personal Loan Offer,0,0.4523851183938032
C03525,34,13886121.0,134,6,30,25443303.0,18,Mass,0,Personal Loan Offer,1,0.46064375705408045
C03526,30,9761434.0,123,3,49,12385648.0,22,Priority,0,Personal Loan Offer,1,0.517007310856628
C03527,26,19727444.0,111,4,100,10179662.0,17,Mass,1,Personal Loan Offer,1,0.6064937215619686
C03528,25,24380033.0,7,3,91,9896990.0,31,Mass,0,Personal Loan Offer,0,0.5135406234274886
C03529,29,20457517.0,143,6,93,19873010.0,16,Mass,0,Personal Loan Offer,1,0.6371557908668647
C03530,26,10308513.0,147,3,51,31779426.0,27,Mass,0,Personal Loan Offer,0,0.5176642179177776
C03531,38,18185207.0,171,5,69,4857750.0,25,Affluent,1,Personal Loan Offer,0,0.5270840929867093
C03532,24,12525736.0,168,3,75,12766268.0,25,Priority,0,Personal Loan Offer,1,0.33450661874823884
C03533,23,6081470.0,49,3,32,24744006.0,24,Affluent,0,Personal Loan Offer,0,0.42441728577949583
C03534,65,17372835.0,129,5,52,38067410.0,14,Affluent,1,Personal Loan Offer,1,0.706336075220821
C03535,24,13004287.0,74,3,60,19488207.0,18,Affluent,0,Personal Loan Offer,0,0.35137113322770636
C03536,24,49966763.0,109,1,43,25539861.0,21,Mass,0,Personal Loan Offer,1,0.5661014226431496
C03537,22,26746554.0,62,2,53,5796243.0,29,Mass,1,Personal Loan Offer,1,0.47839070101667147
C03538,26,17743855.0,119,6,50,8036113.0,23,Mass,1,Personal Loan Offer,1,0.3719117958753716
C03539,44,13762540.0,172,3,15,18819065.0,26,Mass,0,Personal Loan Offer,0,0.21639877738080307
C03540,58,13130712.0,119,1,79,33324184.0,25,Mass,0,Personal Loan Offer,1,0.3427173917257889
C03541,54,6909363.0,166,6,91,25204828.0,20,Affluent,1,Personal Loan Offer,1,0.7026840401377987
C03542,47,4611087.0,168,6,78,8558354.0,31,Mass,0,Personal Loan Offer,0,0.5720926985677823
